Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,26.695075,[67 50] ; [21 74],[48.56603774 68.43396226] ; [39.43396226 55.56603774],1
p3,1,0.0,25.417579,[65 53] ; [20 75],[47.08920188 70.91079812] ; [37.91079812 57.08920188],1
p2,1,1e-06,23.65728,[103  14] ; [56 39],[87.75 29.25] ; [71.25 23.75],1
p6,1,1.7e-05,18.548913,[46 67] ; [13 82],[32.05288462 80.94711538] ; [26.94711538 68.05288462],1
p4,1,0.000164,14.203542,[66 51] ; [29 66],[52.42924528 64.57075472] ; [42.57075472 52.42924528],1
p10,1,0.003623,8.463839,[88 30] ; [51 41],[78.1047619 39.8952381] ; [60.8952381 31.1047619],0
n3,1,0.009509,6.724638,[27  2] ; [19 10],[23.  6.] ; [23.  6.],0
n6,1,0.010434,6.559259,[85 32] ; [53 42],[76.16037736 40.83962264] ; [61.83962264 33.16037736],0
p11,1,0.010693,6.51572,[90 28] ; [57 38],[81.43661972 36.56338028] ; [65.56338028 29.43661972],0
d3,1,0.012606,6.223572,[91 26] ; [59 36],[82.78301887 34.21698113] ; [67.21698113 27.78301887],0
a5,1,0.044753,4.027936,[85 33] ; [56 39],[78.11267606 39.88732394] ; [62.88732394 32.11267606],0
b1,1,0.056801,3.628406,[47 71] ; [26 69],[40.44131455 77.55868545] ; [32.55868545 62.44131455],0
a3,1,0.058741,3.572581,[83 35] ; [55 40],[76.45070423 41.54929577] ; [61.54929577 33.45070423],0
a2,1,0.072262,3.230871,[23 95] ; [10 85],[18.28169014 99.71830986] ; [14.71830986 80.28169014],0
n1,1,0.093372,2.815255,[ 5 24] ; [11 19],[ 7.86440678 21.13559322] ; [ 8.13559322 21.86440678],0
s7,1,0.093933,2.805647,[48 67] ; [27 62],[42.27941176 72.72058824] ; [32.72058824 56.27941176],0
v4,1,0.094259,2.800093,[115   3] ; [87  7],[112.43396226   5.56603774] ; [89.56603774  4.43396226],0
r2,1,0.098631,2.727539,[111   6] ; [94  1],[113.13679245   3.86320755] ; [91.86320755  3.13679245],0
d1,1,0.100305,2.70068,[68 50] ; [44 51],[62.04694836 55.95305164] ; [49.95305164 45.04694836],0
s8,1,0.134884,2.235374,[46 71] ; [28 67],[40.83962264 76.16037736] ; [33.16037736 61.83962264],0
d2,1,0.141731,2.159061,[54 64] ; [34 61],[48.75117371 69.24882629] ; [39.24882629 55.75117371],0
p9,1,0.145821,2.115427,[91 27] ; [62 29],[86.38277512 31.61722488] ; [66.61722488 24.38277512],0
u3,1,0.181103,1.788546,[19 14] ; [29 11],[21.69863014 11.30136986] ; [26.30136986 13.69863014],0
v1,1,0.186666,1.743739,[38 77] ; [39 54],[42.57211538 72.42788462] ; [34.42788462 58.57211538],0
b4,1,0.271422,1.209548,[77 41] ; [55 40],[73.12676056 44.87323944] ; [58.87323944 36.12676056],0
b3,1,0.313237,1.016976,[19 52] ; [17 31],[21.4789916 49.5210084] ; [14.5210084 33.4789916],0
b2,1,0.313237,1.016976,[19 52] ; [17 31],[21.4789916 49.5210084] ; [14.5210084 33.4789916],0
s2,1,0.321682,0.982095,[46 72] ; [43 51],[49.53773585 68.46226415] ; [39.46226415 54.53773585],0
a1,1,0.341361,0.905313,[  7 111] ; [ 3 92],[  5.5399061 112.4600939] ; [ 4.4600939 90.5399061],0
p5,1,0.349734,0.874423,[  7 111] ; [ 3 91],[  5.56603774 112.43396226] ; [ 4.43396226 89.56603774],0
a8,1,0.358177,0.844275,[10 99] ; [ 5 83],[  8.29949239 100.70050761] ; [ 6.70050761 81.29949239],0
u2,1,0.474014,0.512604,[19 15] ; [25 14],[20.49315068 13.50684932] ; [23.50684932 15.49315068],0
s1,1,0.487136,0.482846,[  6 112] ; [ 3 92],[  4.98591549 113.01408451] ; [ 4.01408451 90.98591549],0
p12,1,0.507058,0.440133,[  6 112] ; [ 3 90],[  5.03317536 112.96682464] ; [ 3.96682464 89.03317536],0
s5,1,0.533068,0.38854,[34 81] ; [22 64],[32.039801 82.960199] ; [23.960199 62.039801],0
