Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.006578,7.384615,[ 4 46] ; [4 6],[ 6.66666667 43.33333333] ; [1.33333333 8.66666667],0
v4,1,0.012715,6.208346,[24 27] ; [9 1],[27.59016393 23.40983607] ; [5.40983607 4.59016393],0
u1,1,0.015861,5.818165,[ 1 50] ; [2 8],[ 2.50819672 48.49180328] ; [0.49180328 9.50819672],0
d5,1,0.022521,5.205044,[26 25] ; [9 1],[29.26229508 21.73770492] ; [5.73770492 4.26229508],0
b5,1,0.024585,5.052916,[21 30] ; [8 2],[24.24590164 26.75409836] ; [4.75409836 5.24590164],0
a2,1,0.083639,2.992735,[ 5 46] ; [3 7],[ 6.68852459 44.31147541] ; [1.31147541 8.68852459],0
v3,1,0.114494,2.491063,[ 9 42] ; [4 6],[10.86885246 40.13114754] ; [2.13114754 7.86885246],0
u2,1,0.118991,2.430556,[ 7 14] ; [3 1],[ 8.4 12.6] ; [1.6 2.4],0
b3,1,0.158034,1.992941,[13 23] ; [4 2],[14.57142857 21.42857143] ; [2.42857143 3.57142857],0
b2,1,0.158034,1.992941,[13 23] ; [4 2],[14.57142857 21.42857143] ; [2.42857143 3.57142857],0
p11,1,0.159156,1.982223,[14 37] ; [5 5],[15.8852459 35.1147541] ; [3.1147541 6.8852459],0
p8,1,0.172238,1.863354,[10 40] ; [4 6],[11.66666667 38.33333333] ; [2.33333333 7.66666667],0
p12,1,0.191778,1.703905,[ 1 50] ; [1 9],[ 1.67213115 49.32786885] ; [0.32786885 9.67213115],0
d1,1,0.204753,1.608142,[15 36] ; [5 5],[16.72131148 34.27868852] ; [3.27868852 6.72131148],0
n2,1,0.205537,1.602586,[12 17] ; [3 1],[13.18181818 15.81818182] ; [1.81818182 2.18181818],0
b1,1,0.206438,1.596231,[30 21] ; [8 2],[31.7704918 19.2295082] ; [6.2295082 3.7704918],0
p5,1,0.259064,1.273752,[ 4 45] ; [2 8],[ 4.98305085 44.01694915] ; [1.01694915 8.98305085],0
r2,1,0.288735,1.125511,[31 18] ; [4 5],[29.56896552 19.43103448] ; [5.43103448 3.56896552],0
n6,1,0.29627,1.090909,[21 29] ; [6 4],[22.5 27.5] ; [4.5 5.5],0
p4,1,0.305052,1.051976,[14 37] ; [4 5],[15.3 35.7] ; [2.7 6.3],0
a5,1,0.327848,0.957381,[29 22] ; [4 6],[27.59016393 23.40983607] ; [5.40983607 4.59016393],0
p7,1,0.365551,0.818732,[14 34] ; [4 5],[15.15789474 32.84210526] ; [2.84210526 6.15789474],0
d4,1,0.377358,0.779291,[28 23] ; [7 3],[29.26229508 21.73770492] ; [5.73770492 4.26229508],0
u3,1,0.399765,0.709034,[ 6 15] ; [2 2],[ 6.72 14.28] ; [1.28 2.72],0
n5,1,0.405123,0.693066,[34 17] ; [8 2],[35.1147541 15.8852459] ; [6.8852459 3.1147541],0
v1,1,0.42627,0.632963,[14 37] ; [4 6],[15.04918033 35.95081967] ; [2.95081967 7.04918033],0
a4,1,0.4795,0.5,[19 31] ; [5 5],[20. 30.] ; [4. 6.],0
d3,1,0.525378,0.403323,[26 25] ; [4 6],[25.08196721 25.91803279] ; [4.91803279 5.08196721],0
a7,1,0.52605,0.402015,[20 31] ; [5 5],[20.90163934 30.09836066] ; [4.09836066 5.90163934],0
n4,1,0.52605,0.402015,[31 20] ; [5 5],[30.09836066 20.90163934] ; [5.90163934 4.09836066],0
n1,1,0.529686,0.394993,[12 17] ; [1 3],[11.42424242 17.57575758] ; [1.57575758 2.42424242],0
s2,1,0.550338,0.356713,[ 9 42] ; [1 9],[ 8.36065574 42.63934426] ; [1.63934426 8.36065574],0
p2,1,0.641186,0.217195,[21 29] ; [5 5],[21.66666667 28.33333333] ; [4.33333333 5.66666667],0
a1,1,0.642926,0.214936,[ 8 43] ; [1 9],[ 7.52459016 43.47540984] ; [1.47540984 8.52459016],0
b4,1,0.682109,0.167762,[27 24] ; [6 4],[27.59016393 23.40983607] ; [5.40983607 4.59016393],0
d2,1,0.727724,0.121212,[23 27] ; [4 6],[22.5 27.5] ; [4.5 5.5],0
n3,1,0.743645,0.106948,[12 17] ; [2 2],[12.3030303 16.6969697] ; [1.6969697 2.3030303],0
p3,1,0.784846,0.074534,[12 38] ; [2 8],[11.66666667 38.33333333] ; [2.33333333 7.66666667],0
r1,1,0.837326,0.042154,[17 34] ; [3 7],[16.72131148 34.27868852] ; [3.27868852 6.72131148],0
s7,1,0.858994,0.031561,[12 36] ; [2 7],[11.78947368 36.21052632] ; [2.21052632 6.78947368],0
p9,1,0.867663,0.027765,[21 28] ; [4 6],[20.76271186 28.23728814] ; [4.23728814 5.76271186],0
s6,1,0.911808,0.012267,[11 40] ; [2 8],[10.86885246 40.13114754] ; [2.13114754 7.86885246],0
p10,1,0.944855,0.004784,[21 30] ; [4 6],[20.90163934 30.09836066] ; [4.09836066 5.90163934],0
a6,1,0.954782,0.003215,[25 26] ; [5 5],[25.08196721 25.91803279] ; [4.91803279 5.08196721],0
s4,1,0.977244,0.000814,[10 41] ; [2 8],[10.03278689 40.96721311] ; [1.96721311 8.03278689],0
s1,1,0.984811,0.000362,[ 5 46] ; [1 9],[ 5.01639344 45.98360656] ; [0.98360656 9.01639344],0
a3,1,1.0,0.0,[30 20] ; [6 4],[30. 20.] ; [6. 4.],0
