Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1.3e-05,18.996622,[ 8 16] ; [42  8],[16.21621622  7.78378378] ; [33.78378378 16.21621622],1
p3,1,0.002883,8.88,[ 6 18] ; [31 19],[12. 12.] ; [25. 25.],0
a4,1,0.046964,3.946667,[ 8 16] ; [29 21],[12. 12.] ; [25. 25.],0
p4,1,0.047026,3.944446,[10 14] ; [33 17],[13.94594595 10.05405405] ; [29.05405405 20.94594595],0
a5,1,0.057477,3.608735,[13 11] ; [38 12],[16.54054054  7.45945946] ; [34.45945946 15.54054054],0
b1,1,0.074186,3.18789,[ 5 19] ; [21 29],[ 8.43243243 15.56756757] ; [17.56756757 32.43243243],0
p8,1,0.082055,3.023726,[ 7 15] ; [26 22],[10.37142857 11.62857143] ; [22.62857143 25.37142857],0
d5,1,0.089513,2.883117,[18  6] ; [45  5],[20.43243243  3.56756757] ; [42.56756757  7.43243243],0
b3,1,0.0984,2.73129,[4 6] ; [ 4 23],[2.16216216 7.83783784] ; [ 5.83783784 21.16216216],0
b2,1,0.0984,2.73129,[4 6] ; [ 4 23],[2.16216216 7.83783784] ; [ 5.83783784 21.16216216],0
s8,1,0.136233,2.22,[ 9 15] ; [28 22],[12. 12.] ; [25. 25.],0
v1,1,0.138452,2.19508,[10 13] ; [31 19],[12.91780822 10.08219178] ; [28.08219178 21.91780822],0
d2,1,0.138494,2.194608,[10 14] ; [30 20],[12.97297297 11.02702703] ; [27.02702703 22.97297297],0
n2,1,0.184708,1.759334,[4 3] ; [7 1],[5.13333333 1.86666667] ; [5.86666667 2.13333333],0
a2,1,0.18664,1.743944,[ 3 21] ; [13 37],[ 5.18918919 18.81081081] ; [10.81081081 39.18918919],0
a3,1,0.227876,1.45407,[15  9] ; [38 12],[17.18918919  6.81081081] ; [35.81081081 14.18918919],0
p2,1,0.227876,1.45407,[15  9] ; [38 12],[17.18918919  6.81081081] ; [35.81081081 14.18918919],0
d1,1,0.247197,1.339075,[13 11] ; [34 16],[15.24324324  8.75675676] ; [31.75675676 18.24324324],0
d4,1,0.26104,1.263232,[20  4] ; [46  4],[21.40540541  2.59459459] ; [44.59459459  5.40540541],0
n6,1,0.279905,1.167553,[18  5] ; [44  6],[19.53424658  3.46575342] ; [42.46575342  7.53424658],0
p5,1,0.281091,1.161805,[ 1 23] ; [ 6 44],[ 2.27027027 21.72972973] ; [ 4.72972973 45.27027027],0
a7,1,0.287448,1.131534,[20  4] ; [36 14],[18.16216216  5.83783784] ; [37.83783784 12.16216216],0
p7,1,0.370273,0.802747,[14  9] ; [35 14],[15.65277778  7.34722222] ; [33.34722222 15.65277778],0
u1,1,0.371604,0.798294,[ 4 20] ; [13 37],[ 5.51351351 18.48648649] ; [11.48648649 38.51351351],0
p11,1,0.408479,0.683223,[15  9] ; [36 14],[16.54054054  7.45945946] ; [34.45945946 15.54054054],0
n1,1,0.437558,0.602679,[2 5] ; [1 7],[1.4 5.6] ; [1.6 6.4],0
p1,1,0.440291,0.595524,[ 2 22] ; [ 2 48],[ 1.2972973 22.7027027] ; [ 2.7027027 47.2972973],0
v4,1,0.440291,0.595524,[22  2] ; [48  2],[22.7027027  1.2972973] ; [47.2972973  2.7027027],0
u3,1,0.445009,0.583333,[6 3] ; [6 6],[5.14285714 3.85714286] ; [6.85714286 5.14285714],0
s7,1,0.467652,0.527519,[12 11] ; [30 19],[13.41666667  9.58333333] ; [28.58333333 20.41666667],0
r1,1,0.483187,0.491661,[18  6] ; [41  9],[19.13513514  4.86486486] ; [39.86486486 10.13513514],0
s2,1,0.503223,0.448134,[18  6] ; [33 16],[16.76712329  7.23287671] ; [34.23287671 14.76712329],0
b5,1,0.579886,0.306418,[16  8] ; [30 20],[14.91891892  9.08108108] ; [31.08108108 18.91891892],0
u2,1,0.603848,0.269231,[4 5] ; [4 8],[3.42857143 5.57142857] ; [4.57142857 7.42857143],0
s3,1,0.618758,0.247617,[18  6] ; [34 15],[17.09589041  6.90410959] ; [34.90410959 14.09589041],0
d3,1,0.624767,0.239224,[18  6] ; [40 10],[18.81081081  5.18918919] ; [39.18918919 10.81081081],0
v3,1,0.636784,0.222973,[ 9 13] ; [23 26],[ 9.91549296 12.08450704] ; [22.08450704 26.91549296],0
r4,1,0.745777,0.105114,[21  3] ; [45  5],[21.40540541  2.59459459] ; [44.59459459  5.40540541],0
s5,1,0.751859,0.099976,[11 10] ; [26 20],[11.59701493  9.40298507] ; [25.40298507 20.59701493],0
s6,1,0.759598,0.093642,[19  4] ; [41  7],[19.43661972  3.56338028] ; [40.56338028  7.43661972],0
p12,1,0.773236,0.083028,[ 1 22] ; [ 3 47],[ 1.26027397 21.73972603] ; [ 2.73972603 47.26027397],0
a6,1,0.891268,0.018687,[14 10] ; [30 20],[14.27027027  9.72972973] ; [29.72972973 20.27027027],0
b4,1,0.900145,0.015745,[15  9] ; [32 18],[15.24324324  8.75675676] ; [31.75675676 18.24324324],0
p9,1,0.904531,0.014386,[20  2] ; [45  5],[19.86111111  2.13888889] ; [45.13888889  4.86111111],0
p6,1,0.960419,0.002463,[10 13] ; [21 28],[ 9.90277778 13.09722222] ; [21.09722222 27.90277778],0
p10,1,0.967217,0.001689,[19  3] ; [43  7],[18.94444444  3.05555556] ; [43.05555556  6.94444444],0
