Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,52.401467,[141   6] ; [11 13],[130.66666667  16.33333333] ; [21.33333333  2.66666667],1
r1,1,0.0,35.100622,[112  33] ; [ 4 20],[99.52662722 45.47337278] ; [16.47337278  7.52662722],1
r2,1,1e-06,23.485469,[141   6] ; [16  8],[134.96491228  12.03508772] ; [22.03508772  1.96491228],1
a7,1,0.00028,13.199119,[94 52] ; [ 6 18],[85.88235294 60.11764706] ; [14.11764706  9.88235294],1
p3,1,0.001283,10.366557,[69 76] ; [ 3 21],[61.77514793 83.22485207] ; [10.22485207 13.77514793],0
s6,1,0.003337,8.613562,[87 55] ; [ 7 17],[80.40963855 61.59036145] ; [13.59036145 10.40963855],0
n6,1,0.003929,8.316548,[123  24] ; [14 10],[117.77192982  29.22807018] ; [19.22807018  4.77192982],0
s8,1,0.0045,8.070288,[55 90] ; [ 2 22],[48.90532544 96.09467456] ; [ 8.09467456 15.90532544],0
v3,1,0.006596,7.379843,[52 91] ; [ 2 22],[46.23952096 96.76047904] ; [ 7.76047904 16.23952096],0
s3,1,0.006828,7.317548,[74 68] ; [ 5 18],[67.98787879 74.01212121] ; [11.01212121 11.98787879],0
b1,1,0.017058,5.690442,[54 93] ; [15  9],[59.31578947 87.68421053] ; [ 9.68421053 14.31578947],0
v1,1,0.017228,5.673042,[67 76] ; [ 5 19],[61.65269461 81.34730539] ; [10.34730539 13.65269461],0
a6,1,0.061555,3.494979,[91 56] ; [10 14],[86.8245614 60.1754386] ; [14.1754386  9.8245614],0
n4,1,0.067777,3.336051,[106  40] ; [13 11],[102.2  43.8] ; [16.8  7.2],0
n3,1,0.070701,3.266667,[32  3] ; [10  4],[30.  5.] ; [12.  2.],0
p9,1,0.083786,2.989879,[111  32] ; [14  9],[107.68072289  35.31927711] ; [17.31927711  5.68072289],0
s7,1,0.104176,2.640418,[56 81] ; [ 5 17],[52.55974843 84.44025157] ; [ 8.44025157 13.55974843],0
s2,1,0.108374,2.577779,[54 89] ; [ 5 19],[50.52095808 92.47904192] ; [ 8.47904192 15.52095808],0
a5,1,0.10932,2.564031,[81 66] ; [ 9 15],[77.36842105 69.63157895] ; [12.63157895 11.36842105],0
p11,1,0.154881,2.02351,[112  35] ; [15  9],[109.1754386  37.8245614] ; [17.8245614  6.1754386],0
v2,1,0.159958,1.974627,[61 76] ; [ 7 17],[57.86335404 79.13664596] ; [10.13664596 13.86335404],0
p1,1,0.166996,1.909706,[ 21 125] ; [ 1 23],[ 18.89411765 127.10588235] ; [ 3.10588235 20.89411765],0
s5,1,0.185016,1.756865,[ 35 106] ; [ 3 21],[ 32.47272727 108.52727273] ; [ 5.52727273 18.47272727],0
p4,1,0.186308,1.746575,[76 70] ; [ 9 15],[73. 73.] ; [12. 12.],0
a3,1,0.186308,1.746575,[76 70] ; [ 9 15],[73. 73.] ; [12. 12.],0
n2,1,0.20809,1.584666,[32  5] ; [10  4],[30.47058824  6.52941176] ; [11.52941176  2.47058824],0
u2,1,0.209677,1.573657,[30 41] ; [9 6],[32.19767442 38.80232558] ; [6.80232558 8.19767442],0
b5,1,0.22021,1.503005,[87 60] ; [11 13],[84.24561404 62.75438596] ; [13.75438596 10.24561404],0
u3,1,0.220988,1.497945,[36 35] ; [ 5 10],[33.84883721 37.15116279] ; [7.15116279 7.84883721],0
a8,1,0.246196,1.344764,[ 17 117] ; [ 1 22],[ 15.36305732 118.63694268] ; [ 2.63694268 20.36305732],0
b3,1,0.261144,1.262681,[21 67] ; [5 8],[22.65346535 65.34653465] ; [3.34653465 9.65346535],0
b2,1,0.261144,1.262681,[21 67] ; [5 8],[22.65346535 65.34653465] ; [3.34653465 9.65346535],0
p5,1,0.26627,1.235861,[ 17 128] ; [ 1 23],[ 15.44378698 129.55621302] ; [ 2.55621302 21.44378698],0
p10,1,0.280099,1.16661,[104  38] ; [15  9],[101.79518072  40.20481928] ; [17.20481928  6.79518072],0
p2,1,0.357195,0.847732,[109  37] ; [20  4],[110.78823529  35.21176471] ; [18.21176471  5.78823529],0
n5,1,0.368493,0.80874,[110  36] ; [16  8],[108.21176471  37.78823529] ; [17.78823529  6.21176471],0
a4,1,0.421004,0.64751,[ 35 110] ; [ 4 20],[ 33.46153846 111.53846154] ; [ 5.53846154 18.46153846],0
b4,1,0.506119,0.442082,[75 72] ; [14 10],[76.50877193 70.49122807] ; [12.49122807 11.50877193],0
p7,1,0.581534,0.303762,[86 57] ; [13 11],[84.77245509 58.22754491] ; [14.22754491  9.77245509],0
d5,1,0.610632,0.259256,[69 77] ; [10 14],[67.84705882 78.15294118] ; [11.15294118 12.84705882],0
p8,1,0.616222,0.251214,[67 75] ; [10 14],[65.86746988 76.13253012] ; [11.13253012 12.86746988],0
d2,1,0.624387,0.239749,[ 36 111] ; [ 7 17],[ 36.96491228 110.03508772] ; [ 6.03508772 17.96491228],0
s4,1,0.669689,0.181966,[ 25 120] ; [ 5 19],[ 25.73964497 119.26035503] ; [ 4.26035503 19.73964497],0
d3,1,0.76251,0.091316,[ 40 106] ; [ 7 16],[ 40.6035503 105.3964497] ; [ 6.3964497 16.6035503],0
n1,1,0.835502,0.043119,[14 22] ; [5 9],[13.68 22.32] ; [5.32 8.68],0
p6,1,0.945078,0.004746,[ 43 101] ; [ 7 17],[ 42.85714286 101.14285714] ; [ 7.14285714 16.85714286],0
