Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000356,12.752575,[62 61] ; [186  83],[77.81632653 45.18367347] ; [170.18367347  98.81632653],1
p5,1,0.000467,12.242649,[ 10 114] ; [ 61 208],[ 22.40203562 101.59796438] ; [ 48.59796438 220.40203562],1
p12,1,0.005371,7.750057,[  6 118] ; [ 39 231],[ 14.16243655 109.83756345] ; [ 30.83756345 239.16243655],0
u1,1,0.008043,7.023827,[ 18 106] ; [ 72 199],[28.25316456 95.74683544] ; [ 61.74683544 209.25316456],0
p9,1,0.008582,6.907861,[102  21] ; [248  22],[109.54198473  13.45801527] ; [240.45801527  29.54198473],0
a3,1,0.008691,6.885164,[80 44] ; [209  62],[90.72405063 33.27594937] ; [198.27594937  72.72405063],0
s5,1,0.029151,4.758696,[46 76] ; [130 132],[55.91666667 66.08333333] ; [120.08333333 141.91666667],0
p6,1,0.041301,4.163632,[54 68] ; [149 120],[63.34015345 58.65984655] ; [139.65984655 129.34015345],0
p10,1,0.051659,3.786789,[99 23] ; [238  31],[105.15089514  16.84910486] ; [231.84910486  37.15089514],0
v3,1,0.063345,3.447567,[42 79] ; [116 143],[50.31052632 70.68947368] ; [107.68947368 151.31052632],0
b1,1,0.066396,3.369935,[41 83] ; [116 155],[49.28607595 74.71392405] ; [107.71392405 163.28607595],0
s7,1,0.069703,3.289995,[70 51] ; [170  82],[77.85522788 43.14477212] ; [162.14477212  89.85522788],0
b3,1,0.070215,3.277992,[23 57] ; [ 69 101],[29.44 50.56] ; [ 62.56 107.44],0
b2,1,0.070215,3.277992,[23 57] ; [ 69 101],[29.44 50.56] ; [ 62.56 107.44],0
b5,1,0.071997,3.236894,[81 43] ; [151 120],[72.83037975 51.16962025] ; [159.16962025 111.83037975],0
d2,1,0.076249,3.143104,[59 64] ; [156 115],[67.11928934 55.88071066] ; [147.88071066 123.11928934],0
d1,1,0.082194,3.020973,[75 49] ; [188  83],[82.56202532 41.43797468] ; [180.43797468  90.56202532],0
a4,1,0.09045,2.866354,[52 71] ; [139 131],[59.77862595 63.22137405] ; [131.22137405 138.77862595],0
a2,1,0.124637,2.358063,[27 97] ; [ 79 192],[33.27594937 90.72405063] ; [ 72.72405063 198.27594937],0
p11,1,0.133174,2.255111,[94 30] ; [223  48],[99.51392405 24.48607595] ; [217.48607595  53.51392405],0
p7,1,0.135148,2.232353,[83 39] ; [201  66],[89.06940874 32.93059126] ; [194.93059126  72.06940874],0
d3,1,0.160755,1.967114,[100  24] ; [201  70],[94.49113924 29.50886076] ; [206.50886076  64.49113924],0
s4,1,0.185307,1.754544,[ 21 101] ; [ 62 206],[25.96410256 96.03589744] ; [ 57.03589744 210.96410256],0
n6,1,0.186412,1.745747,[104  19] ; [241  29],[107.97709924  15.02290076] ; [237.02290076  32.97709924],0
p1,1,0.189956,1.71796,[  9 115] ; [ 31 237],[ 12.65306122 111.34693878] ; [ 27.34693878 240.65306122],0
a1,1,0.20473,1.608309,[  5 119] ; [ 20 251],[  7.84810127 116.15189873] ; [ 17.15189873 253.84810127],0
d4,1,0.206461,1.596071,[103  21] ; [237  33],[107.00507614  16.99492386] ; [232.99492386  37.00507614],0
r2,1,0.24749,1.337419,[114   9] ; [256  12],[116.39386189   6.60613811] ; [253.60613811  14.39386189],0
d5,1,0.248029,1.334373,[103  21] ; [236  34],[106.69035533  17.30964467] ; [232.30964467  37.69035533],0
v2,1,0.260242,1.267471,[67 56] ; [158 103],[72.0703125 50.9296875] ; [152.9296875 108.0703125],0
p2,1,0.276657,1.183437,[108  16] ; [244  25],[111.06361323  12.93638677] ; [240.93638677  28.06361323],0
n4,1,0.278015,1.176765,[97 26] ; [226  45],[100.83502538  22.16497462] ; [222.16497462  48.83502538],0
s3,1,0.291082,1.114611,[80 42] ; [190  78],[84.46153846 37.53846154] ; [185.53846154  82.46153846],0
r3,1,0.311146,1.025804,[119   5] ; [264   6],[120.53807107   3.46192893] ; [262.46192893   7.53807107],0
a5,1,0.336097,0.925262,[94 30] ; [217  54],[97.63037975 26.36962025] ; [213.36962025  57.63037975],0
r4,1,0.337968,0.918126,[114  10] ; [256  15],[116.15189873   7.84810127] ; [253.84810127  17.15189873],0
u4,1,0.413384,0.669047,[  3 121] ; [ 11 260],[  4.39493671 119.60506329] ; [  9.60506329 261.39493671],0
n5,1,0.463585,0.537225,[99 25] ; [223  46],[101.59796438  22.40203562] ; [220.40203562  48.59796438],0
n3,1,0.464342,0.535409,[18 10] ; [34 13],[19.41333333  8.58666667] ; [32.58666667 14.41333333],0
b4,1,0.495072,0.465484,[71 53] ; [165 106],[74.08607595 49.91392405] ; [161.91392405 109.08607595],0
r1,1,0.498566,0.457988,[101  22] ; [229  41],[103.28244275  19.71755725] ; [226.71755725  43.28244275],0
s2,1,0.501848,0.451026,[82 42] ; [187  82],[84.87531807 39.12468193] ; [184.12468193  84.87531807],0
a6,1,0.513926,0.426064,[81 43] ; [186  85],[83.81772152 40.18227848] ; [183.18227848  87.81772152],0
a7,1,0.550826,0.35584,[94 30] ; [197  73],[91.58375635 32.41624365] ; [199.41624365  70.58375635],0
u3,1,0.628144,0.234586,[27 15] ; [42 19],[28.13592233 13.86407767] ; [40.86407767 20.13592233],0
a8,1,0.633656,0.227135,[16 94] ; [ 32 220],[14.58563536 95.41436464] ; [ 33.41436464 218.58563536],0
s8,1,0.661222,0.192043,[70 53] ; [160 110],[71.98473282 51.01526718] ; [158.01526718 111.98473282],0
n1,1,0.690408,0.158644,[11 18] ; [20 27],[11.82894737 17.17105263] ; [19.17105263 27.82894737],0
s1,1,0.699327,0.149173,[  5 116] ; [  9 260],[  4.34358974 116.65641026] ; [  9.65641026 259.34358974],0
v1,1,0.796024,0.06682,[72 51] ; [157 105],[73.16103896 49.83896104] ; [155.83896104 106.16103896],0
n2,1,0.837159,0.042242,[21  8] ; [33 14],[20.60526316  8.39473684] ; [33.39473684 13.60526316],0
u2,1,0.949525,0.004007,[28 15] ; [40 22],[27.84761905 15.15238095] ; [40.15238095 21.84761905],0
v4,1,0.997769,8e-06,[118   5] ; [260  11],[118.00507614   4.99492386] ; [259.99492386  11.00507614],0
