Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,99.77536,[196  42] ; [166 231],[135.67874016 102.32125984] ; [226.32125984 170.67874016],1
v1,1,0.0,25.957396,[159  80] ; [184 218],[127.88923557 111.11076443] ; [215.11076443 186.88923557],1
s8,1,6e-05,16.112348,[132 109] ; [159 253],[107.39816233 133.60183767] ; [183.60183767 228.39816233],1
n5,1,0.000199,13.839288,[202  40] ; [286 120],[182.24691358  59.75308642] ; [305.75308642 100.24691358],1
d1,1,0.000348,12.795018,[161  82] ; [214 198],[139.1221374 103.8778626] ; [235.8778626 176.1221374],1
s7,1,0.000351,12.777565,[133  99] ; [169 228],[111.38950715 120.61049285] ; [190.61049285 206.38950715],1
p12,1,0.000604,11.763944,[ 25 217] ; [ 15 395],[ 14.84662577 227.15337423] ; [ 25.15337423 384.84662577],1
n4,1,0.000964,10.896163,[202  41] ; [294 116],[184.57580398  58.42419602] ; [311.42419602  98.57580398],1
d2,1,0.00229,9.301274,[131 112] ; [171 240],[112.21100917 130.78899083] ; [189.78899083 221.21100917],0
p3,1,0.003887,8.336031,[134 108] ; [180 232],[116.18960245 125.81039755] ; [197.81039755 214.18960245],0
s4,1,0.010842,6.490974,[ 32 211] ; [ 86 321],[ 44.11384615 198.88615385] ; [ 73.88615385 333.11384615],0
a3,1,0.013062,6.16073,[187  54] ; [281 129],[173.25345622  67.74654378] ; [294.74654378 115.25345622],0
a2,1,0.015668,5.839797,[ 71 172] ; [ 86 326],[ 58.24580153 184.75419847] ; [ 98.75419847 313.24580153],0
r4,1,0.01886,5.514418,[226  17] ; [359  53],[217.03053435  25.96946565] ; [367.96946565  44.03053435],0
p7,1,0.022501,5.206638,[165  73] ; [242 159],[151.58998435  86.41001565] ; [255.41001565 145.58998435],0
a1,1,0.026544,4.920229,[ 15 228] ; [ 11 401],[  9.64580153 233.35419847] ; [ 16.35419847 395.64580153],0
n6,1,0.028266,4.811797,[214  27] ; [337  72],[204.29384615  36.70615385] ; [346.70615385  62.29384615],0
r1,1,0.034153,4.487018,[200  42] ; [309 100],[189.21351767  52.78648233] ; [319.78648233  89.21351767],0
p1,1,0.0369,4.355038,[ 21 221] ; [ 19 392],[ 14.82388974 227.17611026] ; [ 25.17611026 385.82388974],0
u1,1,0.038377,4.288217,[ 52 191] ; [ 62 350],[ 42.29312977 200.70687023] ; [ 71.70687023 340.29312977],0
a5,1,0.041125,4.170836,[191  52] ; [294 118],[179.93129771  63.06870229] ; [305.06870229 106.93129771],0
r2,1,0.05327,3.735418,[233   8] ; [376  28],[227.54883721  13.45116279] ; [381.45116279  22.54883721],0
d5,1,0.063468,3.444371,[204  38] ; [322  89],[194.93415008  47.06584992] ; [331.06584992  79.93415008],0
p10,1,0.066721,3.361908,[224  18] ; [361  49],[217.13190184  24.86809816] ; [367.86809816  42.13190184],0
d3,1,0.074867,3.172942,[178  65] ; [273 137],[167.83001531  75.16998469] ; [283.16998469 126.83001531],0
r3,1,0.076379,3.140306,[237   6] ; [387  22],[232.56441718  10.43558282] ; [391.43558282  17.56441718],0
v4,1,0.084928,2.96797,[235   7] ; [385  24],[230.47619048  11.52380952] ; [389.52380952  19.47619048],0
p8,1,0.086625,2.935993,[133 105] ; [199 208],[122.50542636 115.49457364] ; [209.49457364 197.50542636],0
s2,1,0.091641,2.845306,[134 108] ; [199 211],[123.59815951 118.40184049] ; [209.40184049 200.59815951],0
b2,1,0.123667,2.370259,[61 88] ; [ 78 157],[53.93489583 95.06510417] ; [ 85.06510417 149.93489583],0
b3,1,0.123667,2.370259,[61 88] ; [ 78 157],[53.93489583 95.06510417] ; [ 85.06510417 149.93489583],0
u4,1,0.130863,2.282236,[  6 237] ; [  4 408],[  3.70992366 239.29007634] ; [  6.29007634 405.70992366],0
d4,1,0.157715,1.995998,[204  38] ; [329  83],[197.22629969  44.77370031] ; [335.77370031  76.22629969],0
s3,1,0.16416,1.93548,[142  97] ; [220 189],[133.5154321 105.4845679] ; [228.4845679 180.5154321],0
a6,1,0.207687,1.587477,[173  69] ; [275 137],[165.77370031  76.22629969] ; [282.22629969 129.77370031],0
p4,1,0.232085,1.428036,[145  96] ; [227 183],[137.71428571 103.28571429] ; [234.28571429 175.71428571],0
a4,1,0.242182,1.367848,[118 124] ; [181 230],[110.8085758 131.1914242] ; [188.1914242 222.8085758],0
n1,1,0.269481,1.219389,[13 32] ; [38 61],[15.9375 29.0625] ; [35.0625 63.9375],0
p11,1,0.274371,1.194762,[203  40] ; [330  82],[197.7389313  45.2610687] ; [335.2610687  76.7389313],0
b5,1,0.297257,1.086462,[147  96] ; [266 146],[153.21984733  89.78015267] ; [259.78015267 152.21984733],0
n2,1,0.351142,0.869327,[33 13] ; [78 21],[35.2137931 10.7862069] ; [75.7862069 23.2137931],0
b4,1,0.367705,0.811406,[145  98] ; [231 181],[139.49312977 103.50687023] ; [236.50687023 175.49312977],0
u2,1,0.380729,0.768348,[33 23] ; [67 62],[30.27027027 25.72972973] ; [69.72972973 59.27027027],0
b1,1,0.400421,0.707062,[ 80 163] ; [149 263],[ 84.95725191 158.04274809] ; [144.04274809 267.95725191],0
p6,1,0.404861,0.69384,[ 90 148] ; [141 267],[ 85.10526316 152.89473684] ; [145.89473684 262.10526316],0
s6,1,0.426546,0.632209,[163  73] ; [270 139],[158.43100775  77.56899225] ; [274.56899225 134.43100775],0
p2,1,0.523861,0.406284,[211  31] ; [351  60],[208.27565084  33.72434916] ; [353.72434916  57.27565084],0
u3,1,0.629467,0.232784,[29 26] ; [73 56],[30.48913043 24.51086957] ; [71.51086957 57.48913043],0
s1,1,0.641455,0.216844,[  4 235] ; [  9 399],[  4.80216383 234.19783617] ; [  8.19783617 399.80216383],0
a8,1,0.672247,0.178985,[ 34 184] ; [ 55 329],[ 32.22923588 185.77076412] ; [ 56.77076412 327.22923588],0
n3,1,0.817829,0.053056,[36 10] ; [75 23],[35.45833333 10.54166667] ; [75.54166667 22.45833333],0
a7,1,0.897917,0.016459,[176  66] ; [297 114],[175.29249617  66.70750383] ; [297.70750383 113.29249617],0
s5,1,0.903329,0.014752,[ 76 160] ; [126 271],[ 75.31121643 160.68878357] ; [126.68878357 270.31121643],0
