Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,48.271277,[13 34] ; [81 13],[31.33333333 15.66666667] ; [62.66666667 31.33333333],1
n6,1,0.556752,0.345359,[26 20] ; [58 36],[27.6 18.4] ; [56.4 37.6],0
p3,1,0.572214,0.318991,[13 33] ; [31 63],[14.45714286 31.54285714] ; [29.54285714 64.45714286],0
p12,1,0.62022,0.245558,[ 1 46] ; [ 1 92],[ 0.67142857 46.32857143] ; [ 1.32857143 91.67142857],0
s5,1,0.650302,0.20552,[ 6 39] ; [15 77],[ 6.89781022 38.10218978] ; [14.10218978 77.89781022],0
b1,1,0.720325,0.128182,[26 21] ; [49 45],[25. 22.] ; [50. 44.],0
p1,1,0.803993,0.061595,[ 3 44] ; [ 7 86],[ 3.35714286 43.64285714] ; [ 6.64285714 86.35714286],0
p7,1,0.807098,0.059619,[19 28] ; [36 58],[18.33333333 28.66666667] ; [36.66666667 57.33333333],0
a6,1,0.810371,0.057575,[27 20] ; [52 42],[26.33333333 20.66666667] ; [52.66666667 41.33333333],0
n5,1,0.811612,0.056809,[25 22] ; [48 46],[24.33333333 22.66666667] ; [48.66666667 45.33333333],0
b2,1,0.8289,0.046705,[ 8 21] ; [17 40],[ 8.43023256 20.56976744] ; [16.56976744 40.43023256],0
b3,1,0.8289,0.046705,[ 8 21] ; [17 40],[ 8.43023256 20.56976744] ; [16.56976744 40.43023256],0
d2,1,0.855901,0.032976,[22 24] ; [46 47],[22.50359712 23.49640288] ; [45.49640288 47.50359712],0
n3,1,0.921705,0.00966,[12 10] ; [19 15],[12.17857143  9.82142857] ; [18.82142857 15.17857143],0
p8,1,0.948871,0.004112,[12 34] ; [25 69],[12.15714286 33.84285714] ; [24.84285714 69.15714286],0
p6,1,0.952089,0.00361,[ 9 36] ; [18 74],[ 8.86861314 36.13138686] ; [18.13138686 73.86861314],0
s1,1,0.970701,0.001349,[ 4 42] ; [ 8 86],[ 3.94285714 42.05714286] ; [ 8.05714286 85.94285714],0
