Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,4e-06,21.186375,[19 42] ; [35 11],[30.78504673 30.21495327] ; [23.21495327 22.78504673],1
p6,1,0.003968,8.298613,[12 49] ; [21 25],[18.81308411 42.18691589] ; [14.18691589 31.81308411],0
a5,1,0.008897,6.843313,[36 25] ; [38  8],[42.18691589 18.81308411] ; [31.81308411 14.18691589],0
p7,1,0.017417,5.653834,[25 33] ; [30 15],[30.97087379 27.02912621] ; [24.02912621 20.97087379],0
d4,1,0.033686,4.510565,[48 13] ; [43  3],[51.87850467  9.12149533] ; [39.12149533  6.87850467],0
b1,1,0.036511,4.373099,[16 45] ; [21 25],[21.09345794 39.90654206] ; [15.90654206 30.09345794],0
s8,1,0.069559,3.293388,[25 36] ; [27 19],[29.64485981 31.35514019] ; [22.35514019 23.64485981],0
s5,1,0.072702,3.220948,[21 38] ; [22 19],[25.37 33.63] ; [17.63 23.37],0
u3,1,0.095593,2.777574,[14  9] ; [16  3],[16.42857143  6.57142857] ; [13.57142857  5.42857143],0
p2,1,0.115041,2.483563,[40 20] ; [37  9],[43.58490566 16.41509434] ; [33.41509434 12.58490566],0
d1,1,0.15346,2.037521,[30 31] ; [29 17],[33.63551402 27.36448598] ; [25.36448598 20.63551402],0
b3,1,0.18261,1.776252,[ 5 25] ; [ 8 17],[ 7.09090909 22.90909091] ; [ 5.90909091 19.09090909],0
b2,1,0.18261,1.776252,[ 5 25] ; [ 8 17],[ 7.09090909 22.90909091] ; [ 5.90909091 19.09090909],0
d2,1,0.1865,1.74505,[24 37] ; [24 22],[27.36448598 33.63551402] ; [20.63551402 25.36448598],0
r3,1,0.187499,1.737161,[60  1] ; [43  3],[58.71962617  2.28037383] ; [44.28037383  1.71962617],0
a7,1,0.194654,1.682039,[46 14] ; [30 16],[43.01886792 16.98113208] ; [32.98113208 13.01886792],0
p9,1,0.21923,1.509404,[48 11] ; [32 13],[45.38461538 13.61538462] ; [34.61538462 10.38461538],0
r2,1,0.232835,1.42346,[58  3] ; [40  5],[56.39622642  4.60377358] ; [41.60377358  3.39622642],0
v4,1,0.236378,1.402068,[58  2] ; [42  4],[56.60377358  3.39622642] ; [43.39622642  2.60377358],0
