Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.001218,10.462941,[ 6 29] ; [9 5],[10.71428571 24.28571429] ; [4.28571429 9.71428571],0
s7,1,0.00263,9.047605,[ 7 25] ; [9 4],[11.37777778 20.62222222] ; [4.62222222 8.37777778],0
p4,1,0.003791,8.381278,[ 9 25] ; [10  4],[13.45833333 20.54166667] ; [5.54166667 8.45833333],0
p7,1,0.005541,7.693924,[ 8 24] ; [9 4],[12.08888889 19.91111111] ; [4.91111111 8.08888889],0
v2,1,0.01301,6.167762,[ 7 27] ; [8 6],[10.625 23.375] ; [4.375 9.625],0
s4,1,0.013664,6.081026,[ 4 31] ; [6 8],[ 7.14285714 27.85714286] ; [ 2.85714286 11.14285714],0
p8,1,0.022387,5.21549,[12 22] ; [10  4],[15.58333333 18.41666667] ; [6.41666667 7.58333333],0
p2,1,0.033024,4.544538,[18 16] ; [12  2],[21.25 12.75] ; [8.75 5.25],0
n5,1,0.074117,3.189414,[24 11] ; [13  1],[26.42857143  8.57142857] ; [10.57142857  3.42857143],0
p11,1,0.084406,2.977946,[13 22] ; [9 5],[15.71428571 19.28571429] ; [6.28571429 7.71428571],0
s1,1,0.13169,2.272464,[ 1 34] ; [ 2 12],[ 2.14285714 32.85714286] ; [ 0.85714286 13.14285714],0
n2,1,0.159255,1.981287,[12  8] ; [7 1],[13.57142857  6.42857143] ; [5.42857143 2.57142857],0
p10,1,0.159833,1.975806,[20 15] ; [11  3],[22.14285714 12.85714286] ; [8.85714286 5.14285714],0
p9,1,0.208458,1.582106,[19 13] ; [11  3],[20.86956522 11.13043478] ; [9.13043478 4.86956522],0
s3,1,0.218693,1.512926,[ 9 24] ; [6 7],[10.76086957 22.23913043] ; [4.23913043 8.76086957],0
b4,1,0.223142,1.48405,[24 11] ; [7 7],[22.14285714 12.85714286] ; [8.85714286 5.14285714],0
d3,1,0.240073,1.380167,[16 19] ; [9 5],[17.85714286 17.14285714] ; [7.14285714 6.85714286],0
u2,1,0.243498,1.360227,[7 7] ; [4 1],[8.10526316 5.89473684] ; [2.89473684 2.10526316],0
s8,1,0.265583,1.239419,[ 9 25] ; [6 8],[10.625 23.375] ; [4.375 9.625],0
a5,1,0.270038,1.216552,[19 16] ; [10  4],[20.71428571 14.28571429] ; [8.28571429 5.71428571],0
v3,1,0.271315,1.210084,[ 7 27] ; [5 9],[ 8.5 25.5] ; [ 3.5 10.5],0
s5,1,0.279651,1.168786,[ 8 27] ; [5 8],[ 9.47916667 25.52083333] ; [3.52083333 9.47916667],0
n3,1,0.280077,1.166717,[10  9] ; [6 2],[11.25925926  7.74074074] ; [4.74074074 3.25925926],0
d1,1,0.307781,1.040175,[12 23] ; [7 7],[13.57142857 21.42857143] ; [5.42857143 8.57142857],0
p1,1,0.322199,0.98,[ 2 33] ; [ 2 12],[ 2.85714286 32.14285714] ; [ 1.14285714 12.85714286],0
u1,1,0.322199,0.98,[ 2 33] ; [ 2 12],[ 2.85714286 32.14285714] ; [ 1.14285714 12.85714286],0
r4,1,0.335375,0.92803,[10 25] ; [6 8],[11.42857143 23.57142857] ; [4.57142857 9.42857143],0
a4,1,0.369091,0.806723,[10 24] ; [6 8],[11.33333333 22.66666667] ; [4.66666667 9.33333333],0
n6,1,0.377681,0.778235,[23 12] ; [11  3],[24.28571429 10.71428571] ; [9.71428571 4.28571429],0
p5,1,0.388549,0.743478,[ 4 30] ; [ 3 11],[ 4.95833333 29.04166667] ; [ 2.04166667 11.95833333],0
n1,1,0.402784,0.7,[ 9 11] ; [5 3],[10. 10.] ; [4. 4.],0
a7,1,0.413686,0.668182,[18 17] ; [9 5],[19.28571429 15.71428571] ; [7.71428571 6.28571429],0
v1,1,0.447699,0.576471,[11 24] ; [6 8],[12.14285714 22.85714286] ; [4.85714286 9.14285714],0
n4,1,0.453453,0.562007,[21 14] ; [10  4],[22.14285714 12.85714286] ; [8.85714286 5.14285714],0
