Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,65.099192,[31 57] ; [193  43],[60.83950617 27.16049383] ; [163.16049383  72.83950617],1
a5,1,5e-06,20.871684,[42 47] ; [176  62],[59.33333333 29.66666667] ; [158.66666667  79.33333333],1
a4,1,4.2e-05,16.773258,[19 70] ; [110 128],[35.11009174 53.88990826] ; [ 93.88990826 144.11009174],1
n6,1,0.000102,15.093341,[63 26] ; [210  27],[74.53067485 14.46932515] ; [198.46932515  38.53067485],1
a2,1,0.000177,14.061389,[ 5 84] ; [ 57 182],[16.82317073 72.17682927] ; [ 45.17682927 193.82317073],1
s7,1,0.000238,13.501239,[23 63] ; [114 115],[37.4031746 48.5968254] ; [ 99.5968254 129.4031746],1
a3,1,0.00065,11.628306,[44 45] ; [166  72],[57.1559633 31.8440367] ; [152.8440367  85.1559633],1
d5,1,0.000753,11.354301,[55 34] ; [191  48],[66.75 22.25] ; [179.25  59.75],1
d2,1,0.000899,11.025361,[25 64] ; [115 122],[38.2208589 50.7791411] ; [101.7791411 135.2208589],1
d1,1,0.001104,10.644566,[33 56] ; [137 102],[46.12804878 42.87195122] ; [123.87195122 115.12804878],0
r1,1,0.001562,10.003645,[54 34] ; [188  51],[65.12538226 22.87461774] ; [176.87461774  62.12538226],0
p3,1,0.005922,7.573837,[27 62] ; [112 125],[37.94785276 51.05214724] ; [101.05214724 135.94785276],0
v3,1,0.006066,7.530467,[13 73] ; [ 71 163],[22.575 63.425] ; [ 61.425 172.575],0
d4,1,0.012402,6.252459,[61 28] ; [193  44],[69.34355828 19.65644172] ; [184.65644172  52.34355828],0
r4,1,0.014264,6.005199,[70 19] ; [213  26],[76.78963415 12.21036585] ; [206.21036585  32.78963415],0
p4,1,0.026406,4.929254,[37 51] ; [133 105],[45.88957055 42.11042945] ; [124.11042945 113.88957055],0
r2,1,0.027298,4.871865,[76 13] ; [220  16],[81.05846154  7.94153846] ; [214.94153846  21.05846154],0
p10,1,0.028378,4.804948,[64 24] ; [198  39],[70.94153846 17.05846154] ; [191.05846154  45.94153846],0
u1,1,0.030468,4.682662,[ 6 83] ; [ 38 201],[11.93902439 77.06097561] ; [ 32.06097561 206.93902439],0
s3,1,0.042826,4.102252,[39 50] ; [132 102],[47.11764706 41.88235294] ; [123.88235294 110.11764706],0
a6,1,0.074109,3.189584,[54 35] ; [169  69],[60.6941896 28.3058104] ; [162.3058104  75.6941896],0
p1,1,0.076053,3.147284,[ 3 85] ; [ 22 214],[ 6.79012346 81.20987654] ; [ 18.20987654 217.79012346],0
s6,1,0.083472,2.99596,[47 42] ; [147  85],[53.78816199 35.21183801] ; [140.21183801  91.78816199],0
v4,1,0.094643,2.793567,[78 10] ; [223  14],[81.50153846  6.49846154] ; [219.49846154  17.50153846],0
s4,1,0.099895,2.707222,[21 68] ; [ 37 198],[15.93209877 73.06790123] ; [ 42.06790123 192.93209877],0
p12,1,0.111394,2.534336,[ 3 86] ; [ 20 217],[ 6.2791411 82.7208589] ; [ 16.7208589 220.2791411],0
s8,1,0.123576,2.371408,[26 63] ; [ 91 146],[31.94171779 57.05828221] ; [ 85.05828221 151.94171779],0
a8,1,0.136582,2.216048,[ 6 74] ; [ 31 193],[ 9.73684211 70.26315789] ; [ 27.26315789 196.73684211],0
s2,1,0.1503,2.069206,[33 55] ; [110 127],[38.72 49.28] ; [104.28 132.72],0
b1,1,0.175618,1.834322,[26 63] ; [ 89 150],[31.20426829 57.79573171] ; [ 83.79573171 155.20426829],0
v2,1,0.26542,1.240265,[31 53] ; [101 129],[35.31210191 48.68789809] ; [ 96.68789809 133.31210191],0
u2,1,0.278645,1.173685,[22 23] ; [42 29],[24.82758621 20.17241379] ; [39.17241379 31.82758621],0
p9,1,0.319233,0.992088,[70 19] ; [196  39],[73.06790123 15.93209877] ; [192.93209877  42.06790123],0
