Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,50.427029,[ 32 469] ; [26 56],[ 49.84219554 451.15780446] ; [ 8.15780446 73.84219554],1
s5,1,0.0,42.210547,[127 367] ; [49 30],[151.73472949 342.26527051] ; [24.26527051 54.73472949],1
p8,1,0.0,28.70999,[238 256] ; [65 16],[260.31652174 233.68347826] ; [42.68347826 38.31652174],1
p12,1,0.0,28.527186,[ 32 467] ; [20 61],[ 44.73793103 454.26206897] ; [ 7.26206897 73.73793103],1
p4,1,0.0,28.277047,[281 219] ; [70 10],[302.5862069 197.4137931] ; [48.4137931 31.5862069],1
p3,1,0.0,26.517779,[229 272] ; [62 19],[250.5 250.5] ; [40.5 40.5],1
p6,1,0.0,25.704258,[164 333] ; [50 30],[184.32928943 312.67071057] ; [29.67071057 50.32928943],1
s7,1,1.7e-05,18.468807,[222 254] ; [55 20],[239.29582577 236.70417423] ; [37.70417423 37.29582577],1
s6,1,0.000415,12.463607,[306 192] ; [64 14],[319.89583333 178.10416667] ; [50.10416667 27.89583333],1
p7,1,0.001033,10.767037,[298 194] ; [63 16],[311.05429072 180.94570928] ; [49.94570928 29.05429072],0
s1,1,0.011976,6.314465,[ 11 481] ; [ 6 76],[ 14.57142857 477.42857143] ; [ 2.42857143 79.57142857],0
b5,1,0.013413,6.113788,[306 197] ; [38 44],[295.78119658 207.21880342] ; [48.21880342 33.78119658],0
v3,1,0.014462,5.98081,[209 279] ; [46 34],[219.08450704 268.91549296] ; [35.91549296 44.08450704],0
s8,1,0.017911,5.604832,[214 287] ; [45 34],[223.72241379 277.27758621] ; [35.27758621 43.72241379],0
a1,1,0.023943,5.098725,[ 24 479] ; [ 9 73],[ 28.37435897 474.62564103] ; [ 4.62564103 77.37435897],0
n6,1,0.04111,4.171465,[437  65] ; [76  4],[442.48453608  59.51546392] ; [70.51546392  9.48453608],0
v1,1,0.053138,3.739562,[273 219] ; [53 26],[280.8966725 211.1033275] ; [45.1033275 33.8966725],0
n4,1,0.068847,3.310294,[444  58] ; [78  4],[448.70547945  53.29452055] ; [73.29452055  8.70547945],0
a6,1,0.078133,3.103312,[352 149] ; [49 32],[345.19072165 155.80927835] ; [55.80927835 25.19072165],0
p9,1,0.085583,2.955552,[415  79] ; [74  7],[420.11478261  73.88521739] ; [68.88521739 12.11478261],0
s3,1,0.093293,2.816615,[260 236] ; [50 30],[266.94444444 229.05555556] ; [43.05555556 36.94444444],0
s2,1,0.133958,2.246025,[232 266] ; [45 36],[238.24870466 259.75129534] ; [38.75129534 42.24870466],0
p11,1,0.134848,2.235789,[393 110] ; [70 12],[398.1008547 104.8991453] ; [64.8991453 17.1008547],0
r2,1,0.152078,2.051278,[469  28] ; [74  8],[466.0984456  30.9015544] ; [76.9015544  5.0984456],0
b3,1,0.18449,1.761077,[128 186] ; [30 30],[132.65240642 181.34759358] ; [25.34759358 34.65240642],0
b2,1,0.18449,1.761077,[128 186] ; [30 30],[132.65240642 181.34759358] ; [25.34759358 34.65240642],0
r3,1,0.192581,1.69776,[466  35] ; [72  9],[463.12371134  37.87628866] ; [74.87628866  6.12371134],0
n3,1,0.196281,1.669829,[74 35] ; [10  9],[71.53125 37.46875] ; [12.46875  6.53125],0
u4,1,0.199453,1.646372,[ 12 491] ; [ 4 78],[ 13.75726496 489.24273504] ; [ 2.24273504 79.75726496],0
