Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,1.8e-05,18.387294,[20 73] ; [20 12],[29.76 63.24] ; [10.24 21.76],1
v2,1,0.001382,10.230028,[25 69] ; [18 13],[32.336 61.664] ; [10.664 20.336],0
a3,1,0.008936,6.835652,[46 49] ; [24  8],[52.36220472 42.63779528] ; [17.63779528 14.36220472],0
d4,1,0.008937,6.835312,[56 39] ; [27  5],[62.08661417 32.91338583] ; [20.91338583 11.08661417],0
n4,1,0.014716,5.950096,[51 44] ; [25  7],[56.8503937 38.1496063] ; [19.1496063 12.8503937],0
b3,1,0.026403,4.929438,[16 35] ; [12  8],[20.11267606 30.88732394] ; [ 7.88732394 12.11267606],0
b2,1,0.026403,4.929438,[16 35] ; [12  8],[20.11267606 30.88732394] ; [ 7.88732394 12.11267606],0
s7,1,0.035362,4.427617,[15 72] ; [11 20],[19.16949153 67.83050847] ; [ 6.83050847 24.16949153],0
p1,1,0.037546,4.325483,[ 6 89] ; [ 6 26],[ 8.97637795 86.02362205] ; [ 3.02362205 28.97637795],0
a7,1,0.051211,3.801363,[49 45] ; [23  9],[53.71428571 40.28571429] ; [18.28571429 13.71428571],0
s6,1,0.070091,3.280879,[29 66] ; [15 16],[33.17460317 61.82539683] ; [10.82539683 20.17460317],0
s4,1,0.070166,3.279122,[19 76] ; [ 2 30],[15.70866142 79.29133858] ; [ 5.29133858 26.70866142],0
s8,1,0.102962,2.659051,[10 85] ; [ 7 25],[12.71653543 82.28346457] ; [ 4.28346457 27.71653543],0
u3,1,0.166763,1.911807,[18 30] ; [1 7],[16.28571429 31.71428571] ; [2.71428571 5.28571429],0
d3,1,0.168099,1.899814,[45 48] ; [20 12],[48.36 44.64] ; [16.64 15.36],0
b1,1,0.200411,1.639374,[45 50] ; [11 21],[41.88976378 53.11023622] ; [14.11023622 17.88976378],0
r2,1,0.201863,1.628843,[64 28] ; [26  6],[66.77419355 25.22580645] ; [23.22580645  8.77419355],0
a5,1,0.240038,1.380369,[50 45] ; [13 19],[47.12598425 47.87401575] ; [15.87401575 16.12598425],0
p5,1,0.244932,1.35198,[ 8 87] ; [ 5 27],[ 9.72440945 85.27559055] ; [ 3.27559055 28.72440945],0
p8,1,0.297355,1.086018,[33 62] ; [14 17],[35.43650794 59.56349206] ; [11.56349206 19.43650794],0
s5,1,0.323334,0.975413,[16 78] ; [ 3 28],[14.288 79.712] ; [ 4.712 26.288],0
r4,1,0.33088,0.945451,[44 51] ; [18 14],[46.37795276 48.62204724] ; [15.62204724 16.37795276],0
p2,1,0.372084,0.796693,[60 34] ; [17 14],[57.904 36.096] ; [19.096 11.904],0
a8,1,0.418111,0.655617,[ 7 83] ; [ 1 28],[ 6.05042017 83.94957983] ; [ 1.94957983 27.05042017],0
n2,1,0.459489,0.547138,[26 13] ; [6 5],[24.96 14.04] ; [7.04 3.96],0
u1,1,0.493934,0.467944,[ 6 89] ; [ 1 31],[ 5.23622047 89.76377953] ; [ 1.76377953 30.23622047],0
n6,1,0.520333,0.413232,[68 26] ; [25  7],[69.38095238 24.61904762] ; [23.61904762  8.38095238],0
d2,1,0.602952,0.270567,[33 60] ; [13 19],[34.224 58.776] ; [11.776 20.224],0
p3,1,0.606628,0.265114,[29 66] ; [11 20],[30.15873016 64.84126984] ; [ 9.84126984 21.15873016],0
s2,1,0.618891,0.24743,[17 78] ; [ 7 25],[17.95275591 77.04724409] ; [ 6.04724409 25.95275591],0
d1,1,0.62414,0.240092,[34 61] ; [13 19],[35.15748031 59.84251969] ; [11.84251969 20.15748031],0
p10,1,0.640313,0.218334,[55 37] ; [20 11],[56.09756098 35.90243902] ; [18.90243902 12.09756098],0
b4,1,0.647123,0.209547,[49 46] ; [18 14],[50.11811024 44.88188976] ; [16.88188976 15.11811024],0
r3,1,0.678248,0.172105,[70 24] ; [25  7],[70.87301587 23.12698413] ; [24.12698413  7.87301587],0
a1,1,0.715482,0.132863,[ 7 88] ; [ 3 29],[ 7.48031496 87.51968504] ; [ 2.51968504 29.48031496],0
n1,1,0.725369,0.123406,[12 27] ; [4 7],[12.48 26.52] ; [3.52 7.48],0
p12,1,0.729017,0.120016,[ 2 92] ; [ 1 30],[ 2.256 91.744] ; [ 0.744 30.256],0
p4,1,0.738798,0.111186,[40 55] ; [12 19],[39.20634921 55.79365079] ; [12.79365079 18.20634921],0
p6,1,0.739833,0.110273,[25 68] ; [ 9 21],[25.70731707 67.29268293] ; [ 8.29268293 21.70731707],0
p9,1,0.752287,0.099619,[62 28] ; [23  9],[62.70491803 27.29508197] ; [22.29508197  9.70491803],0
a4,1,0.772243,0.083777,[32 62] ; [10 22],[31.33333333 62.66666667] ; [10.66666667 21.33333333],0
n3,1,0.780439,0.0777,[23 16] ; [7 4],[23.4 15.6] ; [6.6 4.4],0
p11,1,0.801711,0.063068,[60 35] ; [21 11],[60.59055118 34.40944882] ; [20.40944882 11.59055118],0
n5,1,0.80717,0.059574,[61 33] ; [20 12],[60.42857143 33.57142857] ; [20.57142857 11.42857143],0
b5,1,0.866585,0.028223,[58 37] ; [19 13],[57.5984252 37.4015748] ; [19.4015748 12.5984252],0
p7,1,0.905938,0.013963,[40 54] ; [14 18],[40.28571429 53.71428571] ; [13.71428571 18.28571429],0
u2,1,0.918229,0.01054,[20 29] ; [3 4],[20.125 28.875] ; [2.875 4.125],0
a6,1,0.956252,0.003009,[51 44] ; [17 15],[50.86614173 44.13385827] ; [17.13385827 14.86614173],0
d5,1,0.972671,0.001174,[62 32] ; [21 11],[61.92063492 32.07936508] ; [21.07936508 10.92063492],0
v4,1,0.97832,0.000738,[74 21] ; [25  7],[74.05511811 20.94488189] ; [24.94488189  7.05511811],0
a2,1,0.986831,0.000272,[ 9 86] ; [ 3 29],[ 8.97637795 86.02362205] ; [ 3.02362205 28.97637795],0
s1,1,0.992648,8.5e-05,[ 3 92] ; [ 1 31],[ 2.99212598 92.00787402] ; [ 1.00787402 30.99212598],0
