Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,96.159431,[160  79] ; [ 4 80],[121.3498452 117.6501548] ; [42.6501548 41.3498452],1
d5,1,0.0,79.90113,[204  35] ; [29 55],[172.40557276  66.59442724] ; [60.59442724 23.40557276],1
d3,1,0.0,61.481878,[172  67] ; [19 64],[141.76708075  97.23291925] ; [49.23291925 33.76708075],1
r1,1,0.0,27.765243,[183  55] ; [38 45],[163.85669782  74.14330218] ; [57.14330218 25.85669782],1
a5,1,4.6e-05,16.6059,[170  69] ; [39 45],[154.64705882  84.35294118] ; [54.35294118 29.64705882],1
d2,1,4.7e-05,16.549973,[123 114] ; [22 62],[107.05607477 129.94392523] ; [37.94392523 46.05607477],1
a3,1,6e-05,16.087902,[174  63] ; [41 42],[159.234375  77.765625] ; [55.765625 27.234375],1
r3,1,6.2e-05,16.032657,[217  22] ; [60 22],[206.23987539  32.76012461] ; [70.76012461 11.23987539],1
a6,1,0.000602,11.770471,[169  70] ; [42 42],[156.12693498  82.87306502] ; [54.87306502 29.12693498],1
r4,1,0.001003,10.821461,[191  48] ; [52 32],[179.80495356  59.19504644] ; [63.19504644 20.80495356],0
p10,1,0.001945,9.60083,[167  69] ; [42 39],[155.59621451  80.40378549] ; [53.40378549 27.59621451],0
a7,1,0.002596,9.071905,[170  69] ; [44 39],[158.83850932  80.16149068] ; [55.16149068 27.83850932],0
u1,1,0.004685,7.997111,[ 32 207] ; [ 2 82],[ 25.15789474 213.84210526] ; [ 8.84210526 75.15789474],0
a4,1,0.004761,7.968169,[107 131] ; [23 61],[ 96.08695652 141.91304348] ; [33.91304348 50.08695652],0
a2,1,0.007554,7.13617,[ 51 188] ; [ 7 77],[ 42.91640867 196.08359133] ; [15.08359133 68.91640867],0
v2,1,0.008874,6.848065,[123 109] ; [28 50],[113.00645161 118.99354839] ; [37.99354839 40.00645161],0
p1,1,0.009261,6.771707,[ 15 223] ; [13 70],[ 20.76012461 217.23987539] ; [ 7.23987539 75.76012461],0
p9,1,0.016055,5.796835,[172  62] ; [48 33],[163.42857143  70.57142857] ; [56.57142857 24.42857143],0
r2,1,0.023467,5.133637,[212  23] ; [67 16],[206.17924528  28.82075472] ; [72.82075472 10.17924528],0
u3,1,0.034618,4.463918,[33 32] ; [13 30],[27.68518519 37.31481481] ; [18.31481481 24.68518519],0
p11,1,0.038634,4.27687,[179  60] ; [53 31],[171.66563467  67.33436533] ; [60.33436533 23.66563467],0
s7,1,0.048828,3.881253,[ 53 172] ; [10 67],[ 46.93708609 178.06291391] ; [16.06291391 60.93708609],0
n6,1,0.077756,3.111192,[178  59] ; [54 29],[171.825  65.175] ; [60.175 22.825],0
