Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,59.666338,[232  16] ; [41 31],[211.575  36.425] ; [61.425 10.575],1
r2,1,2e-06,23.037262,[236  10] ; [54 15],[226.47619048  19.52380952] ; [63.52380952  5.47619048],1
v4,1,1.1e-05,19.292298,[236  10] ; [57 14],[227.37539432  18.62460568] ; [65.62460568  5.37539432],1
s6,1,0.000266,13.297758,[157  87] ; [29 43],[143.62025316 100.37974684] ; [42.37974684 29.62025316],1
v2,1,0.00086,11.107887,[116 120] ; [19 52],[103.77850163 132.22149837] ; [31.22149837 39.77850163],1
a5,1,0.000915,10.992454,[179  69] ; [37 35],[167.4  80.6] ; [48.6 23.4],1
s3,1,0.002728,8.981218,[141 104] ; [27 45],[129.84227129 115.15772871] ; [38.15772871 33.84227129],0
r3,1,0.008312,6.96502,[233  12] ; [62 10],[227.99684543  17.00315457] ; [67.00315457  4.99684543],0
u1,1,0.008873,6.848276,[ 50 198] ; [ 5 67],[ 42.625 205.375] ; [12.375 59.625],0
d1,1,0.012385,6.254916,[148 100] ; [31 41],[138.725 109.275] ; [40.275 31.725],0
n4,1,0.014949,5.922413,[178  69] ; [41 31],[169.57053292  77.42946708] ; [49.42946708 22.57053292],0
d4,1,0.019533,5.453141,[211  36] ; [53 19],[204.4137931  42.5862069] ; [59.5862069 12.4137931],0
a2,1,0.035432,4.424256,[ 68 180] ; [11 61],[ 61.225 186.775] ; [17.775 54.225],0
s8,1,0.046626,3.958841,[ 89 157] ; [17 55],[ 82. 164.] ; [24. 48.],0
s7,1,0.049416,3.861173,[103 133] ; [21 48],[ 95.94754098 140.05245902] ; [28.05245902 40.94754098],0
s2,1,0.061603,3.493698,[120 127] ; [26 46],[113.04702194 133.95297806] ; [32.95297806 39.04702194],0
a4,1,0.063144,3.452808,[106 142] ; [22 50],[ 99.2 148.8] ; [28.8 43.2],0
p2,1,0.07784,3.109424,[196  52] ; [49 22],[190.47021944  57.52978056] ; [54.52978056 16.47021944],0
b5,1,0.081879,3.027199,[144 104] ; [50 22],[150.35  97.65] ; [43.65 28.35],0
d3,1,0.094743,2.791873,[191  56] ; [48 23],[185.63836478  61.36163522] ; [53.36163522 17.63836478],0
v3,1,0.10392,2.644322,[ 72 169] ; [14 56],[ 66.64308682 174.35691318] ; [19.35691318 50.64308682],0
d5,1,0.107775,2.586547,[203  44] ; [53 19],[198.21943574  48.78056426] ; [57.78056426 14.21943574],0
a3,1,0.134054,2.244913,[174  73] ; [44 28],[168.79623824  78.20376176] ; [49.20376176 22.79623824],0
s5,1,0.136363,2.218532,[ 68 174] ; [13 55],[ 63.23225806 178.76774194] ; [17.76774194 50.23225806],0
a1,1,0.140436,2.173175,[ 10 238] ; [ 6 66],[ 12.4 235.6] ; [ 3.6 68.4],0
p10,1,0.145015,2.123922,[188  57] ; [47 22],[183.35987261  61.64012739] ; [51.64012739 17.35987261],0
p7,1,0.145465,2.119169,[142 101] ; [33 35],[136.73633441 106.26366559] ; [38.26366559 29.73633441],0
u3,1,0.173058,1.85625,[43 29] ; [12 15],[40. 32.] ; [15. 12.],0
s4,1,0.189769,1.71941,[ 41 203] ; [17 55],[ 44.78481013 199.21518987] ; [13.21518987 58.78481013],0
d2,1,0.203544,1.616764,[117 130] ; [28 44],[112.27272727 134.72727273] ; [32.72727273 39.27272727],0
b1,1,0.206773,1.593878,[ 96 152] ; [22 50],[ 91.45 156.55] ; [26.55 45.45],0
p4,1,0.22297,1.485151,[126 120] ; [31 41],[121.45283019 124.54716981] ; [35.54716981 36.45283019],0
n5,1,0.24371,1.359003,[160  85] ; [41 30],[155.83860759  89.16139241] ; [45.16139241 25.83860759],0
p8,1,0.250781,1.318947,[113 131] ; [27 43],[108.78980892 135.21019108] ; [31.21019108 38.78980892],0
b2,1,0.255257,1.294301,[37 95] ; [16 27],[39.97714286 92.02285714] ; [13.02285714 29.97714286],0
b3,1,0.255257,1.294301,[37 95] ; [16 27],[39.97714286 92.02285714] ; [13.02285714 29.97714286],0
a6,1,0.257127,1.28416,[191  56] ; [51 21],[187.37931034  59.62068966] ; [54.62068966 17.37931034],0
n6,1,0.27325,1.20036,[196  51] ; [52 19],[192.62893082  54.37106918] ; [55.37106918 15.62893082],0
p5,1,0.277866,1.177497,[ 20 227] ; [ 3 67],[ 17.92113565 229.07886435] ; [ 5.07886435 64.92113565],0
p12,1,0.319911,0.989309,[ 14 232] ; [ 2 70],[ 12.37735849 233.62264151] ; [ 3.62264151 68.37735849],0
p9,1,0.391011,0.735795,[189  54] ; [51 19],[186.32587859  56.67412141] ; [53.67412141 16.32587859],0
p6,1,0.39618,0.719889,[ 64 183] ; [22 49],[ 66.79874214 180.20125786] ; [19.20125786 51.79874214],0
p3,1,0.484613,0.488464,[ 97 150] ; [25 47],[ 94.46394984 152.53605016] ; [27.53605016 44.46394984],0
n2,1,0.514095,0.425724,[45 24] ; [16  6],[46.25274725 22.74725275] ; [14.74725275  7.25274725],0
p11,1,0.540682,0.374277,[178  70] ; [49 23],[175.925  72.075] ; [51.075 20.925],0
b4,1,0.67801,0.172374,[148 100] ; [41 31],[146.475 101.525] ; [42.525 29.475],0
p1,1,0.773026,0.083185,[ 15 231] ; [ 5 66],[ 15.52050473 230.47949527] ; [ 4.47949527 66.52050473],0
a8,1,0.795023,0.067493,[ 29 198] ; [ 8 61],[ 28.375 198.625] ; [ 8.625 60.375],0
n1,1,0.869061,0.027176,[24 44] ; [ 7 14],[23.68539326 44.31460674] ; [ 7.31460674 13.68539326],0
u2,1,0.900724,0.015562,[37 35] ; [14 14],[36.72 35.28] ; [14.28 13.72],0
n3,1,0.912485,0.012079,[51 18] ; [16  6],[50.8021978 18.1978022] ; [16.1978022  5.8021978],0
s1,1,0.957184,0.002882,[ 10 235] ; [ 3 68],[ 10.07911392 234.92088608] ; [ 2.92088608 68.07911392],0
