Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,331.965305,[ 51 300] ; [367  98],[179.80147059 171.19852941] ; [238.19852941 226.80147059],1
s6,1,0.0,136.363202,[160 188] ; [385  69],[236.48379052 111.51620948] ; [308.51620948 145.48379052],1
s7,1,0.0,95.208919,[ 97 238] ; [287 160],[164.50127877 170.49872123] ; [219.49872123 227.50127877],1
s8,1,0.0,81.481991,[ 95 257] ; [272 191],[158.50797546 193.49202454] ; [208.49202454 254.50797546],1
s5,1,0.0,29.316825,[ 82 262] ; [187 255],[117.7302799 226.2697201] ; [151.2697201 290.7302799],1
s4,1,1.4e-05,18.849411,[ 35 314] ; [ 99 362],[ 57.73580247 291.26419753] ; [ 76.26419753 384.73580247],1
p12,1,0.001484,10.098073,[ 16 336] ; [ 49 411],[ 28.1773399 323.8226601] ; [ 36.8226601 423.1773399],0
n5,1,0.005643,7.660935,[244 109] ; [359 103],[261.17668712  91.82331288] ; [341.82331288 120.17668712],0
u4,1,0.009727,6.684186,[  3 352] ; [ 17 448],[  8.65853659 346.34146341] ; [ 11.34146341 453.65853659],0
r2,1,0.01453,5.972565,[339  14] ; [457   6],[344.34803922   8.65196078] ; [451.65196078  11.34803922],0
p4,1,0.028394,4.803975,[196 157] ; [291 170],[211.19287469 141.80712531] ; [275.80712531 185.19287469],0
a6,1,0.030299,4.69227,[258  97] ; [303 159],[243.76376989 111.23623011] ; [317.23623011 144.76376989],0
p10,1,0.032306,4.582165,[273  77] ; [386  74],[284.75308642  65.24691358] ; [374.24691358  85.75308642],0
p7,1,0.033298,4.530412,[213 138] ; [305 144],[227.2725 123.7275] ; [290.7275 158.2725],0
n4,1,0.053815,3.718422,[261  94] ; [367  96],[272.54278729  82.45721271] ; [355.45721271 107.54278729],0
n1,1,0.06001,3.537104,[24 55] ; [40 50],[29.91715976 49.08284024] ; [34.08284024 55.91715976],0
d1,1,0.060506,3.523452,[196 159] ; [287 178],[209.10365854 145.89634146] ; [273.89634146 191.10365854],0
n2,1,0.07753,3.115942,[55 25] ; [74 18],[60. 20.] ; [69. 23.],0
p9,1,0.077621,3.114019,[287  63] ; [398  62],[295.98765432  54.01234568] ; [389.01234568  70.98765432],0
s1,1,0.084831,2.969834,[  7 345] ; [ 19 440],[ 11.28483354 340.71516646] ; [ 14.71516646 444.28483354],0
d2,1,0.105795,2.615943,[161 193] ; [237 226],[172.4504284 181.5495716] ; [225.5495716 237.4504284],0
p6,1,0.10747,2.591043,[118 230] ; [181 278],[128.93680297 219.06319703] ; [170.06319703 288.93680297],0
r1,1,0.109765,2.557601,[293  61] ; [401  61],[301.07352941  52.92647059] ; [392.92647059  69.07352941],0
p3,1,0.110352,2.549167,[167 187] ; [244 218],[178.30147059 175.69852941] ; [232.69852941 229.30147059],0
u1,1,0.120009,2.417198,[ 56 299] ; [ 93 372],[ 64.50609756 290.49390244] ; [ 84.49390244 380.50609756],0
v3,1,0.131207,2.27817,[127 216] ; [188 256],[137.28716645 205.71283355] ; [177.71283355 266.28716645],0
a3,1,0.142166,2.154354,[242 112] ; [339 125],[251.43520782 102.56479218] ; [329.56479218 134.43520782],0
p2,1,0.144182,2.132754,[286  68] ; [392  71],[293.77233782  60.22766218] ; [384.22766218  78.77233782],0
u3,1,0.170572,1.877905,[64 49] ; [81 43],[69.1350211 43.8649789] ; [75.8649789 48.1350211],0
b1,1,0.173983,1.848287,[124 231] ; [184 281],[133.34146341 221.65853659] ; [174.65853659 290.34146341],0
b5,1,0.174783,1.841434,[225 130] ; [273 192],[215.59756098 139.40243902] ; [282.40243902 182.59756098],0
a2,1,0.203628,1.61616,[ 78 277] ; [120 345],[ 85.7195122 269.2804878] ; [112.2804878 352.7195122],0
p5,1,0.22742,1.456924,[ 35 318] ; [ 58 401],[ 40.42980296 312.57019704] ; [ 52.57019704 406.42980296],0
a8,1,0.238312,1.390553,[ 41 273] ; [ 70 363],[ 46.65863454 267.34136546] ; [ 64.34136546 368.65863454],0
b4,1,0.267409,1.229992,[197 158] ; [276 189],[204.77439024 150.22560976] ; [268.22560976 196.77439024],0
