Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000436,12.370486,[66 42] ; [42  5],[75.2516129 32.7483871] ; [32.7483871 14.2516129],1
p2,1,0.000661,11.59657,[58 49] ; [39  8],[67.3961039 39.6038961] ; [29.6038961 17.3961039],1
p4,1,0.001199,10.492378,[34 73] ; [28 19],[43.07792208 63.92207792] ; [18.92207792 28.07792208],0
p8,1,0.003078,8.760771,[30 76] ; [25 22],[38.10457516 67.89542484] ; [16.89542484 30.10457516],0
a5,1,0.003695,8.428034,[61 47] ; [38  9],[68.98064516 39.01935484] ; [30.01935484 16.98064516],0
p7,1,0.004116,8.231732,[41 62] ; [30 16],[49.08053691 53.91946309] ; [21.91946309 24.08053691],0
s8,1,0.012907,6.181749,[21 87] ; [18 29],[27.17419355 80.82580645] ; [11.82580645 35.17419355],0
s6,1,0.032607,4.566299,[42 66] ; [27 20],[48.07741935 59.92258065] ; [20.92258065 26.07741935],0
r2,1,0.046216,3.97372,[86 20] ; [44  3],[90.06535948 15.93464052] ; [39.93464052  7.06535948],0
p9,1,0.058401,3.582235,[62 44] ; [35 12],[67.20261438 38.79738562] ; [29.79738562 17.20261438],0
p11,1,0.060762,3.516471,[56 52] ; [32 15],[61.31612903 46.68387097] ; [26.68387097 20.31612903],0
v4,1,0.062778,3.462428,[81 25] ; [42  5],[85.21568627 20.78431373] ; [37.78431373  9.21568627],0
r3,1,0.069983,3.283419,[83 25] ; [42  5],[87.09677419 20.90322581] ; [37.90322581  9.09677419],0
p1,1,0.072532,3.224773,[  5 102] ; [ 6 41],[ 7.64285714 99.35714286] ; [ 3.35714286 43.64285714],0
n5,1,0.074151,3.188661,[54 53] ; [16 30],[48.95424837 58.04575163] ; [21.04575163 24.95424837],0
p10,1,0.084676,2.972782,[54 52] ; [31 16],[58.88888889 47.11111111] ; [26.11111111 20.88888889],0
v1,1,0.084706,2.972212,[39 66] ; [24 22],[43.80794702 61.19205298] ; [19.19205298 26.80794702],0
s5,1,0.091445,2.848748,[12 92] ; [10 35],[15.3557047 88.6442953] ; [ 6.6442953 38.3557047],0
v2,1,0.092099,2.837302,[39 60] ; [24 20],[43.61538462 55.38461538] ; [19.38461538 24.61538462],0
r1,1,0.106395,2.606965,[73 35] ; [37  9],[77.14285714 30.85714286] ; [32.85714286 13.14285714],0
u3,1,0.138643,2.192954,[21 20] ; [11  4],[23.42857143 17.57142857] ; [8.57142857 6.42857143],0
d4,1,0.210895,1.565271,[73 33] ; [37 10],[76.20915033 29.79084967] ; [33.79084967 13.20915033],0
s2,1,0.252543,1.30918,[31 76] ; [18 29],[34.04545455 72.95454545] ; [14.95454545 32.04545455],0
a7,1,0.257933,1.279817,[68 40] ; [34 13],[71.07096774 36.92903226] ; [30.92903226 16.07096774],0
a1,1,0.283958,1.148048,[10 98] ; [ 2 45],[ 8.36129032 99.63870968] ; [ 3.63870968 43.36129032],0
p6,1,0.299056,1.078398,[14 91] ; [ 9 36],[16.1 88.9] ; [ 6.9 38.1],0
b1,1,0.321027,0.984756,[55 53] ; [28 19],[57.83225806 50.16774194] ; [25.16774194 21.83225806],0
d1,1,0.343784,0.896271,[44 64] ; [23 24],[46.68387097 61.31612903] ; [20.31612903 26.68387097],0
a2,1,0.403568,0.697668,[17 91] ; [10 37],[18.81290323 89.18709677] ; [ 8.18709677 38.81290323],0
s7,1,0.416101,0.661302,[24 77] ; [13 30],[25.95138889 75.04861111] ; [11.04861111 31.95138889],0
a3,1,0.446883,0.578544,[66 41] ; [32 15],[68.09090909 38.90909091] ; [29.90909091 17.09090909],0
b2,1,0.461326,0.542675,[15 43] ; [10 20],[16.47727273 41.52272727] ; [ 8.52272727 21.47727273],0
b3,1,0.461326,0.542675,[15 43] ; [10 20],[16.47727273 41.52272727] ; [ 8.52272727 21.47727273],0
b4,1,0.482526,0.493148,[64 44] ; [25 22],[62.01290323 45.98709677] ; [26.98709677 20.01290323],0
p5,1,0.484178,0.489438,[  4 101] ; [ 3 44],[  4.83552632 100.16447368] ; [ 2.16447368 44.83552632],0
u2,1,0.519536,0.414815,[26 16] ; [10  4],[27. 15.] ; [9. 5.],0
s3,1,0.557388,0.344247,[46 59] ; [23 24],[47.66447368 57.33552632] ; [21.33552632 25.66447368],0
a6,1,0.587166,0.294792,[68 39] ; [32 15],[69.48051948 37.51948052] ; [30.51948052 16.48051948],0
b5,1,0.592385,0.286634,[64 44] ; [30 17],[65.49677419 42.50322581] ; [28.50322581 18.49677419],0
n4,1,0.614733,0.25334,[55 53] ; [26 21],[56.43870968 51.56129032] ; [24.56129032 22.43870968],0
d3,1,0.629983,0.232084,[61 45] ; [29 18],[62.35294118 43.64705882] ; [27.64705882 19.35294118],0
a8,1,0.710828,0.137451,[12 91] ; [ 4 38],[11.36551724 91.63448276] ; [ 4.63448276 37.36551724],0
v3,1,0.715865,0.132489,[25 75] ; [12 31],[25.87412587 74.12587413] ; [11.12587413 31.87412587],0
d2,1,0.720627,0.127893,[40 67] ; [19 28],[40.99350649 66.00649351] ; [18.00649351 28.99350649],0
a4,1,0.721296,0.127255,[40 68] ; [16 31],[39.01935484 68.98064516] ; [16.98064516 30.01935484],0
n1,1,0.738024,0.111871,[19 28] ; [2 4],[18.62264151 28.37735849] ; [2.37735849 3.62264151],0
p12,1,0.801629,0.063122,[  3 103] ; [ 1 46],[  2.77124183 103.22875817] ; [ 1.22875817 45.77124183],0
n2,1,0.97326,0.001124,[33 16] ; [4 2],[32.96363636 16.03636364] ; [4.03636364 1.96363636],0
u1,1,0.981694,0.000526,[  7 101] ; [ 3 44],[  6.96774194 101.03225806] ; [ 3.03225806 43.96774194],0
d5,1,0.988115,0.000222,[75 32] ; [33 14],[75.03896104 31.96103896] ; [32.96103896 14.03896104],0
