Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,6e-05,16.097786,[22 33] ; [40 11],[32.16981132 22.83018868] ; [29.83018868 21.16981132],1
p7,1,0.003278,8.645683,[32 19] ; [44  6],[38.37623762 12.62376238] ; [37.62376238 12.37623762],0
s5,1,0.013784,6.065589,[11 43] ; [21 28],[16.77669903 37.22330097] ; [15.22330097 33.77669903],0
s6,1,0.026598,4.916728,[29 25] ; [38 13],[34.45714286 19.54285714] ; [32.54285714 18.45714286],0
a5,1,0.03223,4.586238,[30 25] ; [38 13],[35.28301887 19.71698113] ; [32.71698113 18.28301887],0
p1,1,0.036348,4.3807,[ 1 53] ; [ 6 43],[ 3.66990291 50.33009709] ; [ 3.33009709 45.66990291],0
p12,1,0.039373,4.244711,[ 1 54] ; [ 6 45],[ 3.63207547 51.36792453] ; [ 3.36792453 47.63207547],0
b4,1,0.067369,3.345989,[27 28] ; [34 17],[31.6509434 23.3490566] ; [29.3490566 21.6509434],0
v1,1,0.130444,2.287216,[19 35] ; [24 24],[22.76470588 31.23529412] ; [20.23529412 27.76470588],0
d5,1,0.138365,2.196043,[36 19] ; [40 11],[39.43396226 15.56603774] ; [36.56603774 14.43396226],0
d4,1,0.148179,2.090903,[40 15] ; [43  8],[43.06603774 11.93396226] ; [39.93396226 11.06603774],0
d1,1,0.181799,1.782852,[22 33] ; [27 24],[25.4245283 29.5754717] ; [23.5754717 27.4245283],0
r4,1,0.192552,1.697986,[42 13] ; [44  7],[44.62264151 10.37735849] ; [41.37735849  9.62264151],0
u3,1,0.225564,1.46862,[13 15] ; [14  8],[15.12 12.88] ; [11.88 10.12],0
u2,1,0.236907,1.398903,[15 14] ; [15  7],[17.05882353 11.94117647] ; [12.94117647  9.05882353],0
a4,1,0.260472,1.266244,[11 44] ; [15 36],[13.49056604 41.50943396] ; [12.50943396 38.49056604],0
a3,1,0.32347,0.974865,[26 29] ; [29 22],[28.53773585 26.46226415] ; [26.46226415 24.53773585],0
b5,1,0.367434,0.812326,[37 18] ; [30 21],[34.76415094 20.23584906] ; [32.23584906 18.76415094],0
d2,1,0.372941,0.793843,[14 41] ; [17 34],[16.08490566 38.91509434] ; [14.91509434 36.08490566],0
n3,1,0.3869,0.748663,[12  6] ; [5 5],[10.92857143  7.07142857] ; [6.07142857 3.92857143],0
s3,1,0.391435,0.734479,[24 31] ; [26 24],[26.19047619 28.80952381] ; [23.80952381 26.19047619],0
p6,1,0.392482,0.73124,[18 37] ; [20 29],[20.09615385 34.90384615] ; [17.90384615 31.09615385],0
p5,1,0.412158,0.672567,[ 3 51] ; [ 5 46],[ 4.11428571 49.88571429] ; [ 3.88571429 47.11428571],0
a2,1,0.429215,0.624947,[ 4 51] ; [ 6 45],[ 5.18867925 49.81132075] ; [ 4.81132075 46.18867925],0
v3,1,0.430043,0.622707,[13 38] ; [16 33],[14.79 36.21] ; [14.21 34.79],0
n6,1,0.46345,0.53755,[33 21] ; [34 16],[34.78846154 19.21153846] ; [32.21153846 17.78846154],0
s8,1,0.48161,0.495216,[19 36] ; [21 30],[20.75471698 34.24528302] ; [19.24528302 31.75471698],0
