Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.262655,[82 11] ; [1 9],[74.94174757 18.05825243] ; [8.05825243 1.94174757],1
r3,1,1e-06,23.646223,[89  4] ; [5 5],[84.87378641  8.12621359] ; [9.12621359 0.87378641],1
r1,1,1.5e-05,18.713001,[76 17] ; [2 8],[70.42718447 22.57281553] ; [7.57281553 2.42718447],1
v4,1,0.001581,9.981312,[86  7] ; [6 4],[83.06796117  9.93203883] ; [8.93203883 1.06796117],0
p9,1,0.030682,4.670681,[41 49] ; [1 9],[37.8 52.2] ; [4.2 5.8],0
p12,1,0.051958,3.777105,[ 1 92] ; [1 9],[ 1.80582524 91.19417476] ; [0.19417476 9.80582524],0
a7,1,0.056119,3.648513,[65 28] ; [4 6],[62.30097087 30.69902913] ; [6.69902913 3.30097087],0
a1,1,0.08082,3.048336,[ 5 88] ; [2 8],[ 6.32038835 86.67961165] ; [0.67961165 9.32038835],0
b4,1,0.094889,2.789408,[62 31] ; [4 6],[59.59223301 33.40776699] ; [6.40776699 3.59223301],0
a5,1,0.128822,2.306638,[60 33] ; [4 6],[57.78640777 35.21359223] ; [6.21359223 3.78640777],0
p2,1,0.128822,2.306638,[60 33] ; [4 6],[57.78640777 35.21359223] ; [6.21359223 3.78640777],0
d1,1,0.135047,2.233513,[51 42] ; [3 7],[48.75728155 44.24271845] ; [5.24271845 4.75728155],0
a4,1,0.151939,2.052671,[40 52] ; [2 8],[37.88235294 54.11764706] ; [4.11764706 5.88235294],0
s7,1,0.172048,1.865007,[48 43] ; [3 7],[45.95049505 45.04950495] ; [5.04950495 4.95049505],0
s3,1,0.19836,1.654412,[63 27] ; [5 5],[61.2 28.8] ; [6.8 3.2],0
s4,1,0.203742,1.615347,[20 71] ; [4 6],[21.62376238 69.37623762] ; [2.37623762 7.62376238],0
b1,1,0.216915,1.524667,[46 47] ; [7 3],[47.85436893 45.14563107] ; [5.14563107 4.85436893],0
