Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.891561,[136   5] ; [28 16],[124.99459459  16.00540541] ; [39.00540541  4.99459459],1
r2,1,5e-06,20.696521,[134   6] ; [31 12],[126.2295082  13.7704918] ; [38.7704918  4.2295082],1
n4,1,0.000295,13.100122,[115  26] ; [24 20],[105.94054054  35.05945946] ; [33.05945946 10.94054054],1
a5,1,0.000959,10.904632,[117  24] ; [26 18],[108.98918919  32.01081081] ; [34.01081081  9.98918919],1
p10,1,0.003402,8.578511,[120  18] ; [29 14],[113.60220994  24.39779006] ; [35.39779006  7.60220994],0
d5,1,0.003533,8.509293,[123  18] ; [30 14],[116.61081081  24.38918919] ; [36.38918919  7.61081081],0
r3,1,0.008283,6.971155,[135   6] ; [37  7],[131.09189189   9.90810811] ; [40.90810811  3.09189189],0
u1,1,0.010416,6.562257,[ 30 111] ; [ 2 42],[ 24.38918919 116.61081081] ; [ 7.61081081 36.38918919],0
p9,1,0.01725,5.670751,[122  17] ; [32 12],[116.9726776  22.0273224] ; [37.0273224  6.9726776],0
n5,1,0.017452,5.650291,[110  30] ; [26 17],[104.04371585  35.95628415] ; [31.95628415 11.04371585],0
s2,1,0.019542,5.452316,[ 27 113] ; [16 28],[ 32.7173913 107.2826087] ; [10.2826087 33.7173913],0
s8,1,0.020315,5.384589,[59 81] ; [10 34],[52.5 87.5] ; [16.5 27.5],0
a8,1,0.025759,4.972098,[ 20 105] ; [ 1 39],[ 15.90909091 109.09090909] ; [ 5.09090909 34.90909091],0
a2,1,0.031291,4.636933,[ 34 107] ; [ 4 40],[ 28.96216216 112.03783784] ; [ 9.03783784 34.96216216],0
a7,1,0.039358,4.245328,[106  35] ; [26 18],[100.60540541  40.39459459] ; [31.39459459 12.60540541],0
v2,1,0.071986,3.237154,[84 54] ; [20 24],[78.85714286 59.14285714] ; [25.14285714 18.85714286],0
d1,1,0.097395,2.747689,[81 60] ; [19 25],[76.21621622 64.78378378] ; [23.78378378 20.21621622],0
a3,1,0.100505,2.697515,[96 45] ; [24 20],[91.45945946 49.54054054] ; [28.54054054 15.45945946],0
v1,1,0.108048,2.582543,[86 54] ; [21 23],[81.41304348 58.58695652] ; [25.58695652 18.41304348],0
a6,1,0.119651,2.42188,[98 43] ; [25 19],[93.74594595 47.25405405] ; [29.25405405 14.74594595],0
u3,1,0.138289,2.1969,[28 17] ; [ 8 11],[25.3125 19.6875] ; [10.6875  8.3125],0
a1,1,0.197361,1.661795,[  8 133] ; [ 5 39],[  9.90810811 131.09189189] ; [ 3.09189189 40.90810811],0
p5,1,0.197446,1.661165,[ 15 124] ; [ 8 36],[ 17.46994536 121.53005464] ; [ 5.53005464 38.46994536],0
p2,1,0.213611,1.546786,[114  26] ; [32 12],[111.08695652  28.91304348] ; [34.91304348  9.08695652],0
p3,1,0.22914,1.446194,[75 65] ; [19 25],[71.52173913 68.47826087] ; [22.47826087 21.52173913],0
b3,1,0.240077,1.380139,[33 54] ; [ 6 18],[30.56756757 56.43243243] ; [ 8.43243243 15.56756757],0
b2,1,0.240077,1.380139,[33 54] ; [ 6 18],[30.56756757 56.43243243] ; [ 8.43243243 15.56756757],0
d2,1,0.255793,1.291384,[65 76] ; [16 28],[61.73513514 79.26486486] ; [19.26486486 24.73513514],0
n3,1,0.274549,1.193878,[22  9] ; [10  8],[20.24489796 10.75510204] ; [11.75510204  6.24489796],0
p4,1,0.327984,0.95684,[94 46] ; [26 18],[91.30434783 48.69565217] ; [28.69565217 15.30434783],0
a4,1,0.342041,0.902768,[59 81] ; [15 29],[56.30434783 83.69565217] ; [17.69565217 26.30434783],0
s7,1,0.347653,0.882006,[55 80] ; [13 27],[52.45714286 82.54285714] ; [15.54285714 24.45714286],0
s4,1,0.356888,0.848815,[ 20 117] ; [ 9 35],[ 21.95027624 115.04972376] ; [ 7.04972376 36.95027624],0
p1,1,0.359933,0.838127,[  8 133] ; [ 1 43],[  6.85945946 134.14054054] ; [ 2.14054054 41.85945946],0
p12,1,0.373978,0.790404,[ 12 127] ; [ 2 42],[ 10.63387978 128.36612022] ; [ 3.36612022 40.63387978],0
u4,1,0.381274,0.766589,[  1 140] ; [ 1 43],[  1.52432432 139.47567568] ; [ 0.47567568 43.52432432],0
v4,1,0.4217,0.645571,[133   8] ; [40  4],[131.85405405   9.14594595] ; [41.14594595  2.85405405],0
s5,1,0.438288,0.60076,[51 88] ; [13 30],[48.87912088 90.12087912] ; [15.12087912 27.87912088],0
