Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000778,11.293983,[28  9] ; [10 19],[21.3030303 15.6969697] ; [16.6969697 12.3030303],1
p6,1,0.010616,6.528497,[20 16] ; [ 7 22],[14.95384615 21.04615385] ; [12.04615385 16.95384615],0
s8,1,0.018921,5.508824,[23 14] ; [10 20],[18.2238806 18.7761194] ; [14.7761194 15.2238806],0
a5,1,0.029885,4.715878,[30  7] ; [17 13],[25.95522388 11.04477612] ; [21.04477612  8.95522388],0
p9,1,0.041437,4.158062,[36  1] ; [24  5],[33.63636364  3.36363636] ; [26.36363636  2.63636364],0
s2,1,0.044549,4.035628,[29  8] ; [16 13],[25.22727273 11.77272727] ; [19.77272727  9.22727273],0
r4,1,0.046533,3.962179,[36  1] ; [25  5],[33.68656716  3.31343284] ; [27.31343284  2.68656716],0
r2,1,0.046533,3.962179,[36  1] ; [25  5],[33.68656716  3.31343284] ; [27.31343284  2.68656716],0
s6,1,0.090586,2.863929,[33  3] ; [23  7],[30.54545455  5.45454545] ; [25.45454545  4.54545455],0
p7,1,0.096218,2.767135,[28  8] ; [17 12],[24.92307692 11.07692308] ; [20.07692308  8.92307692],0
a8,1,0.098055,2.736901,[ 1 31] ; [ 4 22],[ 2.75862069 29.24137931] ; [ 2.24137931 23.75862069],0
p3,1,0.113129,2.509958,[22 15] ; [12 18],[18.7761194 18.2238806] ; [15.2238806 14.7761194],0
p4,1,0.144895,2.125188,[25 12] ; [15 15],[22.08955224 14.91044776] ; [17.91044776 12.08955224],0
v1,1,0.175933,1.83165,[24 13] ; [14 15],[21.3030303 15.6969697] ; [16.6969697 12.3030303],0
b1,1,0.203138,1.61967,[14 23] ; [ 7 23],[11.59701493 25.40298507] ; [ 9.40298507 20.59701493],0
a7,1,0.212363,1.555241,[26 11] ; [25  5],[28.1641791  8.8358209] ; [22.8358209  7.1641791],0
u1,1,0.212363,1.555241,[11 26] ; [ 5 25],[ 8.8358209 28.1641791] ; [ 7.1641791 22.8358209],0
u3,1,0.229142,1.446181,[6 3] ; [3 5],[4.76470588 4.23529412] ; [4.23529412 3.76470588],0
b4,1,0.260843,1.264275,[27 10] ; [18 12],[24.85074627 12.14925373] ; [20.14925373  9.85074627],0
d4,1,0.282685,1.154136,[34  3] ; [25  5],[32.58208955  4.41791045] ; [26.41791045  3.58208955],0
v3,1,0.283272,1.151323,[19 17] ; [11 17],[16.875 19.125] ; [13.125 14.875],0
d2,1,0.296339,1.090597,[22 15] ; [14 16],[19.88059701 17.11940299] ; [16.11940299 13.88059701],0
n3,1,0.310494,1.028571,[6 1] ; [3 2],[5.25 1.75] ; [3.75 1.25],0
p8,1,0.336616,0.923276,[18 17] ; [11 17],[16.11111111 18.88888889] ; [12.88888889 15.11111111],0
s3,1,0.345203,0.891013,[27 10] ; [18 11],[25.22727273 11.77272727] ; [19.77272727  9.22727273],0
d1,1,0.358924,0.841653,[25 12] ; [17 13],[23.19402985 13.80597015] ; [18.80597015 11.19402985],0
a4,1,0.410955,0.676036,[21 16] ; [14 16],[19.32835821 17.67164179] ; [15.67164179 14.32835821],0
v4,1,0.412068,0.672826,[34  3] ; [29  1],[34.79104478  2.20895522] ; [28.20895522  1.79104478],0
r3,1,0.416901,0.659033,[36  1] ; [27  2],[35.31818182  1.68181818] ; [27.68181818  1.31818182],0
b2,1,0.447006,0.578231,[ 5 15] ; [ 2 12],[ 4.11764706 15.88235294] ; [ 2.88235294 11.11764706],0
b3,1,0.447006,0.578231,[ 5 15] ; [ 2 12],[ 4.11764706 15.88235294] ; [ 2.88235294 11.11764706],0
p11,1,0.457454,0.552116,[24 13] ; [22  8],[25.40298507 11.59701493] ; [20.59701493  9.40298507],0
u2,1,0.490168,0.476157,[2 7] ; [3 5],[2.64705882 6.35294118] ; [2.35294118 5.64705882],0
n6,1,0.490289,0.475891,[31  6] ; [26  3],[31.95454545  5.04545455] ; [25.04545455  3.95454545],0
a2,1,0.502316,0.45004,[10 27] ; [ 6 24],[ 8.8358209 28.1641791] ; [ 7.1641791 22.8358209],0
n5,1,0.547679,0.361491,[26 11] ; [19 11],[24.85074627 12.14925373] ; [20.14925373  9.85074627],0
p2,1,0.602246,0.271622,[28  9] ; [21  9],[27.05970149  9.94029851] ; [21.94029851  8.05970149],0
r1,1,0.687938,0.161327,[31  6] ; [24  6],[30.37313433  6.62686567] ; [24.62686567  5.37313433],0
d5,1,0.718721,0.129722,[32  5] ; [25  5],[31.47761194  5.52238806] ; [25.52238806  4.47761194],0
n2,1,0.735317,0.114286,[5 2] ; [4 1],[5.25 1.75] ; [3.75 1.25],0
a6,1,0.746265,0.104696,[22 15] ; [19 11],[22.64179104 14.35820896] ; [18.35820896 11.64179104],0
n4,1,0.751859,0.099976,[26 11] ; [20 10],[25.40298507 11.59701493] ; [20.59701493  9.40298507],0
n1,1,0.793428,0.068571,[1 6] ; [1 4],[1.16666667 5.83333333] ; [0.83333333 4.16666667],0
a3,1,0.826573,0.048004,[28  9] ; [22  8],[27.6119403  9.3880597] ; [22.3880597  7.6119403],0
d3,1,0.871032,0.026357,[29  8] ; [24  6],[29.26865672  7.73134328] ; [23.73134328  6.26865672],0
b5,1,0.921483,0.009715,[23 14] ; [19 11],[23.19402985 13.80597015] ; [18.80597015 11.19402985],0
p10,1,0.973794,0.001079,[32  5] ; [25  4],[31.95454545  5.04545455] ; [25.04545455  3.95454545],0
