Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.017782,5.617521,[21 23] ; [25 67],[14.88235294 29.11764706] ; [31.11764706 60.88235294],0
v2,1,0.77561,0.08125,[20 19] ; [47 40],[20.73809524 18.26190476] ; [46.26190476 40.73809524],0
b2,1,0.799425,0.064562,[ 9 17] ; [12 26],[ 8.53125 17.46875] ; [12.46875 25.53125],0
b3,1,0.799425,0.064562,[ 9 17] ; [12 26],[ 8.53125 17.46875] ; [12.46875 25.53125],0
a2,1,0.829203,0.046537,[ 7 37] ; [16 76],[ 7.44117647 36.55882353] ; [15.55882353 76.44117647],0
n3,1,0.831022,0.045536,[11  5] ; [23 12],[10.66666667  5.33333333] ; [23.33333333 11.66666667],0
r1,1,0.929109,0.007915,[31 12] ; [67 25],[31.21481481 11.78518519] ; [66.78518519 25.21481481],0
p5,1,0.936492,0.006349,[ 2 41] ; [ 4 88],[ 1.91111111 41.08888889] ; [ 4.08888889 87.91111111],0
p2,1,0.972504,0.001188,[33 11] ; [68 23],[32.91851852 11.08148148] ; [68.08148148 22.91851852],0
d3,1,0.981121,0.00056,[31 13] ; [65 27],[31.05882353 12.94117647] ; [64.94117647 27.05882353],0
v1,1,0.986624,0.000281,[20 23] ; [42 48],[20.04511278 22.95488722] ; [41.95488722 48.04511278],0
p7,1,0.990597,0.000139,[24 17] ; [52 37],[23.96923077 17.03076923] ; [52.03076923 36.96923077],0
