Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,1e-06,23.261307,[13 29] ; [56 17],[25.2 16.8] ; [43.8 29.2],1
n3,1,0.354539,0.857143,[8 6] ; [20  8],[9.33333333 4.66666667] ; [18.66666667  9.33333333],0
b2,1,0.407822,0.685141,[10 16] ; [20 21],[11.64179104 14.35820896] ; [18.35820896 22.64179104],0
b3,1,0.407822,0.685141,[10 16] ; [20 21],[11.64179104 14.35820896] ; [18.35820896 22.64179104],0
p1,1,0.420673,0.648434,[ 4 37] ; [11 62],[ 5.39473684 35.60526316] ; [ 9.60526316 63.39473684],0
v1,1,0.425426,0.635278,[ 8 32] ; [19 52],[ 9.72972973 30.27027027] ; [17.27027027 53.72972973],0
a3,1,0.427481,0.629657,[21 20] ; [43 30],[23.01754386 17.98245614] ; [40.98245614 32.01754386],0
p6,1,0.44406,0.585768,[ 7 32] ; [17 53],[ 8.58715596 30.41284404] ; [15.41284404 54.58715596],0
s3,1,0.486541,0.484166,[12 27] ; [18 55],[10.44642857 28.55357143] ; [19.55357143 53.44642857],0
s1,1,0.492422,0.47123,[ 3 39] ; [ 3 69],[ 2.21052632 39.78947368] ; [ 3.78947368 68.21052632],0
v2,1,0.519067,0.415746,[13 29] ; [18 53],[11.52212389 30.47787611] ; [19.47787611 51.52212389],0
d5,1,0.536495,0.382074,[24 17] ; [47 26],[25.53508772 15.46491228] ; [45.46491228 27.53508772],0
p7,1,0.565421,0.330404,[17 23] ; [27 46],[15.57522124 24.42477876] ; [28.42477876 44.57522124],0
u1,1,0.607137,0.264366,[ 4 38] ; [ 5 68],[ 3.28695652 38.71304348] ; [ 5.71304348 67.28695652],0
d4,1,0.622299,0.242649,[25 17] ; [40 33],[23.73913043 18.26086957] ; [41.26086957 31.73913043],0
a8,1,0.660844,0.1925,[ 3 37] ; [ 7 63],[ 3.63636364 36.36363636] ; [ 6.36363636 63.63636364],0
r4,1,0.66537,0.187065,[19 23] ; [30 43],[17.89565217 24.10434783] ; [31.10434783 41.89565217],0
p3,1,0.675316,0.175446,[11 30] ; [22 50],[11.97345133 29.02654867] ; [21.02654867 50.97345133],0
n6,1,0.680429,0.169643,[27 15] ; [49 23],[28. 14.] ; [48. 24.],0
b4,1,0.723344,0.125311,[21 21] ; [39 34],[21.91304348 20.08695652] ; [38.08695652 34.91304348],0
s4,1,0.764152,0.09002,[ 6 36] ; [ 9 64],[ 5.47826087 36.52173913] ; [ 9.52173913 63.47826087],0
s8,1,0.764152,0.09002,[ 6 36] ; [ 9 64],[ 5.47826087 36.52173913] ; [ 9.52173913 63.47826087],0
v3,1,0.780843,0.077406,[ 7 34] ; [14 59],[ 7.55263158 33.44736842] ; [13.44736842 59.55263158],0
s7,1,0.789365,0.071361,[ 7 34] ; [13 55],[ 7.52293578 33.47706422] ; [12.47706422 55.52293578],0
r2,1,0.839365,0.04109,[30 10] ; [52 19],[29.54954955 10.45045045] ; [52.45045045 18.54954955],0
b1,1,0.91401,0.01166,[20 22] ; [34 39],[19.72173913 22.27826087] ; [34.27826087 38.72173913],0
d1,1,0.920658,0.009921,[14 28] ; [25 48],[14.24347826 27.75652174] ; [24.75652174 48.24347826],0
p8,1,0.972419,0.001195,[12 29] ; [21 50],[12.08035714 28.91964286] ; [20.91964286 50.08035714],0
d2,1,0.994338,5e-05,[16 26] ; [27 44],[15.98230088 26.01769912] ; [27.01769912 43.98230088],0
