Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,42.377296,[21 76] ; [35  9],[38.5248227 58.4751773] ; [17.4751773 26.5248227],1
s2,1,0.0,28.540259,[19 83] ; [29 17],[33.08108108 68.91891892] ; [14.91891892 31.08108108],1
s6,1,1.2e-05,19.1027,[39 62] ; [35 10],[51.19178082 49.80821918] ; [22.80821918 22.19178082],1
p6,1,3.7e-05,16.998075,[19 82] ; [24 22],[29.54421769 71.45578231] ; [13.45578231 32.54421769],1
p10,1,9.4e-05,15.261097,[50 53] ; [38  8],[60.83221477 42.16778523] ; [27.16778523 18.83221477],1
p8,1,0.000611,11.741386,[32 71] ; [28 18],[41.47651007 61.52348993] ; [18.52348993 27.47651007],1
p4,1,0.00083,11.17333,[36 65] ; [30 16],[45.34693878 55.65306122] ; [20.65306122 25.34693878],1
p7,1,0.000861,11.10546,[43 59] ; [33 13],[52.37837838 49.62162162] ; [23.62162162 22.37837838],1
s3,1,0.00148,10.102818,[37 63] ; [30 16],[45.89041096 54.10958904] ; [21.10958904 24.89041096],0
p3,1,0.004156,8.214404,[33 71] ; [26 20],[40.90666667 63.09333333] ; [18.09333333 27.90666667],0
r4,1,0.0086,6.903966,[66 38] ; [39  7],[72.8 31.2] ; [32.2 13.8],0
n6,1,0.009133,6.796633,[72 32] ; [41  5],[78.34666667 25.65333333] ; [34.65333333 11.34666667],0
p9,1,0.009306,6.763134,[59 42] ; [37  9],[65.95918367 35.04081633] ; [30.04081633 15.95918367],0
v3,1,0.009467,6.732468,[16 83] ; [16 29],[22. 77.] ; [10. 35.],0
v4,1,0.0104,6.565077,[78 25] ; [43  3],[83.6442953 19.3557047] ; [37.3557047  8.6442953],0
a5,1,0.011672,6.360001,[54 50] ; [34 12],[61.01333333 42.98666667] ; [26.98666667 19.01333333],0
r3,1,0.016035,5.798979,[77 27] ; [42  4],[82.50666667 21.49333333] ; [36.49333333  9.50666667],0
d1,1,0.017054,5.690844,[35 69] ; [25 21],[41.6 62.4] ; [18.4 27.6],0
b4,1,0.021532,5.28321,[64 40] ; [19 27],[57.54666667 46.45333333] ; [25.45333333 20.54666667],0
p2,1,0.024307,5.072584,[61 42] ; [36 10],[67.05369128 35.94630872] ; [29.94630872 16.05369128],0
u2,1,0.03326,4.532355,[21 29] ; [11  4],[24.61538462 25.38461538] ; [7.38461538 7.61538462],0
p11,1,0.035011,4.444628,[63 41] ; [36 10],[68.64 35.36] ; [30.36 15.64],0
p12,1,0.040816,4.183625,[  3 101] ; [ 5 40],[ 5.58389262 98.41610738] ; [ 2.41610738 42.58389262],0
r1,1,0.043964,4.057949,[54 50] ; [32 14],[59.62666667 44.37333333] ; [26.37333333 19.62666667],0
u1,1,0.044761,4.02762,[  3 101] ; [ 5 41],[ 5.54666667 98.45333333] ; [ 2.45333333 43.54666667],0
n5,1,0.045864,3.986572,[66 37] ; [37  9],[71.20134228 31.79865772] ; [31.79865772 14.20134228],0
a3,1,0.061592,3.493992,[53 51] ; [31 15],[58.24 45.76] ; [25.76 20.24],0
n4,1,0.063634,3.440038,[68 36] ; [37  9],[72.8 31.2] ; [32.2 13.8],0
u3,1,0.087413,2.921382,[15 36] ; [8 7],[17.77272727 33.22727273] ; [5.22727273 9.77272727],0
d4,1,0.116364,2.465596,[60 43] ; [33 13],[64.2885906 38.7114094] ; [28.7114094 17.2885906],0
b5,1,0.121173,2.402096,[48 56] ; [15 31],[43.68 60.32] ; [19.32 26.68],0
n1,1,0.135124,2.232622,[11 30] ; [8 9],[13.43103448 27.56896552] ; [ 5.56896552 11.43103448],0
p1,1,0.156607,2.006689,[ 8 96] ; [ 7 39],[10.4 93.6] ; [ 4.6 41.4],0
d5,1,0.204253,1.611697,[61 43] ; [32 14],[64.48 39.52] ; [28.52 17.48],0
d2,1,0.212865,1.551834,[42 60] ; [24 22],[45.48648649 56.51351351] ; [20.51351351 25.48648649],0
a6,1,0.233613,1.418727,[47 57] ; [16 30],[43.68 60.32] ; [19.32 26.68],0
b1,1,0.241542,1.37157,[48 56] ; [26 20],[51.30666667 52.69333333] ; [22.69333333 23.30666667],0
b3,1,0.264228,1.246467,[17 43] ; [12 18],[19.33333333 40.66666667] ; [ 9.66666667 20.33333333],0
b2,1,0.264228,1.246467,[17 43] ; [12 18],[19.33333333 40.66666667] ; [ 9.66666667 20.33333333],0
a1,1,0.335731,0.926665,[ 6 98] ; [ 1 45],[ 4.85333333 99.14666667] ; [ 2.14666667 43.85333333],0
n2,1,0.346777,0.885214,[28 13] ; [10  8],[26.40677966 14.59322034] ; [11.59322034  6.40677966],0
a2,1,0.355198,0.8548,[ 5 99] ; [ 4 42],[ 6.24 97.76] ; [ 2.76 43.24],0
r2,1,0.522111,0.409722,[82 20] ; [39  7],[83.39189189 18.60810811] ; [37.60810811  8.39189189],0
u4,1,0.550546,0.35634,[  1 103] ; [ 1 45],[  1.38666667 102.61333333] ; [ 0.61333333 45.38666667],0
d3,1,0.563052,0.334448,[40 64] ; [20 26],[41.6 62.4] ; [18.4 27.6],0
