Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,31.133969,[ 6 51] ; [33 21],[20.02702703 36.97297297] ; [18.97297297 35.02702703],1
s3,1,0.0,26.614379,[ 9 49] ; [34 20],[22.26785714 35.73214286] ; [20.73214286 33.26785714],1
s5,1,0.000193,13.893823,[ 6 51] ; [22 31],[14.50909091 42.49090909] ; [13.49090909 39.50909091],1
s8,1,0.000308,13.023179,[ 5 53] ; [20 34],[12.94642857 45.05357143] ; [12.05357143 41.94642857],1
s7,1,0.000564,11.891974,[ 5 51] ; [19 33],[12.44444444 43.55555556] ; [11.55555556 40.44444444],1
r4,1,0.004149,8.217452,[34 24] ; [45  9],[40.91071429 17.08928571] ; [38.08928571 15.91071429],0
s4,1,0.010262,6.588779,[ 6 52] ; [16 38],[11.39285714 46.60714286] ; [10.60714286 43.39285714],0
r3,1,0.01878,5.521918,[46 12] ; [51  3],[50.23214286  7.76785714] ; [46.76785714  7.23214286],0
r2,1,0.026993,4.891245,[45 13] ; [50  4],[49.19642857  8.80357143] ; [45.80357143  8.19642857],0
v1,1,0.032734,4.559636,[16 42] ; [25 28],[21.42342342 36.57657658] ; [19.57657658 33.42342342],0
v2,1,0.062671,3.46524,[20 37] ; [26 23],[24.73584906 32.26415094] ; [21.26415094 27.73584906],0
a6,1,0.06577,3.38556,[31 27] ; [38 16],[35.73214286 22.26785714] ; [33.26785714 20.73214286],0
n2,1,0.074414,3.18287,[14 13] ; [21  7],[17.18181818  9.81818182] ; [17.81818182 10.18181818],0
v3,1,0.087171,2.925849,[ 9 47] ; [15 35],[12.67924528 43.32075472] ; [11.32075472 38.67924528],0
n6,1,0.102728,2.662678,[31 27] ; [37 17],[35.21428571 22.78571429] ; [32.78571429 21.21428571],0
s1,1,0.11191,2.527033,[ 5 53] ; [ 1 53],[ 3.10714286 54.89285714] ; [ 2.89285714 51.10714286],0
r1,1,0.112185,2.523166,[32 26] ; [37 16],[36.05405405 21.94594595] ; [32.94594595 20.05405405],0
b1,1,0.122685,2.382705,[23 35] ; [14 40],[19.16071429 38.83928571] ; [17.83928571 36.16071429],0
p4,1,0.131089,2.279563,[12 46] ; [18 36],[15.53571429 42.46428571] ; [14.46428571 39.53571429],0
n5,1,0.240821,1.375781,[21 37] ; [14 40],[18.125 39.875] ; [16.875 37.125],0
a5,1,0.261937,1.258493,[25 33] ; [29 25],[27.96428571 30.03571429] ; [26.03571429 27.96428571],0
p3,1,0.261973,1.2583,[ 8 49] ; [12 42],[10.27027027 46.72972973] ; [ 9.72972973 44.27027027],0
u1,1,0.282744,1.153853,[ 5 53] ; [ 2 52],[ 3.625 54.375] ; [ 3.375 50.625],0
p9,1,0.325666,0.966055,[36 20] ; [38 14],[38.37037037 17.62962963] ; [35.62962963 16.37037037],0
d1,1,0.347777,0.881553,[26 32] ; [29 25],[28.48214286 29.51785714] ; [26.51785714 27.48214286],0
p5,1,0.353562,0.860633,[ 3 55] ; [ 1 52],[ 2.09009009 55.90990991] ; [ 1.90990991 51.09009009],0
n1,1,0.365323,0.819512,[ 6 22] ; [ 9 19],[ 7.5 20.5] ; [ 7.5 20.5],0
d5,1,0.372337,0.795849,[42 16] ; [43 11],[44.01785714 13.98214286] ; [40.98214286 13.01785714],0
p10,1,0.402589,0.700581,[31 26] ; [33 20],[33.16363636 23.83636364] ; [30.83636364 22.16363636],0
a7,1,0.428024,0.628178,[39 19] ; [40 14],[40.91071429 17.08928571] ; [38.08928571 15.91071429],0
b4,1,0.487699,0.481598,[35 23] ; [36 18],[36.76785714 21.23214286] ; [34.23214286 19.76785714],0
v4,1,0.493886,0.468049,[49  9] ; [48  6],[50.23214286  7.76785714] ; [46.76785714  7.23214286],0
n3,1,0.504166,0.446157,[13 14] ; [16 12],[14.23636364 12.76363636] ; [14.76363636 13.23636364],0
p6,1,0.512509,0.428941,[ 5 52] ; [ 3 51],[ 4.10810811 52.89189189] ; [ 3.89189189 50.10810811],0
a1,1,0.516752,0.42037,[ 1 57] ; [ 2 52],[ 1.55357143 56.44642857] ; [ 1.44642857 52.55357143],0
p2,1,0.535625,0.383709,[31 27] ; [32 22],[32.625 25.375] ; [30.375 23.625],0
a8,1,0.615199,0.252674,[ 2 53] ; [ 1 49],[ 1.57142857 53.42857143] ; [ 1.42857143 48.57142857],0
d3,1,0.625365,0.238399,[35 23] ; [35 19],[36.25 21.75] ; [33.75 20.25],0
b3,1,0.664195,0.188468,[10 21] ; [ 8 13],[10.73076923 20.26923077] ; [ 7.26923077 13.73076923],0
b2,1,0.664195,0.188468,[10 21] ; [ 8 13],[10.73076923 20.26923077] ; [ 7.26923077 13.73076923],0
a2,1,0.669854,0.181773,[ 7 51] ; [ 8 46],[ 7.76785714 50.23214286] ; [ 7.23214286 46.76785714],0
p8,1,0.669955,0.181655,[14 44] ; [11 42],[13.06306306 44.93693694] ; [11.93693694 41.06306306],0
u2,1,0.673973,0.17699,[12 14] ; [12 11],[12.73469388 13.26530612] ; [11.26530612 11.73469388],0
u3,1,0.705857,0.14245,[16 10] ; [16  8],[16.64  9.36] ; [15.36  8.64],0
b5,1,0.752197,0.099694,[35 23] ; [31 23],[34.17857143 23.82142857] ; [31.82142857 22.17857143],0
p1,1,0.769555,0.085824,[ 4 54] ; [ 3 51],[ 3.625 54.375] ; [ 3.375 50.625],0
d2,1,0.786374,0.073453,[19 39] ; [19 35],[19.67857143 38.32142857] ; [18.32142857 35.67857143],0
d4,1,0.810372,0.057574,[44 14] ; [42 12],[44.53571429 13.46428571] ; [41.46428571 12.53571429],0
a4,1,0.810952,0.057216,[16 42] ; [16 38],[16.57142857 41.42857143] ; [15.42857143 38.57142857],0
p11,1,0.833929,0.043959,[30 28] ; [29 25],[30.55357143 27.44642857] ; [28.44642857 25.55357143],0
p12,1,0.959328,0.002601,[ 1 57] ; [ 1 53],[ 1.03571429 56.96428571] ; [ 0.96428571 53.03571429],0
a3,1,0.96749,0.001661,[32 26] ; [30 24],[32.10714286 25.89285714] ; [29.89285714 24.10714286],0
