Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,76.747249,[ 35 149] ; [173 115],[ 81.08474576 102.91525424] ; [126.91525424 161.08474576],1
v1,1,0.0,29.258769,[ 82 102] ; [203  89],[110.16806723  73.83193277] ; [174.83193277 117.16806723],1
d2,1,0.01799,5.597127,[ 77 108] ; [156 140],[89.61538462 95.38461538] ; [143.38461538 152.61538462],0
u1,1,0.019952,5.416102,[ 26 160] ; [ 67 230],[ 35.8136646 150.1863354] ; [ 57.1863354 239.8136646],0
b1,1,0.02152,5.284204,[ 82 104] ; [100 197],[ 70.08695652 115.91304348] ; [111.91304348 185.08695652],0
d5,1,0.028,4.82804,[145  38] ; [257  39],[153.58246347  29.41753653] ; [248.41753653  47.58246347],0
d1,1,0.031909,4.603372,[104  82] ; [195 102],[115.14285714  70.85714286] ; [183.85714286 113.14285714],0
a3,1,0.038896,4.265417,[133  51] ; [238  58],[142.21666667  41.78333333] ; [228.78333333  67.21666667],0
n5,1,0.041079,4.172745,[140  46] ; [243  50],[148.7223382  37.2776618] ; [234.2776618  58.7223382],0
r1,1,0.04122,4.166952,[144  41] ; [252  44],[152.30769231  32.69230769] ; [243.69230769  52.30769231],0
d4,1,0.043071,4.092613,[147  37] ; [257  39],[154.86666667  29.13333333] ; [249.13333333  46.86666667],0
p3,1,0.048628,3.888148,[107  79] ; [196  99],[117.16839917  68.83160083] ; [185.83160083 109.16839917],0
a5,1,0.05406,3.710846,[135  51] ; [238  59],[143.63975155  42.36024845] ; [229.36024845  67.63975155],0
a6,1,0.075449,3.160298,[118  67] ; [211  84],[126.80208333  58.19791667] ; [202.19791667  92.80208333],0
a2,1,0.093068,2.820482,[ 41 145] ; [ 86 211],[ 48.9068323 137.0931677] ; [ 78.0931677 218.9068323],0
d3,1,0.093518,2.812757,[123  60] ; [220  76],[131.04175365  51.95824635] ; [211.95824635  84.04175365],0
s4,1,0.099082,2.720253,[ 40 143] ; [ 47 249],[ 33.23799582 149.76200418] ; [ 53.76200418 242.23799582],0
a7,1,0.100156,2.703053,[126  59] ; [222  74],[133.84615385  51.15384615] ; [214.15384615  81.84615385],0
p10,1,0.103753,2.646886,[167  18] ; [278  17],[171.51041667  13.48958333] ; [273.48958333  21.51041667],0
p11,1,0.108434,2.576902,[153  33] ; [260  37],[159.04347826  26.95652174] ; [253.95652174  43.04347826],0
r3,1,0.146678,2.106462,[177   8] ; [289   6],[179.60416667   5.39583333] ; [286.39583333   8.60416667],0
r2,1,0.16467,1.930804,[171  13] ; [278  12],[174.29535865   9.70464135] ; [274.70464135  15.29535865],0
b4,1,0.175227,1.837651,[96 90] ; [172 125],[103.20496894  82.79503106] ; [164.79503106 132.20496894],0
n6,1,0.22466,1.474351,[160  26] ; [261  30],[164.16352201  21.83647799] ; [256.83647799  34.16352201],0
n4,1,0.231512,1.431548,[145  40] ; [245  51],[150.  35.] ; [240.  56.],0
s7,1,0.275392,1.189689,[95 81] ; [168 116],[100.62608696  75.37391304] ; [162.37391304 121.62608696],0
p12,1,0.287085,1.133243,[ 14 171] ; [ 31 265],[ 17.30769231 167.69230769] ; [ 27.69230769 268.30769231],0
p2,1,0.302981,1.061029,[173  12] ; [269  27],[170.  15.] ; [272.  24.],0
u4,1,0.310779,1.027362,[  2 184] ; [  7 290],[  3.46583851 182.53416149] ; [  5.53416149 291.46583851],0
v4,1,0.325334,0.967383,[177   9] ; [283   9],[178.9958159   7.0041841] ; [281.0041841  10.9958159],0
p5,1,0.327901,0.95717,[ 25 160] ; [ 50 247],[ 28.78630705 156.21369295] ; [ 46.21369295 250.78630705],0
a4,1,0.350345,0.872208,[ 83 103] ; [145 151],[87.98340249 98.01659751] ; [140.01659751 155.98340249],0
