Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.004249,8.174354,[24  5] ; [4 7],[20.3  8.7] ; [7.7 3.3],0
b4,1,0.007432,7.165563,[10 19] ; [9 2],[13.775 15.225] ; [5.225 5.775],0
s2,1,0.012991,6.170337,[15 12] ; [1 9],[11.67567568 15.32432432] ; [4.32432432 5.67567568],0
p6,1,0.018124,5.584091,[14 14] ; [ 1 10],[10.76923077 17.23076923] ; [4.23076923 6.76923077],0
s3,1,0.035565,4.417832,[12 13] ; [1 9],[ 9.28571429 15.71428571] ; [3.71428571 6.28571429],0
p3,1,0.076638,3.134796,[17 12] ; [3 8],[14.5 14.5] ; [5.5 5.5],0
n6,1,0.08494,2.967747,[17 10] ; [10  1],[19.18421053  7.81578947] ; [7.81578947 3.18421053],0
s4,1,0.137916,2.201064,[ 9 19] ; [ 1 10],[ 7.17948718 20.82051282] ; [2.82051282 8.17948718],0
a6,1,0.144523,2.129128,[18 11] ; [4 7],[15.95 13.05] ; [6.05 4.95],0
a2,1,0.180638,1.792366,[ 3 26] ; [3 8],[ 4.35 24.65] ; [1.65 9.35],0
p11,1,0.195945,1.672341,[24  5] ; [7 4],[22.475  6.525] ; [8.525 2.475],0
b5,1,0.247473,1.337513,[19 10] ; [5 6],[17.4 11.6] ; [6.6 4.4],0
v2,1,0.27377,1.197761,[13 15] ; [3 8],[11.48717949 16.51282051] ; [4.51282051 6.48717949],0
p5,1,0.28809,1.128527,[ 7 22] ; [ 1 10],[ 5.8 23.2] ; [2.2 8.8],0
b1,1,0.28809,1.128527,[16 13] ; [4 7],[14.5 14.5] ; [5.5 5.5],0
p9,1,0.299625,1.075862,[18 11] ; [8 2],[19.33333333  9.66666667] ; [6.66666667 3.33333333],0
d4,1,0.410582,0.677116,[17 12] ; [8 3],[18.125 10.875] ; [6.875 4.125],0
u2,1,0.436275,0.606061,[9 6] ; [2 3],[8.25 6.75] ; [2.75 2.25],0
a4,1,0.439391,0.597871,[ 7 22] ; [4 7],[ 7.975 21.025] ; [3.025 7.975],0
v1,1,0.47522,0.509814,[12 16] ; [3 7],[11.05263158 16.94736842] ; [3.94736842 6.05263158],0
n5,1,0.481582,0.495278,[17 11] ; [8 3],[17.94871795 10.05128205] ; [7.05128205 3.94871795],0
d3,1,0.498918,0.457237,[15 14] ; [7 4],[15.95 13.05] ; [6.05 4.95],0
n4,1,0.498918,0.457237,[15 14] ; [7 4],[15.95 13.05] ; [6.05 4.95],0
p1,1,0.503368,0.447828,[ 3 26] ; [2 9],[ 3.625 25.375] ; [1.375 9.625],0
b2,1,0.518416,0.417043,[ 6 14] ; [1 5],[ 5.38461538 14.61538462] ; [1.61538462 4.38461538],0
b3,1,0.518416,0.417043,[ 6 14] ; [1 5],[ 5.38461538 14.61538462] ; [1.61538462 4.38461538],0
v4,1,0.530869,0.392727,[18  7] ; [9 2],[18.75  6.25] ; [8.25 2.75],0
d1,1,0.588571,0.292581,[ 8 21] ; [4 7],[ 8.7 20.3] ; [3.3 7.7],0
s8,1,0.614798,0.253247,[10 18] ; [3 8],[ 9.33333333 18.66666667] ; [3.66666667 7.33333333],0
n2,1,0.626928,0.23625,[11  4] ; [5 1],[11.42857143  3.57142857] ; [4.57142857 1.42857143],0
p2,1,0.656178,0.1982,[23  6] ; [8 3],[22.475  6.525] ; [8.525 2.475],0
s1,1,0.688038,0.161218,[ 4 25] ; [ 1 10],[ 3.625 25.375] ; [1.375 9.625],0
v3,1,0.696681,0.151948,[ 6 22] ; [3 8],[ 6.46153846 21.53846154] ; [2.53846154 8.46153846],0
a3,1,0.723259,0.125392,[14 15] ; [6 5],[14.5 14.5] ; [5.5 5.5],0
s7,1,0.725622,0.123169,[13 15] ; [4 6],[12.52631579 15.47368421] ; [4.47368421 5.52631579],0
r1,1,0.739805,0.110298,[ 6 21] ; [3 8],[ 6.39473684 20.60526316] ; [2.60526316 8.39473684],0
d2,1,0.747972,0.103243,[ 9 20] ; [4 7],[ 9.425 19.575] ; [3.575 7.425],0
u3,1,0.79525,0.06734,[7 8] ; [2 3],[6.75 8.25] ; [2.25 2.75],0
a1,1,0.813997,0.055353,[ 2 27] ; [ 1 10],[ 2.175 26.825] ; [ 0.825 10.175],0
a7,1,0.815914,0.054198,[17 12] ; [6 5],[16.675 12.325] ; [6.325 4.675],0
d5,1,0.815914,0.054198,[17 12] ; [6 5],[16.675 12.325] ; [6.325 4.675],0
r2,1,0.859823,0.031188,[15 11] ; [6 5],[14.75675676 11.24324324] ; [6.24324324 4.75675676],0
a5,1,0.873237,0.025455,[15 14] ; [6 5],[15.225 13.775] ; [5.775 5.225],0
r3,1,0.884483,0.021109,[19  8] ; [8 3],[19.18421053  7.81578947] ; [7.81578947 3.18421053],0
n3,1,0.890106,0.019091,[7 8] ; [3 3],[7.14285714 7.85714286] ; [2.85714286 3.14285714],0
u1,1,0.906039,0.013932,[ 3 26] ; [ 1 10],[ 2.9 26.1] ; [1.1 9.9],0
p10,1,0.931859,0.007311,[20  8] ; [7 3],[19.89473684  8.10526316] ; [7.10526316 2.89473684],0
n1,1,1.0,0.0,[ 5 10] ; [2 4],[ 5. 10.] ; [2. 4.],0
