Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,41.150718,[ 1 48] ; [41 28],[17.44067797 31.55932203] ; [24.55932203 44.44067797],1
d4,1,0.0,26.033389,[18 31] ; [57 12],[31.1440678 17.8559322] ; [43.8559322 25.1440678],1
a5,1,1.1e-05,19.310058,[14 35] ; [48 21],[25.74576271 23.25423729] ; [36.25423729 32.74576271],1
d2,1,3.5e-05,17.112479,[ 7 42] ; [35 33],[17.58974359 31.41025641] ; [24.41025641 43.58974359],1
d3,1,4.6e-05,16.61227,[13 36] ; [44 24],[23.87179487 25.12820513] ; [33.12820513 34.87179487],1
a6,1,0.0003,13.067829,[14 35] ; [43 26],[23.66949153 25.33050847] ; [33.33050847 35.66949153],1
a4,1,0.000618,11.720926,[ 7 42] ; [30 38],[15.4957265 33.5042735] ; [21.5042735 46.4957265],1
v2,1,0.002468,9.164016,[ 8 38] ; [30 37],[15.46902655 30.53097345] ; [22.53097345 44.46902655],0
a2,1,0.003362,8.599609,[ 1 48] ; [14 55],[ 6.22881356 42.77118644] ; [ 8.77118644 60.22881356],0
a7,1,0.008688,6.885857,[16 32] ; [40 29],[22.97435897 25.02564103] ; [33.02564103 35.97435897],0
v4,1,0.013905,6.050174,[22 25] ; [48 21],[28.36206897 18.63793103] ; [41.63793103 27.36206897],0
v3,1,0.015641,5.842753,[ 6 42] ; [22 47],[11.48717949 36.51282051] ; [16.51282051 52.48717949],0
b4,1,0.053262,3.735667,[21 28] ; [42 27],[26.16101695 22.83898305] ; [36.83898305 32.16101695],0
a3,1,0.062078,3.480966,[23 25] ; [45 24],[27.8974359 20.1025641] ; [40.1025641 28.8974359],0
u2,1,0.062465,3.470693,[ 7 18] ; [13 11],[10.20408163 14.79591837] ; [ 9.79591837 14.20408163],0
r2,1,0.077076,3.125513,[21 26] ; [40 25],[25.59821429 21.40178571] ; [35.40178571 29.59821429],0
u1,1,0.084428,2.977524,[ 1 48] ; [ 7 62],[ 3.3220339 45.6779661] ; [ 4.6779661 64.3220339],0
p11,1,0.126904,2.329977,[20 29] ; [38 31],[24.08474576 24.91525424] ; [33.91525424 35.08474576],0
n6,1,0.127415,2.323718,[23 24] ; [43 25],[26.97391304 20.02608696] ; [39.02608696 28.97391304],0
p5,1,0.133236,2.254388,[ 1 47] ; [ 6 62],[ 2.89655172 45.10344828] ; [ 4.10344828 63.89655172],0
s6,1,0.148352,2.089117,[11 38] ; [24 45],[14.53389831 34.46610169] ; [20.46610169 48.53389831],0
s1,1,0.202103,1.627113,[ 6 42] ; [ 4 65],[ 4.1025641 43.8974359] ; [ 5.8974359 63.1025641],0
u3,1,0.223665,1.4807,[ 6 20] ; [ 9 14],[ 7.95918367 18.04081633] ; [ 7.04081633 15.95918367],0
p6,1,0.227237,1.458075,[ 6 42] ; [14 52],[ 8.42105263 39.57894737] ; [11.57894737 54.42105263],0
n4,1,0.228703,1.44891,[26 22] ; [45 24],[29.12820513 18.87179487] ; [41.87179487 27.12820513],0
p3,1,0.26521,1.241356,[ 9 40] ; [18 48],[11.50434783 37.49565217] ; [15.49565217 50.50434783],0
p7,1,0.266665,1.233824,[20 27] ; [21 44],[17.20535714 29.79464286] ; [23.79464286 41.20535714],0
s7,1,0.295606,1.093913,[10 37] ; [19 44],[12.39090909 34.60909091] ; [16.60909091 46.39090909],0
p8,1,0.301203,1.068859,[17 31] ; [18 50],[14.48275862 33.51724138] ; [20.51724138 47.48275862],0
p4,1,0.32489,0.96916,[14 35] ; [25 42],[16.47413793 32.52586207] ; [22.52586207 44.47413793],0
b2,1,0.365218,0.81987,[12 17] ; [12 27],[10.23529412 18.76470588] ; [13.76470588 25.23529412],0
b3,1,0.365218,0.81987,[12 17] ; [12 27],[10.23529412 18.76470588] ; [13.76470588 25.23529412],0
p1,1,0.374148,0.789842,[ 5 44] ; [ 4 65],[ 3.73728814 45.26271186] ; [ 5.26271186 63.73728814],0
s3,1,0.408694,0.682596,[13 35] ; [23 44],[15.02608696 32.97391304] ; [20.97391304 46.02608696],0
r3,1,0.421352,0.646541,[23 24] ; [39 30],[25.12068966 21.87931034] ; [36.87931034 32.12068966],0
n2,1,0.441356,0.592754,[16 10] ; [17 16],[14.54237288 11.45762712] ; [18.45762712 14.54237288],0
b5,1,0.45447,0.559478,[25 24] ; [40 29],[26.99152542 22.00847458] ; [38.00847458 30.99152542],0
r1,1,0.464372,0.535337,[11 37] ; [20 49],[12.71794872 35.28205128] ; [18.28205128 50.71794872],0
b1,1,0.491016,0.4743,[28 21] ; [35 34],[26.16101695 22.83898305] ; [36.83898305 32.16101695],0
p2,1,0.549366,0.358454,[28 21] ; [34 32],[26.4173913 22.5826087] ; [35.5826087 30.4173913],0
p10,1,0.66025,0.19322,[26 22] ; [33 33],[24.84210526 23.15789474] ; [34.15789474 31.84210526],0
a8,1,0.66171,0.191452,[ 3 43] ; [ 3 62],[ 2.48648649 43.51351351] ; [ 3.51351351 61.48648649],0
n1,1,0.682947,0.166827,[10 16] ; [11 22],[ 9.25423729 16.74576271] ; [11.74576271 21.25423729],0
n5,1,0.683306,0.166428,[30 18] ; [45 23],[31.03448276 16.96551724] ; [43.96551724 24.03448276],0
p12,1,0.77435,0.082191,[ 1 47] ; [ 2 66],[ 1.24137931 46.75862069] ; [ 1.75862069 66.24137931],0
s4,1,0.784848,0.074533,[ 8 41] ; [10 59],[ 7.47457627 41.52542373] ; [10.52542373 58.47457627],0
n3,1,0.809001,0.058426,[15 11] ; [18 15],[14.54237288 11.45762712] ; [18.45762712 14.54237288],0
a1,1,0.812147,0.056481,[ 5 44] ; [ 8 61],[ 5.39830508 43.60169492] ; [ 7.60169492 61.39830508],0
s8,1,0.879256,0.023077,[ 8 41] ; [12 57],[ 8.30508475 40.69491525] ; [11.69491525 57.30508475],0
v1,1,0.911499,0.012354,[16 32] ; [23 44],[16.27826087 31.72173913] ; [22.72173913 44.27826087],0
p9,1,0.937657,0.006118,[26 21] ; [37 29],[26.20353982 20.79646018] ; [36.79646018 29.20353982],0
s2,1,0.949719,0.003976,[12 37] ; [17 51],[12.14529915 36.85470085] ; [16.85470085 51.14529915],0
