Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,67.611685,[228  65] ; [29 63],[195.58701299  97.41298701] ; [61.41298701 30.58701299],1
d3,1,1e-06,24.164554,[247  47] ; [55 37],[230.02072539  63.97927461] ; [71.97927461 20.02072539],1
a2,1,1.8e-05,18.381936,[ 87 207] ; [ 7 85],[ 71.59585492 222.40414508] ; [22.40414508 69.59585492],1
b5,1,0.00012,14.798092,[179 115] ; [35 57],[162.99481865 131.00518135] ; [51.00518135 40.99481865],1
u1,1,0.000506,12.091782,[ 67 227] ; [ 6 86],[ 55.60103627 238.39896373] ; [17.39896373 74.60103627],1
b1,1,0.002602,9.067551,[ 96 198] ; [46 46],[108.15544041 185.84455959] ; [33.84455959 58.15544041],0
s4,1,0.011712,6.353965,[ 42 245] ; [24 68],[ 49.97889182 237.02110818] ; [16.02110818 75.97889182],0
s5,1,0.017539,5.641578,[ 99 181] ; [44 45],[108.50948509 171.49051491] ; [34.49051491 54.50948509],0
p7,1,0.024438,5.063246,[233  54] ; [83  8],[239.92592593  47.07407407] ; [76.07407407 14.92592593],0
p6,1,0.034099,4.489719,[132 158] ; [53 38],[140.81364829 149.18635171] ; [44.18635171 46.81364829],0
u4,1,0.049839,3.846858,[  5 288] ; [ 5 87],[  7.61038961 285.38961039] ; [ 2.38961039 89.61038961],0
s7,1,0.064397,3.420366,[135 141] ; [53 35],[142.54945055 133.45054945] ; [45.45054945 42.54945055],0
s8,1,0.083121,3.002805,[137 153] ; [53 39],[144.2408377 145.7591623] ; [45.7591623 46.2408377],0
n1,1,0.092506,2.830211,[17 31] ; [12  9],[20.17391304 27.82608696] ; [ 8.82608696 12.17391304],0
p2,1,0.098679,2.726766,[275  17] ; [82 10],[271.46875  20.53125] ; [85.53125  6.46875],0
b3,1,0.099576,2.712329,[ 59 122] ; [25 31],[ 64.15189873 116.84810127] ; [19.84810127 36.15189873],0
b2,1,0.099576,2.712329,[ 59 122] ; [25 31],[ 64.15189873 116.84810127] ; [19.84810127 36.15189873],0
n2,1,0.112037,2.525253,[41  8] ; [14  7],[38.5 10.5] ; [16.5  4.5],0
p9,1,0.134351,2.241496,[263  28] ; [78 14],[259.08877285  31.91122715] ; [81.91122715 10.08877285],0
p12,1,0.17205,1.864992,[ 30 264] ; [ 5 86],[ 26.72727273 267.27272727] ; [ 8.27272727 82.72727273],0
r1,1,0.174691,1.84222,[251  40] ; [74 18],[246.93211488  44.06788512] ; [78.06788512 13.93211488],0
r2,1,0.17652,1.82668,[280  10] ; [83  6],[277.75725594  12.24274406] ; [85.24274406  3.75725594],0
p4,1,0.193369,1.691759,[216  78] ; [73 18],[220.69090909  73.30909091] ; [68.30909091 22.69090909],0
p1,1,0.207645,1.587773,[ 32 258] ; [ 6 86],[ 28.84816754 261.15183246] ; [ 9.15183246 82.84816754],0
d2,1,0.218542,1.51392,[151 143] ; [54 38],[156.13989637 137.86010363] ; [48.86010363 43.13989637],0
r4,1,0.229656,1.442993,[276  18] ; [83  9],[273.43523316  20.56476684] ; [85.56476684  6.43523316],0
b4,1,0.232176,1.427481,[171 123] ; [47 45],[166.04145078 127.95854922] ; [51.95854922 40.04145078],0
v3,1,0.270929,1.212037,[116 165] ; [44 48],[120.53619303 160.46380697] ; [39.46380697 52.53619303],0
r3,1,0.296765,1.088676,[282   9] ; [87  5],[280.36292428  10.63707572] ; [88.63707572  3.36292428],0
p11,1,0.32311,0.976315,[255  39] ; [76 16],[252.10880829  41.89119171] ; [78.89119171 13.10880829],0
