Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,62.647104,[16 58] ; [57  7],[39.14492754 34.85507246] ; [33.85507246 30.14492754],1
d5,1,0.0,41.469806,[37 37] ; [65  1],[53.91428571 20.08571429] ; [48.08571429 17.91428571],1
d4,1,0.0,40.979309,[35 39] ; [63  2],[52.17266187 21.82733813] ; [45.82733813 19.17266187],1
d3,1,0.0,35.531038,[26 48] ; [56 10],[43.34285714 30.65714286] ; [38.65714286 27.34285714],1
a5,1,0.0,30.85953,[32 42] ; [59  8],[47.75886525 26.24113475] ; [43.24113475 23.75886525],1
u1,1,0.0,30.237375,[ 1 73] ; [25 42],[13.64539007 60.35460993] ; [12.35460993 54.64539007],1
a4,1,0.0,26.651225,[20 53] ; [47 19],[35.18705036 37.81294964] ; [31.81294964 34.18705036],1
a2,1,1e-06,24.960335,[ 4 70] ; [27 40],[16.26950355 57.73049645] ; [14.73049645 52.26950355],1
a3,1,4.5e-05,16.642034,[34 38] ; [54 13],[45.58273381 26.41726619] ; [42.41726619 24.58273381],1
r2,1,0.00035,12.784399,[58 16] ; [63  1],[64.88405797  9.11594203] ; [56.11594203  7.88405797],1
n6,1,0.007614,7.122095,[44 30] ; [53 13],[51.27142857 22.72857143] ; [45.72857143 20.27142857],0
s8,1,0.00802,7.029039,[13 60] ; [25 41],[19.95683453 53.04316547] ; [18.04316547 47.95683453],0
s2,1,0.01002,6.631333,[18 55] ; [30 36],[25.20863309 47.79136691] ; [22.79136691 43.20863309],0
a6,1,0.011611,6.369374,[36 38] ; [46 20],[43.34285714 30.65714286] ; [38.65714286 27.34285714],0
p8,1,0.020599,5.360369,[15 58] ; [25 40],[21.15942029 51.84057971] ; [18.84057971 46.15942029],0
s7,1,0.024858,5.033737,[20 48] ; [31 33],[26.27272727 41.72727273] ; [24.72727273 39.27272727],0
r3,1,0.027736,4.84439,[54 20] ; [58  8],[59.2 14.8] ; [52.8 13.2],0
u3,1,0.030512,4.68019,[14 26] ; [9 4],[17.35849057 22.64150943] ; [5.64150943 7.35849057],0
p9,1,0.033502,4.519952,[20 52] ; [29 35],[25.94117647 46.05882353] ; [23.05882353 40.94117647],0
p4,1,0.053864,3.716923,[23 51] ; [31 35],[28.54285714 45.45714286] ; [25.45714286 40.54285714],0
u2,1,0.059839,3.541837,[14 25] ; [8 4],[16.82352941 22.17647059] ; [5.17647059 6.82352941],0
v2,1,0.064678,3.413176,[25 49] ; [32 33],[30.34532374 43.65467626] ; [26.65467626 38.34532374],0
a8,1,0.072054,3.235597,[15 53] ; [ 6 53],[11.24409449 56.75590551] ; [ 9.75590551 49.24409449],0
p1,1,0.089806,2.877845,[ 3 69] ; [ 8 59],[ 5.69784173 66.30215827] ; [ 5.30215827 61.69784173],0
p6,1,0.103686,2.647909,[15 58] ; [21 43],[19.18248175 53.81751825] ; [16.81751825 47.18248175],0
p11,1,0.106313,2.608186,[33 41] ; [39 28],[37.78723404 36.21276596] ; [34.21276596 32.78723404],0
r1,1,0.107306,2.593454,[48 26] ; [51 15],[52.32857143 21.67142857] ; [46.67142857 19.32857143],0
a7,1,0.113696,2.502076,[42 32] ; [46 20],[46.51428571 27.48571429] ; [41.48571429 24.51428571],0
n1,1,0.157563,1.99746,[15  9] ; [12 16],[12.46153846 11.53846154] ; [14.53846154 13.46153846],0
n5,1,0.195962,1.672213,[49 25] ; [51 16],[52.4822695 21.5177305] ; [47.5177305 19.4822695],0
s6,1,0.207178,1.591037,[32 41] ; [36 30],[35.71223022 37.28776978] ; [32.28776978 33.71223022],0
n2,1,0.245278,1.35,[18  6] ; [18 12],[16.  8.] ; [20. 10.],0
b1,1,0.285447,1.140974,[42 32] ; [32 35],[38.83687943 35.16312057] ; [35.16312057 31.83687943],0
b2,1,0.306726,1.044721,[15 35] ; [18 27],[17.36842105 32.63157895] ; [15.63157895 29.36842105],0
b3,1,0.306726,1.044721,[15 35] ; [18 27],[17.36842105 32.63157895] ; [15.63157895 29.36842105],0
s3,1,0.319824,0.989667,[30 41] ; [33 32],[32.88970588 38.11029412] ; [30.11029412 34.88970588],0
p12,1,0.353155,0.862088,[ 3 70] ; [ 1 66],[ 2.08571429 70.91428571] ; [ 1.91428571 65.08571429],0
s1,1,0.358121,0.844471,[ 3 71] ; [ 5 60],[ 4.25899281 69.74100719] ; [ 3.74100719 61.25899281],0
v4,1,0.40662,0.688662,[59 15] ; [57 10],[60.87943262 13.12056738] ; [55.12056738 11.87943262],0
r4,1,0.434387,0.611066,[52 22] ; [51 16],[54.05673759 19.94326241] ; [48.94326241 18.05673759],0
n3,1,0.484275,0.489222,[15  7] ; [17 12],[13.80392157  8.19607843] ; [18.19607843 10.80392157],0
s5,1,0.562209,0.335894,[15 56] ; [11 53],[13.67407407 57.32592593] ; [12.32592593 51.67407407],0
b4,1,0.641925,0.216234,[47 27] ; [40 27],[45.65957447 28.34042553] ; [41.34042553 25.65957447],0
p2,1,0.694818,0.153919,[44 30] ; [42 25],[45.13475177 28.86524823] ; [40.86524823 26.13475177],0
v1,1,0.778127,0.079389,[29 45] ; [27 38],[29.81294964 44.18705036] ; [26.18705036 38.81294964],0
v3,1,0.846075,0.037686,[24 48] ; [22 41],[24.53333333 47.46666667] ; [21.46666667 41.53333333],0
s4,1,0.86006,0.031081,[10 64] ; [ 8 56],[ 9.65217391 64.34782609] ; [ 8.34782609 55.65217391],0
p5,1,0.870459,0.026594,[ 5 69] ; [ 5 62],[ 5.24822695 68.75177305] ; [ 4.75177305 62.24822695],0
p3,1,0.889805,0.019196,[24 50] ; [21 46],[23.61702128 50.38297872] ; [21.38297872 45.61702128],0
a1,1,0.917683,0.010682,[ 7 67] ; [ 6 61],[ 6.82269504 67.17730496] ; [ 6.17730496 60.82269504],0
