Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,36.93065,[44 16] ; [ 7 41],[28.33333333 31.66666667] ; [22.66666667 25.33333333],1
s6,1,0.000168,14.159197,[31 29] ; [ 8 40],[21.66666667 38.33333333] ; [17.33333333 30.66666667],1
s8,1,0.001119,10.62019,[19 41] ; [ 3 45],[12.22222222 47.77777778] ; [ 9.77777778 38.22222222],0
v4,1,0.002217,9.360379,[52  8] ; [28 18],[45.28301887 14.71698113] ; [34.71698113 11.28301887],0
p11,1,0.002941,8.843963,[36 24] ; [15 33],[28.33333333 31.66666667] ; [22.66666667 25.33333333],0
n2,1,0.009723,6.684916,[16  3] ; [11 13],[11.93023256  7.06976744] ; [15.06976744  8.93023256],0
p8,1,0.010265,6.588361,[20 39] ; [ 6 42],[14.3364486 44.6635514] ; [11.6635514 36.3364486],0
s2,1,0.010833,6.492448,[25 35] ; [ 9 39],[18.88888889 41.11111111] ; [15.11111111 32.88888889],0
b5,1,0.01109,6.450852,[42 18] ; [22 26],[35.55555556 24.44444444] ; [28.44444444 19.55555556],0
r3,1,0.014287,6.002308,[49 11] ; [29 19],[43.33333333 16.66666667] ; [34.66666667 13.33333333],0
r2,1,0.019685,5.439596,[53  6] ; [34 13],[48.4245283 10.5754717] ; [38.5754717  8.4245283],0
a7,1,0.023395,5.138942,[45 15] ; [26 22],[39.44444444 20.55555556] ; [31.55555556 16.44444444],0
r4,1,0.031894,4.60419,[41 19] ; [23 25],[35.55555556 24.44444444] ; [28.44444444 19.55555556],0
p2,1,0.042226,4.126116,[38 22] ; [21 27],[32.77777778 27.22222222] ; [26.22222222 21.77777778],0
s7,1,0.04249,4.115567,[21 38] ; [ 7 34],[16.52 42.48] ; [11.48 29.52],0
v1,1,0.093054,2.820724,[27 30] ; [15 33],[22.8 34.2] ; [19.2 28.8],0
d2,1,0.097827,2.740614,[19 40] ; [23 25],[23.1588785 35.8411215] ; [18.8411215 29.1588785],0
n4,1,0.111088,2.538668,[27 33] ; [29 19],[31.11111111 28.88888889] ; [24.88888889 23.11111111],0
s3,1,0.134389,2.241054,[33 27] ; [19 28],[29.1588785 30.8411215] ; [22.8411215 24.1588785],0
a4,1,0.146827,2.104911,[17 43] ; [20 28],[20.55555556 39.44444444] ; [16.44444444 31.55555556],0
s5,1,0.152892,2.043153,[12 45] ; [ 5 42],[ 9.31730769 47.68269231] ; [ 7.68269231 39.31730769],0
v3,1,0.223693,1.480522,[16 41] ; [ 8 37],[13.41176471 43.58823529] ; [10.58823529 34.41176471],0
n3,1,0.232521,1.425374,[13  6] ; [11 11],[11.12195122  7.87804878] ; [12.87804878  9.12195122],0
b1,1,0.262871,1.253571,[26 34] ; [26 22],[28.88888889 31.11111111] ; [23.11111111 24.88888889],0
a2,1,0.305402,1.050456,[ 6 54] ; [ 8 40],[ 7.77777778 52.22222222] ; [ 6.22222222 41.77777778],0
b3,1,0.339545,0.912149,[ 7 22] ; [10 18],[ 8.64912281 20.35087719] ; [ 8.35087719 19.64912281],0
b2,1,0.339545,0.912149,[ 7 22] ; [10 18],[ 8.64912281 20.35087719] ; [ 8.35087719 19.64912281],0
d4,1,0.347627,0.882102,[45 14] ; [32 15],[42.85849057 16.14150943] ; [34.14150943 12.85849057],0
v2,1,0.351977,0.866318,[22 34] ; [14 32],[19.76470588 36.23529412] ; [16.23529412 29.76470588],0
u3,1,0.407515,0.68604,[12 10] ; [ 7 10],[10.71794872 11.28205128] ; [8.28205128 8.71794872],0
s4,1,0.408157,0.684163,[11 49] ; [ 6 42],[ 9.44444444 50.55555556] ; [ 7.55555556 40.44444444],0
u2,1,0.44419,0.585434,[11 10] ; [11  6],[12.15789474  8.84210526] ; [9.84210526 7.15789474],0
s1,1,0.466078,0.53126,[ 3 57] ; [ 4 43],[ 3.92523364 56.07476636] ; [ 3.07476636 43.92523364],0
p3,1,0.471449,0.518577,[15 45] ; [ 9 38],[13.45794393 46.54205607] ; [10.54205607 36.45794393],0
a1,1,0.483522,0.490909,[ 4 56] ; [ 5 43],[ 5. 55.] ; [ 4. 44.],0
p1,1,0.503489,0.447576,[ 6 54] ; [ 3 44],[ 5.04672897 54.95327103] ; [ 3.95327103 43.04672897],0
p6,1,0.511972,0.430035,[ 9 50] ; [ 5 41],[ 7.86666667 51.13333333] ; [ 6.13333333 39.86666667],0
d3,1,0.521793,0.410347,[35 23] ; [26 22],[33.37735849 24.62264151] ; [27.62264151 20.37735849],0
d5,1,0.566705,0.328226,[40 19] ; [30 18],[38.59813084 20.40186916] ; [31.40186916 16.59813084],0
b4,1,0.571616,0.319986,[33 27] ; [29 19],[34.44444444 25.55555556] ; [27.55555556 20.44444444],0
u1,1,0.573025,0.317647,[ 4 56] ; [ 2 46],[ 3.33333333 56.66666667] ; [ 2.66666667 45.33333333],0
a8,1,0.578514,0.308643,[ 7 51] ; [ 4 42],[ 6.13461538 51.86538462] ; [ 4.86538462 41.13461538],0
p7,1,0.631005,0.230701,[20 36] ; [15 33],[18.84615385 37.15384615] ; [16.15384615 31.84615385],0
d1,1,0.660265,0.193202,[25 35] ; [18 30],[23.88888889 36.11111111] ; [19.11111111 28.88888889],0
n1,1,0.661076,0.19222,[ 7 12] ; [ 7 16],[ 6.33333333 12.66666667] ; [ 7.66666667 15.33333333],0
a3,1,0.778325,0.079244,[38 22] ; [31 16],[38.69158879 21.30841121] ; [30.30841121 16.69158879],0
