Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,129.264155,[284  57] ; [41 97],[231.36743215 109.63256785] ; [93.63256785 44.36743215],1
n6,1,0.0,26.874951,[278  62] ; [83 57],[255.70833333  84.29166667] ; [105.29166667  34.70833333],1
a5,1,6.4e-05,15.987199,[242 101] ; [72 68],[222.98550725 120.01449275] ; [91.01449275 48.98550725],1
s7,1,8.2e-05,15.504,[ 89 235] ; [ 14 119],[ 73.02407002 250.97592998] ; [ 29.97592998 103.02407002],1
r2,1,0.000226,13.605144,[315  23] ; [114  25],[303.98742138  34.01257862] ; [125.01257862  13.98742138],1
a8,1,0.000618,11.721746,[ 48 264] ; [  5 126],[ 37.32731377 274.67268623] ; [ 15.67268623 115.32731377],1
p4,1,0.000746,11.370753,[180 158] ; [50 88],[163.31932773 174.68067227] ; [66.68067227 71.31932773],1
p10,1,0.000756,11.346968,[249  87] ; [80 57],[233.70824524 102.29175476] ; [95.29175476 41.70824524],1
r4,1,0.00088,11.065182,[289  55] ; [99 41],[275.76859504  68.23140496] ; [112.23140496  27.76859504],1
p3,1,0.001138,10.588599,[145 194] ; [ 37 101],[129.34591195 209.65408805] ; [52.65408805 85.34591195],0
p2,1,0.001756,9.788494,[271  68] ; [91 46],[257.81092437  81.18907563] ; [104.18907563  32.81092437],0
p11,1,0.002312,9.283386,[261  83] ; [87 53],[247.33884298  96.66115702] ; [100.66115702  39.33884298],0
n1,1,0.002717,8.98835,[32 41] ; [10 44],[24.14173228 48.85826772] ; [17.85826772 36.14173228],0
p1,1,0.004844,7.936913,[ 37 304] ; [  4 134],[ 29.18789144 311.81210856] ; [ 11.81210856 126.18789144],0
v3,1,0.005444,7.725755,[119 215] ; [ 30 104],[106.33760684 227.66239316] ; [42.66239316 91.33760684],0
p6,1,0.007095,7.248826,[ 94 240] ; [ 22 113],[ 82.6098081 251.3901919] ; [ 33.3901919 101.6098081],0
s6,1,0.010339,6.575552,[163 176] ; [49 90],[150.35146444 188.64853556] ; [61.64853556 77.35146444],0
a4,1,0.015182,5.895281,[150 190] ; [45 95],[138.125 201.875] ; [56.875 83.125],0
d2,1,0.019618,5.445572,[153 186] ; [47 93],[141.54488518 197.45511482] ; [58.45511482 81.54488518],0
a6,1,0.020975,5.328872,[240 102] ; [83 57],[229.18257261 112.81742739] ; [93.81742739 46.18257261],0
a3,1,0.022501,5.206597,[226 114] ; [77 62],[215.07306889 124.92693111] ; [87.92693111 51.07306889],0
a2,1,0.027492,4.859669,[ 77 267] ; [ 19 121],[ 68.23140496 275.76859504] ; [ 27.76859504 112.23140496],0
p9,1,0.039623,4.23397,[255  79] ; [92 45],[246.06794055  87.93205945] ; [100.93205945  36.06794055],0
r1,1,0.049811,3.847817,[255  88] ; [91 48],[246.21991701  96.78008299] ; [99.78008299 39.21991701],0
d5,1,0.054647,3.692822,[264  79] ; [96 44],[255.65217391  87.34782609] ; [104.34782609  35.65217391],0
p5,1,0.054738,3.690062,[ 33 307] ; [  6 131],[ 27.79874214 312.20125786] ; [ 11.20125786 125.79874214],0
r3,1,0.073218,3.209357,[311  30] ; [120  20],[305.55301455  35.44698545] ; [125.44698545  14.55301455],0
b3,1,0.073342,3.206597,[ 73 130] ; [15 48],[ 67.15789474 135.84210526] ; [20.84210526 42.15789474],0
b2,1,0.073342,3.206597,[ 73 130] ; [15 48],[ 67.15789474 135.84210526] ; [20.84210526 42.15789474],0
v1,1,0.081106,3.042607,[160 177] ; [53 84],[151.43670886 185.56329114] ; [61.56329114 75.43670886],0
u1,1,0.088194,2.907034,[ 49 295] ; [ 12 128],[ 43.3553719 300.6446281] ; [ 17.6446281 122.3553719],0
s3,1,0.095819,2.773783,[132 204] ; [43 95],[124.05063291 211.94936709] ; [50.94936709 87.05063291],0
p12,1,0.101304,2.684899,[ 19 319] ; [  3 136],[ 15.58909853 322.41090147] ; [  6.41090147 132.58909853],0
p7,1,0.104556,2.634641,[189 144] ; [66 70],[181.0554371 151.9445629] ; [73.9445629 62.0554371],0
n2,1,0.121776,2.394331,[55 20] ; [32 21],[50.9765625 24.0234375] ; [36.0234375 16.9765625],0
d1,1,0.122105,2.390115,[179 165] ; [62 78],[171.2892562 172.7107438] ; [69.7107438 70.2892562],0
s2,1,0.164647,1.931018,[103 240] ; [ 33 106],[ 96.78008299 246.21991701] ; [39.21991701 99.78008299],0
s1,1,0.207873,1.586177,[ 11 328] ; [  8 132],[ 13.44676409 325.55323591] ; [  5.55323591 134.44676409],0
p8,1,0.222984,1.485062,[152 184] ; [54 84],[146.02531646 189.97468354] ; [59.97468354 78.02531646],0
s5,1,0.241902,1.369477,[ 75 263] ; [ 24 114],[ 70.29831933 267.70168067] ; [ 28.70168067 109.29831933],0
v2,1,0.265363,1.24056,[171 158] ; [62 72],[165.56587473 163.43412527] ; [67.43412527 66.56587473],0
b4,1,0.322853,0.977352,[206 138] ; [77 63],[201.14049587 142.85950413] ; [81.85950413 58.14049587],0
a7,1,0.408522,0.683098,[245  97] ; [95 45],[241.24481328 100.75518672] ; [98.75518672 41.24481328],0
u3,1,0.424317,0.638327,[54 63] ; [32 29],[56.52808989 60.47191011] ; [29.47191011 31.52808989],0
n3,1,0.427976,0.628309,[53 20] ; [35 18],[50.98412698 22.01587302] ; [37.01587302 15.98412698],0
u2,1,0.435454,0.608233,[56 59] ; [34 28],[58.47457627 56.52542373] ; [31.52542373 30.47457627],0
v4,1,0.482768,0.492605,[308  35] ; [120  17],[305.84166667  37.15833333] ; [122.15833333  14.84166667],0
d4,1,0.558553,0.342216,[266  75] ; [105  34],[263.56458333  77.43541667] ; [107.43541667  31.56458333],0
a1,1,0.577007,0.311099,[ 19 325] ; [  6 134],[ 17.76859504 326.23140496] ; [  7.23140496 132.76859504],0
d3,1,0.593605,0.284749,[218 124] ; [85 54],[215.43866944 126.56133056] ; [87.56133056 51.43866944],0
b1,1,0.60312,0.270316,[139 205] ; [53 87],[136.46280992 207.53719008] ; [55.53719008 84.46280992],0
b5,1,0.835674,0.043027,[205 139] ; [82 58],[203.98347107 140.01652893] ; [83.01652893 56.98347107],0
