Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.002406,9.210959,[65  5] ; [74 25],[57.5739645 12.4260355] ; [81.4260355 17.5739645],0
v1,1,0.00929,6.766124,[44 25] ; [42 55],[35.74698795 33.25301205] ; [50.25301205 46.74698795],0
p1,1,0.045383,4.004367,[ 2 68] ; [11 87],[ 5.41666667 64.58333333] ; [ 7.58333333 90.41666667],0
u1,1,0.058552,3.577929,[18 52] ; [14 85],[13.25443787 56.74556213] ; [18.74556213 80.25443787],0
a5,1,0.069514,3.294457,[58 12] ; [70 29],[53.01775148 16.98224852] ; [74.98224852 24.01775148],0
r3,1,0.071848,3.240278,[67  2] ; [88 10],[64.04191617  4.95808383] ; [90.95808383  7.04191617],0
d4,1,0.079994,3.065014,[65  5] ; [83 16],[61.30177515  8.69822485] ; [86.69822485 12.30177515],0
p2,1,0.100067,2.704482,[55 14] ; [88 11],[58.73214286 10.26785714] ; [84.26785714 14.73214286],0
s3,1,0.106726,2.602037,[39 30] ; [68 31],[43.94642857 25.05357143] ; [63.05357143 35.94642857],0
b5,1,0.108184,2.580554,[42 28] ; [47 52],[36.86390533 33.13609467] ; [52.13609467 46.86390533],0
u2,1,0.114976,2.484455,[3 9] ; [16 15],[5.30232558 6.69767442] ; [13.69767442 17.30232558],0
a3,1,0.122985,2.378886,[56 14] ; [68 30],[51.66666667 18.33333333] ; [72.33333333 25.66666667],0
a7,1,0.145992,2.113641,[50 20] ; [60 39],[45.56213018 24.43786982] ; [64.43786982 34.56213018],0
p8,1,0.195553,1.675281,[28 39] ; [51 47],[32.07878788 34.92121212] ; [46.92121212 51.07878788],0
s7,1,0.207718,1.587259,[42 25] ; [49 44],[38.10625 28.89375] ; [52.89375 40.10625],0
r2,1,0.254076,1.300752,[65  2] ; [92  7],[63.36746988  3.63253012] ; [93.63253012  5.36746988],0
d1,1,0.255377,1.293645,[45 25] ; [55 44],[41.42011834 28.57988166] ; [58.57988166 40.42011834],0
s4,1,0.305191,1.051371,[17 52] ; [31 66],[19.95180723 49.04819277] ; [28.04819277 68.95180723],0
a1,1,0.33405,0.933133,[ 2 68] ; [ 6 93],[ 3.31360947 66.68639053] ; [ 4.68639053 94.31360947],0
p6,1,0.374938,0.787234,[29 40] ; [48 50],[31.81437126 37.18562874] ; [45.18562874 52.81437126],0
r4,1,0.406767,0.688229,[60 10] ; [89 10],[61.71597633  8.28402367] ; [87.28402367 11.71597633],0
p4,1,0.458711,0.549039,[38 30] ; [61 38],[40.31137725 27.68862275] ; [58.68862275 40.31137725],0
d3,1,0.466423,0.530438,[49 21] ; [64 35],[46.80473373 23.19526627] ; [66.19526627 32.80473373],0
s1,1,0.484129,0.489549,[ 2 67] ; [ 5 93],[ 2.89221557 66.10778443] ; [ 4.10778443 93.89221557],0
a8,1,0.49251,0.471039,[12 51] ; [14 80],[10.43312102 52.56687898] ; [15.56687898 78.43312102],0
a2,1,0.493805,0.468225,[18 52] ; [21 78],[16.15384615 53.84615385] ; [22.84615385 76.15384615],0
p3,1,0.522086,0.40977,[39 30] ; [51 48],[36.96428571 32.03571429] ; [53.03571429 45.96428571],0
a6,1,0.52727,0.39965,[43 27] ; [56 43],[41.00591716 28.99408284] ; [57.99408284 41.00591716],0
p12,1,0.559879,0.339913,[ 4 65] ; [ 8 90],[ 4.95808383 64.04191617] ; [ 7.04191617 90.95808383],0
p10,1,0.585713,0.29709,[57 12] ; [84 14],[58.25748503 10.74251497] ; [82.74251497 15.25748503],0
d2,1,0.627952,0.234849,[38 32] ; [50 49],[36.44970414 33.55029586] ; [51.55029586 47.44970414],0
a4,1,0.627952,0.234849,[32 38] ; [49 50],[33.55029586 36.44970414] ; [47.44970414 51.55029586],0
s2,1,0.63761,0.221882,[47 23] ; [63 36],[45.56213018 24.43786982] ; [64.43786982 34.56213018],0
p11,1,0.710807,0.137473,[52 18] ; [76 23],[53.01775148 16.98224852] ; [74.98224852 24.01775148],0
v4,1,0.740806,0.109419,[63  5] ; [93  6],[63.52095808  4.47904192] ; [92.47904192  6.52095808],0
b3,1,0.763509,0.090526,[18 30] ; [25 37],[18.76363636 29.23636364] ; [24.23636364 37.76363636],0
b2,1,0.763509,0.090526,[18 30] ; [25 37],[18.76363636 29.23636364] ; [24.23636364 37.76363636],0
b1,1,0.767003,0.087792,[26 44] ; [39 60],[26.92307692 43.07692308] ; [38.07692308 60.92307692],0
u3,1,0.792616,0.069124,[8 6] ; [19 12],[8.4 5.6] ; [18.6 12.4],0
n3,1,0.80353,0.061892,[10  5] ; [19  8],[10.35714286  4.64285714] ; [18.64285714  8.35714286],0
n6,1,0.829758,0.04623,[57 10] ; [83 16],[56.5060241 10.4939759] ; [83.4939759 15.5060241],0
p7,1,0.848465,0.036511,[47 21] ; [65 31],[46.43902439 21.56097561] ; [65.56097561 30.43902439],0
s6,1,0.861876,0.030271,[59 10] ; [83 13],[59.38181818  9.61818182] ; [82.61818182 13.38181818],0
n1,1,0.863711,0.029464,[9 7] ; [15 13],[8.72727273 7.27272727] ; [15.27272727 12.72727273],0
b4,1,0.874367,0.025,[43 27] ; [62 37],[43.49112426 26.50887574] ; [61.50887574 37.49112426],0
s8,1,0.875329,0.024615,[33 37] ; [45 53],[32.5 37.5] ; [45.5 52.5],0
n2,1,0.941116,0.005456,[13  3] ; [23  5],[13.09090909  2.90909091] ; [22.90909091  5.09090909],0
p9,1,0.94646,0.004509,[60  9] ; [84 13],[59.85542169  9.14457831] ; [84.14457831 12.85542169],0
r1,1,0.985084,0.00035,[55 14] ; [78 20],[54.95209581 14.04790419] ; [78.04790419 19.95209581],0
p5,1,0.986754,0.000276,[ 9 60] ; [13 86],[ 9.03571429 59.96428571] ; [12.96428571 86.03571429],0
n5,1,0.991561,0.000112,[48 19] ; [71 28],[48.03012048 18.96987952] ; [70.96987952 28.03012048],0
n4,1,0.998319,4e-06,[50 19] ; [71 27],[49.99401198 19.00598802] ; [71.00598802 26.99401198],0
