Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,28.737113,[32 17] ; [10 53],[18.375 30.625] ; [23.625 39.375],1
v1,1,0.000256,13.367458,[32 18] ; [19 45],[22.36842105 27.63157895] ; [28.63157895 35.36842105],1
p4,1,0.01199,6.312411,[38 12] ; [34 30],[31.57894737 18.42105263] ; [40.42105263 23.57894737],0
b5,1,0.013994,6.038933,[24 28] ; [44 20],[30.48275862 21.51724138] ; [37.51724138 26.48275862],0
p12,1,0.023008,5.167903,[ 6 45] ; [ 1 63],[ 3.10434783 47.89565217] ; [ 3.89565217 60.10434783],0
p11,1,0.028293,4.810096,[46  6] ; [46 18],[41.24137931 10.75862069] ; [50.75862069 13.24137931],0
p5,1,0.046498,3.963471,[12 40] ; [ 6 57],[ 8.13913043 43.86086957] ; [ 9.86086957 53.13913043],0
n5,1,0.093443,2.814035,[40 11] ; [41 23],[35.92173913 15.07826087] ; [45.07826087 18.92173913],0
b4,1,0.115354,2.479299,[32 20] ; [30 34],[27.79310345 24.20689655] ; [34.20689655 29.79310345],0
n4,1,0.124236,2.363093,[38 13] ; [39 25],[34.14782609 16.85217391] ; [42.85217391 21.14782609],0
p6,1,0.133552,2.250718,[28 21] ; [27 36],[24.0625 24.9375] ; [30.9375 32.0625],0
s8,1,0.134926,2.234896,[25 27] ; [22 42],[21.06896552 30.93103448] ; [25.93103448 38.06896552],0
r3,1,0.148821,2.084296,[50  2] ; [56  7],[47.93043478  4.06956522] ; [58.06956522  4.93043478],0
d5,1,0.15085,2.063633,[39 13] ; [40 24],[35.4137931 16.5862069] ; [43.5862069 20.4137931],0
r4,1,0.172878,1.857806,[45  7] ; [49 15],[42.13793103  9.86206897] ; [51.86206897 12.13793103],0
p3,1,0.184711,1.759309,[30 22] ; [29 35],[26.44827586 25.55172414] ; [32.55172414 31.44827586],0
p7,1,0.193514,1.690657,[42  7] ; [47 15],[39.28828829  9.71171171] ; [49.71171171 12.28828829],0
a3,1,0.273106,1.201078,[28 24] ; [27 35],[25.0877193 26.9122807] ; [29.9122807 32.0877193],0
d4,1,0.273957,1.196825,[39 13] ; [42 22],[36.31034483 15.68965517] ; [44.68965517 19.31034483],0
n2,1,0.295722,1.093388,[10  1] ; [12  4],[8.96296296 2.03703704] ; [13.03703704  2.96296296],0
n6,1,0.301898,1.065794,[43  8] ; [49 15],[40.8 10.2] ; [51.2 12.8],0
a4,1,0.3283,0.955592,[12 40] ; [10 53],[ 9.94782609 42.05217391] ; [12.05217391 50.94782609],0
p10,1,0.346773,0.885232,[41  9] ; [47 16],[38.9380531 11.0619469] ; [49.0619469 13.9380531],0
s6,1,0.35008,0.873167,[33 16] ; [37 26],[30.625 18.375] ; [39.375 23.625],0
p1,1,0.427166,0.630516,[ 5 47] ; [ 9 53],[ 6.38596491 45.61403509] ; [ 7.61403509 54.38596491],0
r2,1,0.430863,0.620496,[43  6] ; [59  5],[44.2300885  4.7699115] ; [57.7699115  6.2300885],0
r1,1,0.448159,0.575304,[36 16] ; [40 24],[34.06896552 17.93103448] ; [41.93103448 22.06896552],0
b2,1,0.460885,0.543745,[ 8 23] ; [ 6 27],[ 6.78125 24.21875] ; [ 7.21875 25.78125],0
b3,1,0.460885,0.543745,[ 8 23] ; [ 6 27],[ 6.78125 24.21875] ; [ 7.21875 25.78125],0
s4,1,0.46389,0.536493,[10 41] ; [16 47],[11.63157895 39.36842105] ; [14.36842105 48.63157895],0
v4,1,0.563824,0.333126,[49  2] ; [59  4],[48.31578947  2.68421053] ; [59.68421053  3.31578947],0
d2,1,0.567229,0.327341,[12 40] ; [12 52],[10.75862069 41.24137931] ; [13.24137931 50.75862069],0
s5,1,0.57521,0.314043,[15 34] ; [16 46],[13.68468468 35.31531532] ; [17.31531532 44.68468468],0
n1,1,0.581206,0.304289,[6 5] ; [7 9],[5.2962963 5.7037037] ; [7.7037037 8.2962963],0
d3,1,0.594036,0.284085,[31 21] ; [35 29],[29.5862069 22.4137931] ; [36.4137931 27.5862069],0
s7,1,0.621937,0.243155,[24 25] ; [27 34],[22.71818182 26.28181818] ; [28.28181818 32.71818182],0
d1,1,0.674575,0.176297,[19 33] ; [21 43],[17.93103448 34.06896552] ; [22.06896552 41.93103448],0
b1,1,0.680699,0.16934,[16 36] ; [22 42],[17.03448276 34.96551724] ; [20.96551724 43.03448276],0
a1,1,0.685037,0.164511,[ 1 51] ; [ 2 62],[ 1.34482759 50.65517241] ; [ 1.65517241 62.34482759],0
p2,1,0.701233,0.147193,[45  7] ; [56  7],[45.66956522  6.33043478] ; [55.33043478  7.66956522],0
a7,1,0.733807,0.115645,[35 16] ; [42 22],[34.14782609 16.85217391] ; [42.85217391 21.14782609],0
a6,1,0.737651,0.112202,[26 26] ; [30 34],[25.10344828 26.89655172] ; [30.89655172 33.10344828],0
s1,1,0.774685,0.081941,[ 3 48] ; [ 3 61],[ 2.66086957 48.33913043] ; [ 3.33913043 60.66086957],0
s2,1,0.806483,0.060008,[24 28] ; [31 33],[24.65517241 27.34482759] ; [30.34482759 33.65517241],0
u1,1,0.832345,0.044815,[ 2 50] ; [ 2 62],[ 1.79310345 50.20689655] ; [ 2.20689655 61.79310345],0
p9,1,0.847895,0.036789,[42  9] ; [51 12],[41.60526316  9.39473684] ; [51.39473684 11.60526316],0
s3,1,0.897669,0.01654,[29 22] ; [36 26],[29.33628319 21.66371681] ; [35.66371681 26.33628319],0
u2,1,0.917857,0.010636,[12 12] ; [19 18],[12.19672131 11.80327869] ; [18.80327869 18.19672131],0
a8,1,0.969979,0.001416,[ 7 42] ; [ 8 47],[ 7.06730769 41.93269231] ; [ 7.93269231 47.06730769],0
u3,1,0.99312,7.4e-05,[11 13] ; [17 20],[11.01639344 12.98360656] ; [16.98360656 20.01639344],0
