Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,36.471396,[ 1 27] ; [107  58],[15.66839378 12.33160622] ; [92.33160622 72.66839378],1
d3,1,0.0,34.784771,[10 18] ; [141  24],[21.90673575  6.09326425] ; [129.09326425  35.90673575],1
d5,1,0.0,29.055012,[12 16] ; [143  22],[22.48704663  5.51295337] ; [132.51295337  32.48704663],1
d2,1,0.002762,8.958572,[ 4 24] ; [73 92],[11.17098446 16.82901554] ; [65.82901554 99.17098446],0
a4,1,0.021766,5.264365,[ 4 24] ; [ 60 105],[ 9.28497409 18.71502591] ; [ 54.71502591 110.28497409],0
u2,1,0.026605,4.916291,[ 5 10] ; [34 18],[8.73134328 6.26865672] ; [30.26865672 21.73134328],0
a3,1,0.033346,4.527903,[13 15] ; [111  54],[17.98963731 10.01036269] ; [106.01036269  58.98963731],0
p1,1,0.051356,3.79661,[ 4 23] ; [  8 154],[ 1.71428571 25.28571429] ; [ 10.28571429 151.71428571],0
v2,1,0.067204,3.350035,[10 18] ; [85 71],[14.45652174 13.54347826] ; [80.54347826 75.45652174],0
p8,1,0.076487,3.138015,[16 12] ; [64 99],[11.72774869 16.27225131] ; [68.27225131 94.72774869],0
a5,1,0.088863,2.89485,[14 14] ; [110  55],[17.98963731 10.01036269] ; [106.01036269  58.98963731],0
a2,1,0.090834,2.859525,[ 2 26] ; [ 34 131],[ 5.22279793 22.77720207] ; [ 30.77720207 134.22279793],0
b2,1,0.112378,2.520463,[ 2 15] ; [26 59],[ 4.66666667 12.33333333] ; [23.33333333 61.66666667],0
b3,1,0.112378,2.520463,[ 2 15] ; [26 59],[ 4.66666667 12.33333333] ; [23.33333333 61.66666667],0
r1,1,0.180688,1.79196,[18 10] ; [125  39],[20.85416667  7.14583333] ; [122.14583333  41.85416667],0
s2,1,0.230943,1.435042,[ 8 19] ; [69 96],[10.828125 16.171875] ; [66.171875 98.828125],0
n6,1,0.234561,1.412986,[21  7] ; [104  60],[18.22916667  9.77083333] ; [106.77083333  57.22916667],0
a6,1,0.249076,1.328479,[17 11] ; [118  47],[19.58549223  8.41450777] ; [115.41450777  49.58549223],0
n4,1,0.250139,1.322527,[ 8 20] ; [66 99],[10.7357513 17.2642487] ; [ 63.2642487 101.7357513],0
s5,1,0.309967,1.030818,[ 5 22] ; [ 44 114],[ 7.15135135 19.84864865] ; [ 41.84864865 116.15135135],0
u3,1,0.320011,0.988903,[8 7] ; [35 17],[9.62686567 5.37313433] ; [33.37313433 18.62686567],0
n2,1,0.339816,0.911125,[6 2] ; [28 21],[4.77192982 3.22807018] ; [29.22807018 19.77192982],0
b4,1,0.341194,0.90594,[15 13] ; [104  61],[17.2642487 10.7357513] ; [101.7357513  63.2642487],0
b5,1,0.359497,0.839651,[20  8] ; [103  62],[17.84455959 10.15544041] ; [105.15544041  59.84455959],0
n3,1,0.407393,0.686396,[7 1] ; [37 13],[6.06896552 1.93103448] ; [37.93103448 12.06896552],0
p7,1,0.422784,0.642565,[16 11] ; [82 79],[14.07446809 12.92553191] ; [83.92553191 77.07446809],0
a8,1,0.430815,0.620625,[ 1 26] ; [ 12 138],[ 1.98305085 25.01694915] ; [ 11.01694915 138.98305085],0
b1,1,0.456537,0.554372,[11 17] ; [ 53 112],[ 9.28497409 18.71502591] ; [ 54.71502591 110.28497409],0
v4,1,0.497088,0.461148,[24  3] ; [152  12],[24.87958115  2.12041885] ; [151.12041885  12.87958115],0
s1,1,0.50093,0.452965,[ 2 26] ; [  7 158],[ 1.30569948 26.69430052] ; [  7.69430052 157.30569948],0
s3,1,0.508674,0.436794,[11 17] ; [75 88],[12.60732984 15.39267016] ; [73.39267016 89.60732984],0
p12,1,0.511118,0.431778,[ 2 26] ; [  7 156],[ 1.31937173 26.68062827] ; [  7.68062827 155.31937173],0
p11,1,0.539264,0.376906,[17 11] ; [110  55],[18.42487047  9.57512953] ; [108.57512953  56.42487047],0
p6,1,0.589355,0.291352,[ 6 22] ; [ 42 118],[ 7.14893617 20.85106383] ; [ 40.85106383 119.14893617],0
p9,1,0.597728,0.278436,[19  8] ; [121  40],[20.10638298  6.89361702] ; [119.89361702  41.10638298],0
r3,1,0.599361,0.275961,[27  1] ; [155  10],[26.40414508  1.59585492] ; [155.59585492   9.40414508],0
v1,1,0.617819,0.248945,[ 9 18] ; [61 98],[10.16129032 16.83870968] ; [59.83870968 99.16129032],0
p5,1,0.620776,0.244778,[ 1 26] ; [ 10 154],[ 1.55497382 25.44502618] ; [  9.44502618 154.55497382],0
s4,1,0.624677,0.239348,[ 6 22] ; [ 29 136],[ 5.07772021 22.92227979] ; [ 29.92227979 135.07772021],0
n1,1,0.639128,0.219884,[2 6] ; [ 9 41],[1.51724138 6.48275862] ; [ 9.48275862 40.51724138],0
s6,1,0.680818,0.169206,[14 13] ; [92 72],[14.98429319 12.01570681] ; [91.01570681 72.98429319],0
v3,1,0.686521,0.162877,[ 7 20] ; [ 47 111],[ 7.88108108 19.11891892] ; [ 46.11891892 111.88108108],0
s7,1,0.718823,0.129623,[ 9 19] ; [ 56 101],[ 9.83783784 18.16216216] ; [ 55.16216216 101.83783784],0
r2,1,0.730409,0.118736,[25  3] ; [147  14],[25.48148148  2.51851852] ; [146.51851852  14.48148148],0
p4,1,0.757212,0.09557,[13 15] ; [71 93],[12.25 15.75] ; [71.75 92.25],0
p2,1,0.872137,0.025903,[21  6] ; [129  34],[21.31578947  5.68421053] ; [128.68421053  34.31578947],0
p3,1,0.911505,0.012352,[10 18] ; [ 60 103],[10.2617801 17.7382199] ; [ 59.7382199 103.2617801],0
p10,1,0.942085,0.005278,[18  8] ; [111  51],[17.84042553  8.15957447] ; [111.15957447  50.84042553],0
s8,1,0.947334,0.004363,[ 9 19] ; [ 52 113],[ 8.84974093 19.15025907] ; [ 52.15025907 112.84974093],0
r4,1,0.971172,0.001306,[23  5] ; [136  29],[23.06735751  4.93264249] ; [135.93264249  29.06735751],0
