Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.000909,11.003571,[32 21] ; [317  77],[41.3803132 11.6196868] ; [307.6196868  86.3803132],1
b2,1,0.570425,0.321973,[13 21] ; [111 145],[14.53793103 19.46206897] ; [109.46206897 146.53793103],0
u4,1,0.637373,0.222194,[ 1 52] ; [ 12 382],[ 1.54138702 51.45861298] ; [ 11.45861298 382.54138702],0
p4,1,0.66953,0.182152,[34 19] ; [261 128],[35.37330317 17.62669683] ; [259.62669683 129.37330317],0
a1,1,0.680664,0.16938,[ 2 51] ; [ 20 374],[ 2.60850112 50.39149888] ; [ 19.39149888 374.60850112],0
s1,1,0.686841,0.162527,[ 1 52] ; [ 11 375],[ 1.44874715 51.55125285] ; [ 10.55125285 375.44874715],0
s2,1,0.712664,0.13563,[31 22] ; [216 171],[29.75227273 23.24772727] ; [217.24772727 169.75227273],0
a7,1,0.715326,0.133016,[38 15] ; [291 102],[39.09641256 13.90358744] ; [289.90358744 103.09641256],0
p2,1,0.725193,0.123571,[45  8] ; [338  52],[45.82167043  7.17832957] ; [337.17832957  52.82167043],0
p6,1,0.780108,0.07794,[22 30] ; [169 212],[22.93764434 29.06235566] ; [168.06235566 212.93764434],0
p11,1,0.808131,0.05897,[43 10] ; [325  69],[43.63310962  9.36689038] ; [324.36689038  69.63310962],0
u2,1,0.825397,0.048668,[12 10] ; [52 39],[12.46017699  9.53982301] ; [51.53982301 39.46017699],0
v4,1,0.843064,0.039195,[52  1] ; [387   6],[52.16816143  0.83183857] ; [386.83183857   6.16816143],0
n4,1,0.850771,0.035395,[43 10] ; [323  70],[43.49327354  9.50672646] ; [322.50672646  70.49327354],0
p1,1,0.856962,0.032487,[ 5 48] ; [ 40 351],[ 5.37162162 47.62837838] ; [ 39.62837838 351.37162162],0
n5,1,0.869226,0.027107,[44  9] ; [321  70],[43.56981982  9.43018018] ; [321.43018018  69.56981982],0
d5,1,0.903863,0.014588,[44  9] ; [328  64],[44.30561798  8.69438202] ; [327.69438202  64.30561798],0
s5,1,0.916685,0.010943,[19 29] ; [153 226],[19.33489461 28.66510539] ; [152.66510539 226.33489461],0
v2,1,0.944185,0.004902,[35 16] ; [264 118],[35.21709007 15.78290993] ; [263.78290993 118.21709007],0
