Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.006946,7.286756,[4 4] ; [40  5],[6.64150943 1.35849057] ; [37.35849057  7.64150943],0
n5,1,0.011993,6.311951,[3 5] ; [36  9],[5.88679245 2.11320755] ; [33.11320755 11.88679245],0
s6,1,0.045415,4.003145,[3 5] ; [33 12],[5.43396226 2.56603774] ; [30.56603774 14.43396226],0
p4,1,0.064357,3.421398,[3 5] ; [32 13],[5.28301887 2.71698113] ; [29.71698113 15.28301887],0
a5,1,0.069183,3.302308,[4 4] ; [36  9],[6.03773585 1.96226415] ; [33.96226415 11.03773585],0
s3,1,0.075206,3.165584,[2 6] ; [26 18],[4.30769231 3.69230769] ; [23.69230769 20.30769231],0
s4,1,0.100762,2.693446,[3 5] ; [ 6 38],[1.38461538 6.61538462] ; [ 7.61538462 36.38461538],0
n3,1,0.129714,2.295918,[2 2] ; [12  2],[3.11111111 0.88888889] ; [10.88888889  3.11111111],0
d2,1,0.151078,2.06133,[3 5] ; [29 16],[4.83018868 3.16981132] ; [27.16981132 17.83018868],0
b1,1,0.164196,1.935154,[1 7] ; [17 28],[2.71698113 5.28301887] ; [15.28301887 29.71698113],0
a6,1,0.164196,1.935154,[7 1] ; [28 17],[5.28301887 2.71698113] ; [29.71698113 15.28301887],0
b3,1,0.165461,1.92359,[4 1] ; [12 14],[2.58064516 2.41935484] ; [13.41935484 12.58064516],0
b2,1,0.165461,1.92359,[4 1] ; [12 14],[2.58064516 2.41935484] ; [13.41935484 12.58064516],0
s2,1,0.165782,1.920681,[3 5] ; [28 16],[4.76923077 3.23076923] ; [26.23076923 17.76923077],0
v1,1,0.173412,1.853198,[6 2] ; [21 22],[4.23529412 3.76470588] ; [22.76470588 20.23529412],0
d3,1,0.236915,1.39886,[7 1] ; [30 15],[5.58490566 2.41509434] ; [31.41509434 13.58490566],0
p2,1,0.275804,1.187652,[5 3] ; [36  9],[6.18867925 1.81132075] ; [34.81132075 10.18867925],0
p8,1,0.365053,0.820433,[4 4] ; [15 30],[2.86792453 5.13207547] ; [16.13207547 28.86792453],0
a7,1,0.390818,0.736394,[7 1] ; [33 12],[6.03773585 1.96226415] ; [33.96226415 11.03773585],0
n1,1,0.452209,0.56511,[3 1] ; [7 6],[2.35294118 1.64705882] ; [7.64705882 5.35294118],0
p3,1,0.477952,0.503534,[3 5] ; [23 22],[3.9245283 4.0754717] ; [22.0754717 22.9245283],0
a3,1,0.530805,0.392851,[5 3] ; [33 12],[5.73584906 2.26415094] ; [32.26415094 12.73584906],0
s7,1,0.580775,0.304983,[4 4] ; [26 17],[4.70588235 3.29411765] ; [25.29411765 17.70588235],0
d1,1,0.624938,0.238987,[5 3] ; [32 13],[5.58490566 2.41509434] ; [31.41509434 13.58490566],0
a2,1,0.630453,0.231447,[2 6] ; [ 8 37],[1.50943396 6.49056604] ; [ 8.49056604 36.50943396],0
b5,1,0.641717,0.216503,[6 2] ; [30 15],[5.43396226 2.56603774] ; [30.56603774 14.43396226],0
p10,1,0.641717,0.216503,[6 2] ; [30 15],[5.43396226 2.56603774] ; [30.56603774 14.43396226],0
v2,1,0.669504,0.182183,[4 4] ; [25 18],[4.54901961 3.45098039] ; [24.45098039 18.54901961],0
s5,1,0.676103,0.174545,[3 5] ; [12 28],[2.5 5.5] ; [12.5 27.5],0
s8,1,0.682542,0.167279,[4 4] ; [26 19],[4.52830189 3.47169811] ; [25.47169811 19.52830189],0
d5,1,0.714106,0.13421,[7 1] ; [37  8],[6.64150943 1.35849057] ; [37.35849057  7.64150943],0
p1,1,0.714106,0.13421,[1 7] ; [ 8 37],[1.35849057 6.64150943] ; [ 7.64150943 37.35849057],0
a4,1,0.71498,0.133353,[5 3] ; [25 20],[4.52830189 3.47169811] ; [25.47169811 19.52830189],0
p11,1,0.721294,0.127256,[5 3] ; [31 14],[5.43396226 2.56603774] ; [30.56603774 14.43396226],0
b4,1,0.802764,0.062386,[5 3] ; [26 19],[4.67924528 3.32075472] ; [26.32075472 18.67924528],0
u1,1,0.862665,0.029923,[2 6] ; [10 35],[1.81132075 6.18867925] ; [10.18867925 34.81132075],0
r1,1,0.915841,0.011167,[5 3] ; [29 16],[5.13207547 2.86792453] ; [28.86792453 16.13207547],0
