Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,2.8e-05,17.562512,[21 22] ; [66 12],[30.91735537 12.08264463] ; [56.08264463 21.91735537],1
r4,1,3.1e-05,17.374369,[16 27] ; [59 19],[26.65289256 16.34710744] ; [48.34710744 29.65289256],1
r3,1,6.2e-05,16.044365,[21 22] ; [65 13],[30.56198347 12.43801653] ; [55.43801653 22.56198347],1
p11,1,0.000162,14.22442,[10 33] ; [46 32],[19.90082645 23.09917355] ; [36.09917355 41.90082645],1
s6,1,0.004151,8.216767,[ 6 37] ; [30 47],[12.9 30.1] ; [23.1 53.9],0
n5,1,0.005537,7.695029,[20 22] ; [57 21],[26.95 15.05] ; [50.05 27.95],0
p10,1,0.007969,7.040442,[12 30] ; [41 35],[18.86440678 23.13559322] ; [34.13559322 41.86440678],0
r2,1,0.011845,6.333995,[29 13] ; [66  9],[34.1025641  7.8974359] ; [60.8974359 14.1025641],0
s8,1,0.016278,5.772561,[ 3 40] ; [19 58],[ 7.88333333 35.11666667] ; [14.11666667 62.88333333],0
n4,1,0.018216,5.575259,[21 22] ; [55 23],[27.00826446 15.99173554] ; [48.99173554 29.00826446],0
v2,1,0.026984,4.891854,[10 30] ; [35 41],[15.51724138 24.48275862] ; [29.48275862 46.51724138],0
d4,1,0.030528,4.679312,[25 18] ; [60 18],[30.20661157 12.79338843] ; [54.79338843 23.20661157],0
n2,1,0.032636,4.564748,[10 12] ; [21  7],[13.64  8.36] ; [17.36 10.64],0
s7,1,0.044827,4.025139,[ 4 35] ; [20 56],[ 8.13913043 30.86086957] ; [15.86086957 60.13913043],0
s4,1,0.07004,3.282089,[ 2 41] ; [12 64],[ 5.05882353 37.94117647] ; [ 8.94117647 67.05882353],0
a1,1,0.082151,3.021834,[ 7 36] ; [ 5 73],[ 4.26446281 38.73553719] ; [ 7.73553719 70.26446281],0
s5,1,0.098473,2.730107,[ 3 38] ; [14 61],[ 6.00862069 34.99137931] ; [10.99137931 64.00862069],0
s1,1,0.099189,2.718535,[ 5 38] ; [ 3 75],[ 2.84297521 40.15702479] ; [ 5.15702479 72.84297521],0
p3,1,0.121867,2.393162,[ 7 35] ; [23 55],[10.5 31.5] ; [19.5 58.5],0
a4,1,0.155053,2.021826,[21 22] ; [27 49],[17.34453782 25.65546218] ; [30.65546218 45.34453782],0
n3,1,0.166802,1.91145,[ 9 11] ; [17  9],[11.30434783  8.69565217] ; [14.69565217 11.30434783],0
p1,1,0.167137,1.908438,[ 6 37] ; [ 5 73],[ 3.90909091 39.09090909] ; [ 7.09090909 70.90909091],0
p5,1,0.167255,1.907378,[ 1 41] ; [ 7 71],[ 2.8 39.2] ; [ 5.2 72.8],0
b5,1,0.197648,1.659669,[19 24] ; [44 34],[22.38842975 20.61157025] ; [40.61157025 37.38842975],0
v3,1,0.206795,1.593721,[ 9 31] ; [26 51],[11.96581197 28.03418803] ; [23.03418803 53.96581197],0
r1,1,0.2126,1.55363,[22 21] ; [49 29],[25.23140496 17.76859504] ; [45.76859504 32.23140496],0
p7,1,0.214936,1.537866,[ 7 34] ; [21 56],[ 9.72881356 31.27118644] ; [18.27118644 58.72881356],0
p6,1,0.247791,1.335714,[ 3 39] ; [11 66],[ 4.94117647 37.05882353] ; [ 9.05882353 67.94117647],0
a6,1,0.268615,1.223806,[22 21] ; [48 30],[24.87603306 18.12396694] ; [45.12396694 32.87603306],0
p9,1,0.323007,0.976731,[17 25] ; [37 37],[19.55172414 22.44827586] ; [34.44827586 39.55172414],0
d1,1,0.33156,0.942795,[17 26] ; [38 40],[19.54545455 23.45454545] ; [35.45454545 42.54545455],0
s3,1,0.360489,0.836188,[10 32] ; [13 64],[ 8.11764706 33.88235294] ; [14.88235294 62.11764706],0
d3,1,0.377658,0.778312,[19 24] ; [41 37],[21.32231405 21.67768595] ; [38.67768595 39.32231405],0
b4,1,0.407142,0.687132,[22 21] ; [46 32],[24.16528926 18.83471074] ; [43.83471074 34.16528926],0
u2,1,0.409343,0.680707,[9 8] ; [13 19],[7.63265306 9.36734694] ; [14.36734694 17.63265306],0
v1,1,0.42359,0.640333,[ 8 35] ; [19 57],[ 9.75630252 33.24369748] ; [17.24369748 58.75630252],0
