Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,33.32537,[ 9 54] ; [56 36],[26.41935484 36.58064516] ; [38.58064516 53.41935484],1
s3,1,0.0,28.6655,[12 52] ; [56 34],[28.25974026 35.74025974] ; [39.74025974 50.25974026],1
s5,1,3.1e-05,17.333552,[ 9 55] ; [41 48],[20.91503268 43.08496732] ; [29.08496732 59.91503268],1
s8,1,3.8e-05,16.957286,[ 7 57] ; [38 54],[18.46153846 45.53846154] ; [26.53846154 65.46153846],1
s4,1,0.000174,14.095109,[ 7 57] ; [35 57],[17.23076923 46.76923077] ; [24.76923077 67.23076923],1
r4,1,0.000698,11.493419,[44 20] ; [83  9],[52.1025641 11.8974359] ; [74.8974359 17.1025641],1
s7,1,0.000872,11.081448,[11 52] ; [38 50],[20.44370861 42.55629139] ; [28.55629139 59.44370861],1
r3,1,0.004331,8.139396,[55  9] ; [90  2],[59.48717949  4.51282051] ; [85.51282051  6.48717949],0
v3,1,0.005137,7.830621,[ 8 52] ; [30 59],[15.30201342 44.69798658] ; [22.69798658 66.30201342],0
a5,1,0.005935,7.569876,[29 35] ; [62 30],[37.33333333 26.66666667] ; [53.66666667 38.33333333],0
r2,1,0.007998,7.03402,[53 11] ; [87  4],[57.80645161  6.19354839] ; [82.19354839  8.80645161],0
a4,1,0.010755,6.505362,[11 53] ; [33 59],[18.05128205 45.94871795] ; [25.94871795 66.05128205],0
a6,1,0.011871,6.329964,[31 33] ; [63 29],[38.56410256 25.43589744] ; [55.43589744 36.56410256],0
p10,1,0.016006,5.802206,[38 24] ; [72 19],[44.5751634 17.4248366] ; [65.4248366 25.5751634],0
v1,1,0.028823,4.778158,[18 44] ; [42 48],[24.47368421 37.52631579] ; [35.52631579 54.47368421],0
a2,1,0.040621,4.191752,[ 4 60] ; [16 76],[ 8.20512821 55.79487179] ; [11.79487179 80.20512821],0
v2,1,0.053811,3.718558,[24 39] ; [47 40],[29.82 33.18] ; [41.18 45.82],0
b4,1,0.057348,3.612476,[32 32] ; [60 32],[37.74358974 26.25641026] ; [54.25641026 37.74358974],0
p9,1,0.069173,3.302529,[44 18] ; [75 15],[48.53947368 13.46052632] ; [70.46052632 19.53947368],0
a7,1,0.098561,2.728682,[41 22] ; [71 21],[45.52258065 17.47741935] ; [66.47741935 25.52258065],0
r1,1,0.117562,2.449498,[39 25] ; [67 25],[43.48717949 20.51282051] ; [62.51282051 29.48717949],0
u1,1,0.118175,2.441338,[ 3 61] ; [11 81],[ 5.74358974 58.25641026] ; [ 8.25641026 83.74358974],0
p3,1,0.119958,2.417869,[18 46] ; [37 55],[22.56410256 41.43589744] ; [32.43589744 59.56410256],0
p1,1,0.142547,2.150241,[ 1 62] ; [ 6 85],[ 2.86363636 60.13636364] ; [ 4.13636364 86.86363636],0
p8,1,0.179206,1.8042,[23 41] ; [43 49],[27.07692308 36.92307692] ; [38.92307692 53.07692308],0
a8,1,0.205645,1.601821,[ 5 55] ; [ 3 83],[ 3.28767123 56.71232877] ; [ 4.71232877 81.28767123],0
n3,1,0.227418,1.456939,[12 12] ; [23 12],[14.23728814  9.76271186] ; [20.76271186 14.23728814],0
