Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,107.746222,[364   5] ; [25 16],[350.1  18.9] ; [38.9  2.1],1
r1,1,0.0,86.648081,[328  41] ; [14 29],[306.30582524  62.69417476] ; [35.69417476  7.30582524],1
r3,1,0.0,83.383667,[364   7] ; [28 15],[351.28502415  19.71497585] ; [40.71497585  2.28502415],1
v4,1,0.0,81.447654,[366   5] ; [28 13],[354.79126214  16.20873786] ; [39.20873786  1.79126214],1
n6,1,0.0,29.291133,[320  47] ; [23 19],[307.77750611  59.22249389] ; [35.22249389  6.77750611],1
p11,1,1e-05,19.503321,[309  62] ; [25 20],[297.87019231  73.12980769] ; [36.12980769  8.87019231],1
n4,1,0.000102,15.102506,[308  61] ; [26 18],[298.41646489  70.58353511] ; [35.58353511  8.41646489],1
p10,1,0.000145,14.441753,[312  54] ; [26 16],[303.20588235  62.79411765] ; [34.79411765  7.20588235],1
n5,1,0.000145,14.433993,[304  64] ; [25 18],[294.57907543  73.42092457] ; [34.42092457  8.57907543],1
p8,1,0.000155,14.313423,[216 147] ; [13 31],[204.24324324 158.75675676] ; [24.75675676 19.24324324],1
p4,1,0.000209,13.746252,[246 121] ; [17 27],[234.84428224 132.15571776] ; [28.15571776 15.84428224],1
b1,1,0.000603,11.766254,[133 238] ; [28 17],[143.58413462 227.41586538] ; [17.41586538 27.58413462],1
p2,1,0.001034,10.765743,[324  44] ; [30 13],[316.96350365  51.03649635] ; [37.03649635  5.96350365],0
p7,1,0.001453,10.137573,[250 109] ; [19 23],[240.82543641 118.17456359] ; [28.17456359 13.82543641],0
p3,1,0.001841,9.702061,[207 161] ; [13 29],[197.46341463 170.53658537] ; [22.53658537 19.46341463],0
a7,1,0.002807,8.929035,[273  97] ; [23 21],[264.5410628 105.4589372] ; [31.4589372 12.5410628],0
p9,1,0.003415,8.571179,[324  42] ; [32 12],[317.79512195  48.20487805] ; [38.20487805  5.79512195],0
a6,1,0.00504,7.865133,[257 112] ; [22 23],[248.67391304 120.32608696] ; [30.32608696 14.67391304],0
p6,1,0.005411,7.736606,[158 203] ; [ 9 33],[149.5955335 211.4044665] ; [17.4044665 24.5955335],0
s8,1,0.006391,7.436602,[185 182] ; [13 32],[176.37378641 190.62621359] ; [21.62621359 23.37378641],0
a5,1,0.00688,7.303941,[290  81] ; [27 18],[282.70913462  88.29086538] ; [34.29086538 10.70913462],0
d5,1,0.009967,6.640773,[305  64] ; [30 15],[298.58695652  70.41304348] ; [36.41304348  8.58695652],0
v3,1,0.010582,6.534182,[194 162] ; [15 29],[186.01 169.99] ; [22.99 21.01],0
d1,1,0.01061,6.529533,[230 141] ; [19 26],[222.06490385 148.93509615] ; [26.93509615 18.06490385],0
s2,1,0.019509,5.45528,[194 174] ; [15 29],[186.67961165 181.32038835] ; [22.32038835 21.67961165],0
s7,1,0.039051,4.258643,[185 167] ; [15 27],[178.68020305 173.31979695] ; [21.31979695 20.68020305],0
s5,1,0.039052,4.25862,[130 230] ; [ 9 35],[123.86138614 236.13861386] ; [15.13861386 28.86138614],0
s1,1,0.043323,4.082769,[ 11 353] ; [ 4 40],[ 13.38235294 350.61764706] ; [ 1.61764706 42.38235294],0
s6,1,0.046327,3.969664,[254 112] ; [24 20],[248.16585366 117.83414634] ; [29.83414634 14.16585366],0
d4,1,0.049517,3.857742,[313  56] ; [33 12],[308.39130435  60.60869565] ; [37.60869565  7.39130435],0
s3,1,0.067238,3.349183,[202 163] ; [17 25],[196.4004914 168.5995086] ; [22.5995086 19.4004914],0
v2,1,0.075208,3.165528,[256 103] ; [25 18],[250.94278607 108.05721393] ; [30.05721393 12.94278607],0
a1,1,0.082734,3.010365,[ 18 353] ; [ 5 40],[ 20.51201923 350.48798077] ; [ 2.48798077 42.51201923],0
d2,1,0.117414,2.451483,[185 184] ; [17 28],[180.04347826 188.95652174] ; [21.95652174 23.04347826],0
n3,1,0.163379,1.942671,[45 13] ; [13  8],[42.58227848 15.41772152] ; [15.41772152  5.58227848],0
d3,1,0.183936,1.765532,[258 112] ; [27 18],[254.09638554 115.90361446] ; [30.90361446 14.09638554],0
u1,1,0.188219,1.731506,[ 71 300] ; [ 5 40],[ 67.77884615 303.22115385] ; [ 8.22115385 36.77884615],0
n1,1,0.188841,1.726637,[29 29] ; [ 7 14],[26.43037975 31.56962025] ; [ 9.56962025 11.43037975],0
a2,1,0.209226,1.576776,[ 98 273] ; [ 8 37],[ 94.53365385 276.46634615] ; [11.46634615 33.53365385],0
b5,1,0.274684,1.193203,[237 134] ; [25 20],[233.65865385 137.34134615] ; [28.34134615 16.65865385],0
a4,1,0.320735,0.985948,[176 192] ; [18 27],[172.86198547 195.13801453] ; [21.13801453 23.86198547],0
b4,1,0.344571,0.893352,[225 146] ; [24 21],[222.06490385 148.93509615] ; [26.93509615 18.06490385],0
u3,1,0.347798,0.881477,[62 35] ; [6 6],[60.51376147 36.48623853] ; [7.48623853 4.51376147],0
p1,1,0.441341,0.592793,[ 38 331] ; [ 3 42],[ 36.54347826 332.45652174] ; [ 4.45652174 40.54347826],0
p12,1,0.456504,0.554452,[ 38 328] ; [ 3 41],[ 36.6 329.4] ; [ 4.4 39.6],0
