Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,47.886457,[84 45] ; [ 1 39],[64.8816568 64.1183432] ; [20.1183432 19.8816568],1
d5,1,0.0,30.083747,[112  17] ; [18 22],[99.23076923 29.76923077] ; [30.76923077  9.23076923],1
d3,1,0.000116,14.849875,[74 55] ; [ 9 31],[63.35502959 65.64497041] ; [19.64497041 20.35502959],1
a5,1,0.000177,14.063955,[101  28] ; [19 21],[91.59763314 37.40236686] ; [28.40236686 11.59763314],1
v2,1,0.000277,13.220207,[69 55] ; [ 8 29],[59.30434783 64.69565217] ; [17.69565217 19.30434783],1
a3,1,0.000279,13.207569,[100  29] ; [19 21],[90.83431953 38.16568047] ; [28.16568047 11.83431953],1
v1,1,0.005663,7.654526,[77 49] ; [14 25],[69.49090909 56.50909091] ; [21.50909091 17.49090909],0
p9,1,0.005997,7.551064,[113  15] ; [28 12],[107.42857143  20.57142857] ; [33.57142857  6.42857143],0
p7,1,0.006646,7.36622,[86 39] ; [18 22],[78.78787879 46.21212121] ; [25.21212121 14.78787879],0
a4,1,0.008233,6.982163,[64 65] ; [10 29],[56.82142857 72.17857143] ; [17.17857143 21.82142857],0
a6,1,0.008234,6.981947,[44 85] ; [23 17],[51.14201183 77.85798817] ; [15.85798817 24.14201183],0
p3,1,0.009249,6.774194,[78 50] ; [15 25],[70.85714286 57.14285714] ; [22.14285714 17.85714286],0
d2,1,0.009377,6.749546,[69 60] ; [12 28],[61.82840237 67.17159763] ; [19.17159763 20.82840237],0
s5,1,0.009903,6.65219,[66 59] ; [11 27],[59.04907975 65.95092025] ; [17.95092025 20.04907975],0
s2,1,0.015815,5.823289,[90 39] ; [19 20],[83.69642857 45.30357143] ; [25.30357143 13.69642857],0
r3,1,0.025982,4.957225,[123   6] ; [34  6],[119.84023669   9.15976331] ; [37.15976331  2.84023669],0
p2,1,0.034147,4.48731,[103  24] ; [26 14],[98.10179641 28.89820359] ; [30.89820359  9.10179641],0
r4,1,0.037414,4.331444,[114  15] ; [30 10],[109.91715976  19.08284024] ; [34.08284024  5.91715976],0
p6,1,0.042944,4.097608,[57 68] ; [11 29],[51.51515152 73.48484848] ; [16.48484848 23.51515152],0
a8,1,0.043057,4.093181,[ 12 113] ; [ 8 28],[ 15.52795031 109.47204969] ; [ 4.47204969 31.52795031],0
s1,1,0.061397,3.49923,[  4 124] ; [ 4 34],[  6.1686747 121.8313253] ; [ 1.8313253 36.1686747],0
p10,1,0.065168,3.400719,[106  22] ; [27 12],[101.94011976  26.05988024] ; [31.05988024  7.94011976],0
p8,1,0.069548,3.293651,[68 58] ; [15 25],[63. 63.] ; [20. 20.],0
s8,1,0.125418,2.348324,[82 47] ; [20 20],[77.85798817 51.14201183] ; [24.14201183 15.85798817],0
s3,1,0.146069,2.11283,[92 37] ; [23 16],[88.30357143 40.69642857] ; [26.69642857 12.30357143],0
v3,1,0.147783,2.094984,[56 69] ; [12 26],[52.14723926 72.85276074] ; [15.85276074 22.14723926],0
s7,1,0.161147,1.963431,[84 41] ; [22 18],[80.3030303 44.6969697] ; [25.6969697 14.3030303],0
b2,1,0.165377,1.924358,[38 47] ; [ 8 19],[34.91071429 50.08928571] ; [11.08928571 15.91071429],0
b3,1,0.165377,1.924358,[38 47] ; [ 8 19],[34.91071429 50.08928571] ; [11.08928571 15.91071429],0
r1,1,0.240883,1.375418,[99 30] ; [27 13],[96.17751479 32.82248521] ; [29.82248521 10.17751479],0
p4,1,0.245051,1.351298,[81 48] ; [21 19],[77.85798817 51.14201183] ; [24.14201183 15.85798817],0
n5,1,0.297992,1.083158,[99 29] ; [34  6],[101.33333333  26.66666667] ; [31.66666667  8.33333333],0
n2,1,0.325331,0.967393,[25  7] ; [9 5],[23.65217391  8.34782609] ; [10.34782609  3.65217391],0
p1,1,0.36415,0.823529,[ 10 118] ; [ 5 35],[ 11.42857143 116.57142857] ; [ 3.57142857 36.42857143],0
n6,1,0.379747,0.771522,[107  21] ; [31  9],[105.14285714  22.85714286] ; [32.85714286  7.14285714],0
r2,1,0.432363,0.616467,[117  11] ; [34  5],[115.73652695  12.26347305] ; [35.26347305  3.73652695],0
b1,1,0.495822,0.463867,[66 63] ; [18 22],[64.1183432 64.8816568] ; [19.8816568 20.1183432],0
p11,1,0.50148,0.451803,[100  29] ; [33  7],[101.52071006  27.47928994] ; [31.47928994  8.52071006],0
u3,1,0.535647,0.383668,[15 14] ; [ 9 12],[13.92 15.08] ; [10.08 10.92],0
