Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,30.341648,[19 23] ; [83 10],[31.73333333 10.26666667] ; [70.26666667 22.73333333],1
s8,1,0.005083,7.849652,[13 29] ; [53 40],[20.53333333 21.46666667] ; [45.46666667 47.53333333],0
p4,1,0.006233,7.481775,[19 23] ; [65 28],[26.13333333 15.86666667] ; [57.86666667 35.13333333],0
p3,1,0.007799,7.079003,[14 28] ; [54 39],[21.15555556 20.84444444] ; [46.84444444 46.15555556],0
a4,1,0.008155,6.999127,[11 31] ; [47 46],[18.04444444 23.95555556] ; [39.95555556 53.04444444],0
p11,1,0.009528,6.721116,[25 17] ; [75 18],[31.11111111 10.88888889] ; [68.88888889 24.11111111],0
u1,1,0.016433,5.755925,[ 3 39] ; [23 70],[ 8.08888889 33.91111111] ; [17.91111111 75.08888889],0
a2,1,0.03076,4.666314,[ 4 38] ; [24 69],[ 8.71111111 33.28888889] ; [19.28888889 73.71111111],0
s3,1,0.041241,4.166082,[24 18] ; [68 23],[29.05263158 12.94736842] ; [62.94736842 28.05263158],0
d2,1,0.05201,3.775447,[15 27] ; [50 43],[20.22222222 21.77777778] ; [44.77777778 48.22222222],0
p8,1,0.056475,3.637993,[17 25] ; [53 38],[22.10526316 19.89473684] ; [47.89473684 43.10526316],0
s7,1,0.074107,3.189632,[19 21] ; [59 33],[23.63636364 16.36363636] ; [54.36363636 37.63636364],0
p5,1,0.074164,3.188364,[ 1 41] ; [11 82],[ 3.73333333 38.26666667] ; [ 8.26666667 84.73333333],0
r1,1,0.077049,3.126077,[28 14] ; [75 18],[32.04444444  9.95555556] ; [70.95555556 22.04444444],0
d1,1,0.084104,2.983756,[20 22] ; [59 34],[24.57777778 17.42222222] ; [54.42222222 38.57777778],0
v1,1,0.116188,2.46797,[16 26] ; [49 44],[20.22222222 21.77777778] ; [44.77777778 48.22222222],0
p6,1,0.126401,2.336156,[12 30] ; [39 53],[15.98507463 26.01492537] ; [35.01492537 56.98507463],0
n3,1,0.128822,2.306645,[12  6] ; [15  2],[13.88571429  4.11428571] ; [13.11428571  3.88571429],0
p12,1,0.133973,2.245853,[ 1 41] ; [ 9 84],[ 3.11111111 38.88888889] ; [ 6.88888889 86.11111111],0
p2,1,0.13802,2.1999,[29 13] ; [75 18],[32.35555556  9.64444444] ; [71.64444444 21.35555556],0
b1,1,0.157486,1.998199,[11 31] ; [36 57],[14.62222222 27.37777778] ; [32.37777778 60.62222222],0
r4,1,0.167493,1.905242,[35  7] ; [85  8],[37.33333333  4.66666667] ; [82.66666667 10.33333333],0
p9,1,0.170608,1.877589,[33  8] ; [83 10],[35.49253731  5.50746269] ; [80.50746269 12.49253731],0
s2,1,0.183267,1.770932,[26 16] ; [66 24],[29.27272727 12.72727273] ; [62.72727273 27.27272727],0
s1,1,0.236086,1.403815,[ 1 41] ; [ 7 85],[ 2.50746269 39.49253731] ; [ 5.49253731 86.50746269],0
a3,1,0.238813,1.387585,[26 16] ; [67 26],[28.93333333 13.06666667] ; [64.06666667 28.93333333],0
d3,1,0.247664,1.336436,[33  8] ; [66 27],[30.29104478 10.70895522] ; [68.70895522 24.29104478],0
b5,1,0.271669,1.208298,[29 13] ; [55 38],[26.13333333 15.86666667] ; [57.86666667 35.13333333],0
a6,1,0.28096,1.162439,[23 19] ; [60 33],[25.82222222 16.17777778] ; [57.17777778 35.82222222],0
v4,1,0.306591,1.045306,[39  3] ; [90  3],[40.13333333  1.86666667] ; [88.86666667  4.13333333],0
r2,1,0.317642,0.998633,[41  1] ; [86  6],[39.80597015  2.19402985] ; [87.19402985  4.80597015],0
a7,1,0.359057,0.841187,[31 10] ; [63 30],[28.76119403 12.23880597] ; [65.23880597 27.76119403],0
a5,1,0.370469,0.80209,[29 13] ; [71 22],[31.11111111 10.88888889] ; [68.88888889 24.11111111],0
n1,1,0.392227,0.732026,[ 4 14] ; [ 6 11],[ 5.14285714 12.85714286] ; [ 4.85714286 12.14285714],0
p10,1,0.451857,0.565989,[34  8] ; [80 13],[35.46666667  6.53333333] ; [78.53333333 14.46666667],0
d5,1,0.50882,0.436492,[31 10] ; [75 18],[32.43283582  8.56716418] ; [73.56716418 19.43283582],0
a1,1,0.58445,0.299096,[ 1 41] ; [ 4 89],[ 1.55555556 40.44444444] ; [ 3.44444444 89.55555556],0
b2,1,0.589262,0.291498,[ 5 15] ; [10 42],[ 4.16666667 15.83333333] ; [10.83333333 41.16666667],0
b3,1,0.589262,0.291498,[ 5 15] ; [10 42],[ 4.16666667 15.83333333] ; [10.83333333 41.16666667],0
s6,1,0.647392,0.209204,[35  7] ; [76 12],[35.86153846  6.13846154] ; [75.13846154 12.86153846],0
s5,1,0.709703,0.138573,[20 20] ; [45 39],[20.96774194 19.03225806] ; [44.03225806 39.96774194],0
v2,1,0.723448,0.125213,[18 22] ; [44 47],[18.93129771 21.06870229] ; [43.06870229 47.93129771],0
u3,1,0.757886,0.095023,[10  6] ; [15 11],[9.52380952 6.47619048] ; [15.47619048 10.52380952],0
p7,1,0.764449,0.089786,[25 15] ; [60 32],[25.75757576 14.24242424] ; [59.24242424 32.75757576],0
n2,1,0.773795,0.082607,[13  5] ; [13  4],[13.37142857  4.62857143] ; [12.62857143  4.37142857],0
p1,1,0.861705,0.030347,[ 4 38] ; [ 8 85],[ 3.73333333 38.26666667] ; [ 8.26666667 84.73333333],0
