Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.002147,9.419516,[4 8] ; [12  1],[7.68 4.32] ; [8.32 4.68],0
d5,1,0.002147,9.419516,[4 8] ; [12  1],[7.68 4.32] ; [8.32 4.68],0
a3,1,0.008926,6.837607,[4 8] ; [11  2],[7.2 4.8] ; [7.8 5.2],0
a4,1,0.022136,5.235043,[ 2 10] ; [8 5],[4.8 7.2] ; [5.2 7.8],0
a6,1,0.026999,4.890902,[3 9] ; [9 4],[5.76 6.24] ; [6.24 6.76],0
d2,1,0.026999,4.890902,[3 9] ; [9 4],[5.76 6.24] ; [6.24 6.76],0
s3,1,0.040524,4.195804,[3 8] ; [9 4],[5.5 5.5] ; [6.5 6.5],0
p11,1,0.046906,3.948774,[7 5] ; [12  1],[9.12 2.88] ; [9.88 3.12],0
p7,1,0.048734,3.8845,[5 7] ; [9 2],[7.30434783 4.69565217] ; [6.69565217 4.30434783],0
b5,1,0.141326,2.163462,[9 3] ; [6 7],[7.2 4.8] ; [7.8 5.2],0
a5,1,0.143687,2.138024,[7 5] ; [11  2],[8.64 3.36] ; [9.36 3.64],0
r1,1,0.143687,2.138024,[7 5] ; [11  2],[8.64 3.36] ; [9.36 3.64],0
s2,1,0.158464,1.988823,[4 8] ; [8 5],[5.76 6.24] ; [6.24 6.76],0
s5,1,0.219064,1.51049,[5 7] ; [8 4],[6.5 5.5] ; [6.5 5.5],0
n5,1,0.238271,1.390797,[9 3] ; [12  1],[10.08  1.92] ; [10.92  2.08],0
n4,1,0.238271,1.390797,[9 3] ; [12  1],[10.08  1.92] ; [10.92  2.08],0
p4,1,0.239113,1.385814,[5 6] ; [9 4],[6.41666667 4.58333333] ; [7.58333333 5.41666667],0
a8,1,0.268925,1.222222,[3 8] ; [ 1 10],[2. 9.] ; [2. 9.],0
b4,1,0.270948,1.211939,[9 3] ; [7 6],[7.68 4.32] ; [8.32 4.68],0
b1,1,0.320423,0.987221,[5 7] ; [8 5],[6.24 5.76] ; [6.76 6.24],0
s7,1,0.430727,0.620862,[5 6] ; [8 5],[5.95833333 5.04166667] ; [7.04166667 5.95833333],0
r2,1,0.490279,0.475913,[10  2] ; [12  1],[10.56  1.44] ; [11.44  1.56],0
v4,1,0.490279,0.475913,[10  2] ; [12  1],[10.56  1.44] ; [11.44  1.56],0
s8,1,0.542541,0.37085,[5 7] ; [7 6],[5.76 6.24] ; [6.24 6.76],0
p1,1,0.548186,0.360577,[3 9] ; [ 2 11],[2.4 9.6] ; [ 2.6 10.4],0
p2,1,0.653368,0.201681,[8 4] ; [9 3],[8.5 3.5] ; [8.5 3.5],0
p6,1,0.67329,0.177778,[5 7] ; [4 8],[4.5 7.5] ; [4.5 7.5],0
r4,1,0.688921,0.160256,[10  2] ; [10  3],[9.6 2.4] ; [10.4  2.6],0
u3,1,0.746886,0.104167,[3 5] ; [1 1],[3.2 4.8] ; [0.8 1.2],0
p8,1,0.789561,0.071225,[8 4] ; [8 5],[7.68 4.32] ; [8.32 4.68],0
n2,1,0.80915,0.058333,[2 1] ; [3 1],[2.14285714 0.85714286] ; [2.85714286 1.14285714],0
a7,1,0.890787,0.018854,[8 4] ; [9 4],[8.16 3.84] ; [8.84 4.16],0
v1,1,0.901321,0.015374,[8 3] ; [9 3],[8.13043478 2.86956522] ; [8.86956522 3.13043478],0
p10,1,0.901694,0.015257,[10  1] ; [12  1],[10.08333333  0.91666667] ; [11.91666667  1.08333333],0
b3,1,0.913906,0.011688,[3 5] ; [4 6],[3.11111111 4.88888889] ; [3.88888889 6.11111111],0
b2,1,0.913906,0.011688,[3 5] ; [4 6],[3.11111111 4.88888889] ; [3.88888889 6.11111111],0
r3,1,0.930388,0.007631,[10  2] ; [11  2],[10.08  1.92] ; [10.92  2.08],0
n6,1,0.930388,0.007631,[10  2] ; [11  2],[10.08  1.92] ; [10.92  2.08],0
v2,1,1.0,0.0,[5 7] ; [5 7],[5. 7.] ; [5. 7.],0
v3,1,1.0,0.0,[6 6] ; [6 6],[6. 6.] ; [6. 6.],0
n1,1,1.0,0.0,[1 1] ; [2 2],[1. 1.] ; [2. 2.],0
s6,1,1.0,0.0,[9 3] ; [9 3],[9. 3.] ; [9. 3.],0
