Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,28.514779,[ 6 21] ; [37  6],[16.58571429 10.41428571] ; [26.41428571 16.58571429],1
u1,1,0.510051,0.433962,[ 3 25] ; [ 7 36],[ 3.94366197 24.05633803] ; [ 6.05633803 36.94366197],0
u2,1,0.570632,0.321626,[4 5] ; [9 7],[4.68 4.32] ; [8.32 7.68],0
n3,1,0.593634,0.284705,[9 7] ; [7 8],[8.25806452 7.74193548] ; [7.74193548 7.25806452],0
a3,1,0.601183,0.273215,[18  9] ; [26 17],[16.97142857 10.02857143] ; [27.02857143 15.97142857],0
a8,1,0.611629,0.25781,[ 3 24] ; [ 3 37],[ 2.41791045 24.58208955] ; [ 3.58208955 36.41791045],0
r1,1,0.625587,0.238093,[ 8 20] ; [14 27],[ 8.92753623 19.07246377] ; [13.07246377 27.92753623],0
v3,1,0.648989,0.207177,[ 6 22] ; [11 31],[ 6.8 21.2] ; [10.2 31.8],0
d1,1,0.696576,0.152059,[15 13] ; [21 22],[14.1971831 13.8028169] ; [21.8028169 21.1971831],0
p3,1,0.697837,0.150732,[ 7 20] ; [13 30],[ 7.71428571 19.28571429] ; [12.28571429 30.71428571],0
p12,1,0.769607,0.085784,[ 1 27] ; [ 1 41],[ 0.8 27.2] ; [ 1.2 40.8],0
p4,1,0.811414,0.056931,[ 9 19] ; [15 28],[ 9.46478873 18.53521127] ; [14.53521127 28.46478873],0
v2,1,0.835895,0.04291,[13 15] ; [18 23],[12.57971014 15.42028986] ; [18.42028986 22.57971014],0
n4,1,0.842613,0.039423,[15 13] ; [22 21],[14.5915493 13.4084507] ; [22.4084507 20.5915493],0
p1,1,0.845361,0.038041,[ 3 25] ; [ 4 39],[ 2.76056338 25.23943662] ; [ 4.23943662 38.76056338],0
d5,1,0.866338,0.028329,[21  7] ; [33 10],[21.29577465  6.70422535] ; [32.70422535 10.29577465],0
n1,1,0.901312,0.015377,[ 5 11] ; [ 5 10],[ 5.16129032 10.83870968] ; [ 4.83870968 10.16129032],0
v1,1,0.943203,0.005076,[ 9 18] ; [13 27],[ 8.86567164 18.13432836] ; [13.13432836 26.86567164],0
d4,1,0.959906,0.002527,[22  6] ; [34  9],[22.08450704  5.91549296] ; [33.91549296  9.08450704],0
