Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.000306,13.033986,[15 23] ; [38 11],[23.14942529 14.85057471] ; [29.85057471 19.14942529],1
v1,1,0.000864,11.097752,[10 27] ; [31 18],[17.63953488 19.36046512] ; [23.36046512 25.63953488],1
a4,1,0.001504,10.073944,[ 5 33] ; [22 27],[11.79310345 26.20689655] ; [15.20689655 33.79310345],0
d2,1,0.003946,8.308605,[ 6 32] ; [22 27],[12.22988506 25.77011494] ; [15.77011494 33.22988506],0
d1,1,0.005509,7.704288,[ 7 31] ; [23 26],[13.10344828 24.89655172] ; [16.89655172 32.10344828],0
p4,1,0.033559,4.517037,[13 25] ; [28 21],[17.90804598 20.09195402] ; [23.09195402 25.90804598],0
d3,1,0.046393,3.967268,[17 20] ; [33 16],[21.51162791 15.48837209] ; [28.48837209 20.51162791],0
p3,1,0.050336,3.830233,[ 8 30] ; [20 29],[12.22988506 25.77011494] ; [15.77011494 33.22988506],0
a6,1,0.076389,3.140096,[21 17] ; [36 13],[24.89655172 13.10344828] ; [32.10344828 16.89655172],0
d5,1,0.076389,3.140096,[21 17] ; [36 13],[24.89655172 13.10344828] ; [32.10344828 16.89655172],0
p8,1,0.080846,3.047803,[13 24] ; [26 22],[16.97647059 20.02352941] ; [22.02352941 25.97647059],0
d4,1,0.1197,2.421248,[23 14] ; [38 11],[26.24418605 10.75581395] ; [34.75581395 14.24418605],0
s5,1,0.128962,2.304957,[ 5 32] ; [13 35],[ 7.83529412 29.16470588] ; [10.16470588 37.83529412],0
p9,1,0.155025,2.0221,[27 10] ; [41  7],[29.6  7.4] ; [38.4  9.6],0
p2,1,0.229854,1.441768,[30  8] ; [33 16],[27.51724138 10.48275862] ; [35.48275862 13.51724138],0
r4,1,0.244717,1.353216,[27 11] ; [40  9],[29.26436782  8.73563218] ; [37.73563218 11.26436782],0
s8,1,0.251574,1.314542,[11 27] ; [20 29],[13.54022989 24.45977011] ; [17.45977011 31.54022989],0
a8,1,0.256121,1.289605,[ 1 35] ; [ 4 41],[ 2.22222222 33.77777778] ; [ 2.77777778 42.22222222],0
u3,1,0.271434,1.209486,[13 10] ; [4 7],[11.5 11.5] ; [5.5 5.5],0
v2,1,0.291188,1.114119,[15 22] ; [24 22],[17.38554217 19.61445783] ; [21.61445783 24.38554217],0
p10,1,0.300386,1.072481,[25 12] ; [38 11],[27.10465116  9.89534884] ; [35.89534884 13.10465116],0
n6,1,0.300386,1.072481,[25 12] ; [38 11],[27.10465116  9.89534884] ; [35.89534884 13.10465116],0
p7,1,0.31314,1.017385,[18 17] ; [30 18],[20.24096386 14.75903614] ; [27.75903614 20.24096386],0
s7,1,0.315935,1.005701,[11 25] ; [19 27],[13.17073171 22.82926829] ; [16.82926829 29.17073171],0
b4,1,0.344759,0.892655,[24 14] ; [26 23],[21.83908046 16.16091954] ; [28.16091954 20.83908046],0
b2,1,0.37841,0.775862,[ 4 11] ; [12 18],[5.33333333 9.66666667] ; [10.66666667 19.33333333],0
b3,1,0.37841,0.775862,[ 4 11] ; [12 18],[5.33333333 9.66666667] ; [10.66666667 19.33333333],0
u1,1,0.400708,0.706199,[ 2 36] ; [ 5 44],[ 3.05747126 34.94252874] ; [ 3.94252874 45.05747126],0
n1,1,0.41835,0.654947,[ 2 11] ; [ 6 16],[ 2.97142857 10.02857143] ; [ 5.02857143 16.97142857],0
v4,1,0.431142,0.619745,[33  4] ; [46  3],[33.98837209  3.01162791] ; [45.01162791  3.98837209],0
p6,1,0.443577,0.58701,[11 26] ; [11 38],[ 9.46511628 27.53488372] ; [12.53488372 36.46511628],0
b1,1,0.486243,0.48483,[15 23] ; [23 26],[16.59770115 21.40229885] ; [21.40229885 27.59770115],0
a7,1,0.50998,0.434108,[23 15] ; [33 16],[24.45977011 13.54022989] ; [31.54022989 17.45977011],0
b5,1,0.528808,0.396682,[25 13] ; [29 20],[23.5862069 14.4137931] ; [30.4137931 18.5862069],0
u2,1,0.545285,0.365832,[13 10] ; [5 6],[12.17647059 10.82352941] ; [5.82352941 5.17647059],0
n2,1,0.547838,0.361204,[9 4] ; [18  5],[9.75 3.25] ; [17.25  5.75],0
