Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,53.286692,[305  27] ; [16 17],[291.97808219  40.02191781] ; [29.02191781  3.97808219],1
a3,1,0.000181,14.02317,[279  53] ; [19 14],[271.05753425  60.94246575] ; [26.94246575  6.05753425],1
p3,1,0.006254,7.475583,[208 126] ; [12 20],[200.76502732 133.23497268] ; [19.23497268 12.76502732],0
s8,1,0.008388,6.94879,[235  97] ; [16 17],[228.30684932 103.69315068] ; [22.69315068 10.30684932],0
a5,1,0.008848,6.853313,[268  66] ; [20 13],[262.10354223  71.89645777] ; [25.89645777  7.10354223],0
r4,1,0.0101,6.617115,[308  26] ; [26  7],[303.96730245  30.03269755] ; [30.03269755  2.96730245],0
n5,1,0.01534,5.876964,[276  54] ; [22 11],[270.90909091  59.09090909] ; [27.09090909  5.90909091],0
s6,1,0.023476,5.132962,[278  49] ; [23 10],[273.40833333  53.59166667] ; [27.59166667  5.40833333],0
b1,1,0.032088,4.593771,[119 215] ; [18 15],[124.68119891 209.31880109] ; [12.31880109 20.68119891],0
s5,1,0.070742,3.265721,[153 166] ; [10 22],[148.13960114 170.86039886] ; [14.86039886 17.13960114],0
b4,1,0.070898,3.262108,[178 156] ; [23 10],[182.92643052 151.07356948] ; [18.07356948 14.92643052],0
p11,1,0.076288,3.142263,[275  59] ; [23 10],[271.20435967  62.79564033] ; [26.79564033  6.20435967],0
v2,1,0.079529,3.074495,[200 127] ; [15 18],[195.29166667 131.70833333] ; [19.70833333 13.29166667],0
d1,1,0.097481,2.746284,[211 123] ; [16 17],[206.58855586 127.41144414] ; [20.41144414 12.58855586],0
r3,1,0.098245,2.733798,[322  11] ; [30  3],[320.26229508  12.73770492] ; [31.73770492  1.26229508],0
v1,1,0.102841,2.660926,[196 130] ; [15 18],[191.60445682 134.39554318] ; [19.39554318 13.60445682],0
d4,1,0.134673,2.237797,[285  48] ; [25  8],[282.04918033  50.95081967] ; [27.95081967  5.04918033],0
