Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,30.243695,[63 43] ; [ 4 38],[47.98648649 58.01351351] ; [19.01351351 22.98648649],1
d4,1,1e-06,24.655424,[87 18] ; [17 24],[74.79452055 30.20547945] ; [29.20547945 11.79452055],1
a7,1,9e-05,15.325274,[73 32] ; [14 27],[62.56849315 42.43150685] ; [24.43150685 16.56849315],1
d3,1,0.001453,10.137699,[66 40] ; [14 28],[57.2972973 48.7027027] ; [22.7027027 19.2972973],0
d2,1,0.003442,8.556777,[60 44] ; [13 29],[52. 52.] ; [21. 21.],0
a3,1,0.006555,7.390939,[70 36] ; [17 24],[62.73469388 43.26530612] ; [24.26530612 16.73469388],0
a5,1,0.006886,7.302526,[71 35] ; [18 24],[63.74324324 42.25675676] ; [25.25675676 16.74324324],0
a6,1,0.009612,6.705513,[70 36] ; [18 24],[63.02702703 42.97297297] ; [24.97297297 17.02702703],0
r3,1,0.011597,6.371449,[87 18] ; [26 15],[81.26712329 23.73287671] ; [31.73287671  9.26712329],0
a2,1,0.01317,6.146164,[23 83] ; [ 2 40],[17.90540541 88.09459459] ; [ 7.09459459 34.90540541],0
r2,1,0.014024,6.03517,[93 11] ; [30 11],[88.22068966 15.77931034] ; [34.77931034  6.22068966],0
a4,1,0.019505,5.455701,[44 61] ; [ 9 33],[37.85714286 67.14285714] ; [15.14285714 26.85714286],0
v4,1,0.02048,5.370476,[87 18] ; [26 14],[81.82758621 23.17241379] ; [31.17241379  8.82758621],0
r4,1,0.033965,4.496465,[75 31] ; [22 20],[69.47297297 36.52702703] ; [27.52702703 14.47297297],0
s7,1,0.036036,4.3954,[30 70] ; [ 5 34],[25.17985612 74.82014388] ; [ 9.82014388 29.17985612],0
n2,1,0.057019,3.622026,[17 19] ; [16  6],[20.48275862 15.51724138] ; [12.51724138  9.48275862],0
p1,1,0.06439,3.420531,[  4 101] ; [ 5 37],[ 6.42857143 98.57142857] ; [ 2.57142857 39.42857143],0
u3,1,0.065564,3.390723,[23 13] ; [10 15],[19.47540984 16.52459016] ; [13.52459016 11.47540984],0
n3,1,0.066154,3.375954,[16 20] ; [14  6],[19.28571429 16.71428571] ; [10.71428571  9.28571429],0
v2,1,0.06711,3.352337,[44 60] ; [10 29],[39.27272727 64.72727273] ; [14.72727273 24.27272727],0
r1,1,0.081027,3.044179,[80 26] ; [25 16],[75.71428571 30.28571429] ; [29.28571429 11.71428571],0
s8,1,0.083821,2.989207,[23 83] ; [ 4 38],[19.33783784 86.66216216] ; [ 7.66216216 34.33783784],0
p10,1,0.083957,2.986586,[30 76] ; [ 6 35],[25.95918367 80.04081633] ; [10.04081633 30.95918367],0
p2,1,0.085441,2.958239,[57 49] ; [16 26],[52.28378378 53.71621622] ; [20.71621622 21.28378378],0
b2,1,0.097923,2.739055,[14 51] ; [10 16],[17.14285714 47.85714286] ; [ 6.85714286 19.14285714],0
b3,1,0.097923,2.739055,[14 51] ; [10 16],[17.14285714 47.85714286] ; [ 6.85714286 19.14285714],0
b5,1,0.106294,2.60847,[61 45] ; [18 24],[56.58108108 49.41891892] ; [22.41891892 19.58108108],0
p4,1,0.116818,2.459475,[40 65] ; [10 31],[35.95890411 69.04109589] ; [14.04109589 26.95890411],0
n6,1,0.176696,1.825199,[69 36] ; [22 19],[65.44520548 39.55479452] ; [25.55479452 15.44520548],0
