Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,6e-06,20.516004,[26 89] ; [28 19],[38.33333333 76.66666667] ; [15.66666667 31.33333333],1
v3,1,0.00053,12.005741,[22 88] ; [21 23],[30.71428571 79.28571429] ; [12.28571429 31.71428571],1
s7,1,0.000849,11.129983,[35 74] ; [27 17],[44.16993464 64.83006536] ; [17.83006536 26.16993464],1
s8,1,0.001456,10.133703,[27 88] ; [23 24],[35.49382716 79.50617284] ; [14.50617284 32.49382716],0
s6,1,0.001969,9.577988,[49 64] ; [33 14],[57.9125 55.0875] ; [24.0875 22.9125],0
d5,1,0.002223,9.355272,[67 49] ; [39  8],[75.43558282 40.56441718] ; [30.56441718 16.43558282],0
p5,1,0.003381,8.589679,[  3 111] ; [ 7 40],[  7.08074534 106.91925466] ; [ 2.91925466 44.08074534],0
s5,1,0.005108,7.84096,[24 87] ; [19 24],[30.99350649 80.00649351] ; [12.00649351 30.99350649],0
p1,1,0.008324,6.962491,[  4 112] ; [ 7 40],[  7.82822086 108.17177914] ; [ 3.17177914 43.82822086],0
a5,1,0.010109,6.61556,[61 55] ; [35 12],[68.3190184 47.6809816] ; [27.6809816 19.3190184],0
s2,1,0.017642,5.631372,[40 74] ; [26 21],[46.73291925 67.26708075] ; [19.26708075 27.73291925],0
u1,1,0.031114,4.646641,[  3 113] ; [ 5 42],[  5.69325153 110.30674847] ; [ 2.30674847 44.69325153],0
b1,1,0.031375,4.632349,[50 66] ; [29 18],[56.2208589 59.7791411] ; [22.7791411 24.2208589],0
n4,1,0.03974,4.228944,[74 42] ; [37  9],[79.48148148 36.51851852] ; [31.51851852 14.48148148],0
r4,1,0.063942,3.432055,[74 42] ; [37 10],[78.99386503 37.00613497] ; [32.00613497 14.99386503],0
u3,1,0.083294,2.999423,[15 28] ; [7 4],[17.51851852 25.48148148] ; [4.48148148 6.51851852],0
p6,1,0.084632,2.973621,[16 97] ; [12 35],[19.775 93.225] ; [ 8.225 38.775],0
d4,1,0.086556,2.93728,[72 43] ; [36 11],[76.66666667 38.33333333] ; [31.33333333 15.66666667],0
v1,1,0.086862,2.931596,[45 69] ; [24 20],[49.78481013 64.21518987] ; [19.21518987 24.78481013],0
a3,1,0.106325,2.608011,[73 42] ; [36 11],[77.37654321 37.62345679] ; [31.62345679 15.37654321],0
n3,1,0.115774,2.473573,[32 20] ; [11  2],[34.4 17.6] ; [8.6 4.4],0
p9,1,0.119775,2.420263,[69 43] ; [35 12],[73.25786164 38.74213836] ; [30.74213836 16.25786164],0
s1,1,0.139166,2.187159,[  5 108] ; [ 5 42],[  7.0625 105.9375] ; [ 2.9375 44.0625],0
p2,1,0.143857,2.136204,[64 51] ; [32 15],[68.14814815 46.85185185] ; [27.85185185 19.14814815],0
