Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,69.150637,[13 61] ; [69 13],[38.8974359 35.1025641] ; [43.1025641 38.8974359],1
p11,1,2e-06,22.338178,[26 51] ; [59 24],[40.90625 36.09375] ; [44.09375 38.90625],1
r3,1,2.1e-05,18.072,[47 29] ; [75  8],[58.31446541 17.68553459] ; [63.68553459 19.31446541],1
s8,1,3e-05,17.41985,[ 9 68] ; [34 49],[20.69375 56.30625] ; [22.30625 60.69375],1
v4,1,5.5e-05,16.274477,[47 29] ; [74  9],[57.83647799 18.16352201] ; [63.16352201 19.83647799],1
r4,1,0.000752,11.355071,[42 35] ; [66 17],[51.975 25.025] ; [56.025 26.975],1
n2,1,0.001482,10.100852,[18 19] ; [25  4],[24.10606061 12.89393939] ; [18.89393939 10.10606061],0
n6,1,0.004947,7.898662,[41 34] ; [63 20],[49.36708861 25.63291139] ; [54.63291139 28.36708861],0
v2,1,0.0122,6.281582,[23 52] ; [39 38],[30.59210526 44.40789474] ; [31.40789474 45.59210526],0
s7,1,0.014016,6.036088,[15 56] ; [31 47],[21.91946309 49.08053691] ; [24.08053691 53.91946309],0
s3,1,0.014814,5.938464,[24 51] ; [42 40],[31.52866242 43.47133758] ; [34.47133758 47.52866242],0
p3,1,0.022384,5.215668,[13 64] ; [27 56],[19.25 57.75] ; [20.75 62.25],0
n3,1,0.025617,4.981685,[16 18] ; [21  7],[20.29032258 13.70967742] ; [16.70967742 11.29032258],0
a7,1,0.038006,4.304773,[39 37] ; [56 27],[45.40880503 30.59119497] ; [49.59119497 33.40880503],0
p8,1,0.057342,3.612649,[ 8 68] ; [18 65],[12.42767296 63.57232704] ; [13.57232704 69.42767296],0
n5,1,0.064183,3.425868,[43 33] ; [58 24],[48.58227848 27.41772152] ; [52.41772152 29.58227848],0
s1,1,0.06727,3.348409,[10 66] ; [ 4 78],[ 6.73417722 69.26582278] ; [ 7.26582278 74.73417722],0
s2,1,0.074416,3.182825,[21 56] ; [33 48],[26.3164557 50.6835443] ; [27.6835443 53.3164557],0
a6,1,0.077739,3.111559,[38 38] ; [53 30],[43.49685535 32.50314465] ; [47.50314465 35.49685535],0
r2,1,0.115375,2.479003,[59 15] ; [72  9],[62.54193548 11.45806452] ; [68.45806452 12.54193548],0
r1,1,0.11588,2.47214,[45 31] ; [59 24],[49.71069182 26.28930818] ; [54.28930818 28.71069182],0
p7,1,0.129331,2.30052,[14 61] ; [23 56],[18.01948052 56.98051948] ; [18.98051948 60.01948052],0
p4,1,0.139167,2.187143,[15 62] ; [24 57],[19.00632911 57.99367089] ; [19.99367089 61.00632911],0
b1,1,0.157773,1.995442,[42 35] ; [36 47],[37.5375 39.4625] ; [40.4625 42.5375],0
