Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.001321,10.313254,[40  1] ; [3 2],[38.32608696  2.67391304] ; [4.67391304 0.32608696],0
v4,1,0.008504,6.924042,[39  2] ; [3 2],[37.43478261  3.56521739] ; [4.56521739 0.43478261],0
s7,1,0.014014,6.036435,[29 10] ; [1 4],[26.59090909 12.40909091] ; [3.40909091 1.59090909],0
s3,1,0.018881,5.5125,[29 11] ; [1 4],[26.66666667 13.33333333] ; [3.33333333 1.66666667],0
n5,1,0.026646,4.913599,[38  3] ; [3 2],[36.54347826  4.45652174] ; [4.45652174 0.54347826],0
s2,1,0.062692,3.464708,[26 15] ; [1 4],[24.06521739 16.93478261] ; [2.93478261 2.06521739],0
d1,1,0.062692,3.464708,[26 15] ; [1 4],[24.06521739 16.93478261] ; [2.93478261 2.06521739],0
a8,1,0.073775,3.196965,[ 4 34] ; [2 3],[ 5.30232558 32.69767442] ; [0.69767442 4.30232558],0
p6,1,0.089686,2.88,[24 16] ; [1 4],[22.22222222 17.77777778] ; [2.77777778 2.22222222],0
s8,1,0.113043,2.511161,[23 17] ; [1 4],[21.33333333 18.66666667] ; [2.66666667 2.33333333],0
a3,1,0.166378,1.915279,[29 12] ; [2 3],[27.63043478 13.36956522] ; [3.36956522 1.63043478],0
d3,1,0.166378,1.915279,[29 12] ; [2 3],[27.63043478 13.36956522] ; [3.36956522 1.63043478],0
a4,1,0.187047,1.740724,[21 20] ; [1 4],[19.60869565 21.39130435] ; [2.39130435 2.60869565],0
p2,1,0.23568,1.40625,[33  7] ; [3 2],[32.  8.] ; [4. 1.],0
d4,1,0.294373,1.099512,[33  8] ; [3 2],[32.08695652  8.91304348] ; [3.91304348 1.08695652],0
a7,1,0.311151,1.025784,[26 15] ; [2 3],[24.95652174 16.04347826] ; [3.04347826 1.95652174],0
b4,1,0.353195,0.861943,[24 17] ; [4 1],[24.95652174 16.04347826] ; [3.04347826 1.95652174],0
r1,1,0.371723,0.797897,[32  9] ; [3 2],[31.19565217  9.80434783] ; [3.80434783 1.19565217],0
p4,1,0.390635,0.736965,[31  9] ; [3 2],[30.22222222  9.77777778] ; [3.77777778 1.22222222],0
p8,1,0.390635,0.736965,[31  9] ; [3 2],[30.22222222  9.77777778] ; [3.77777778 1.22222222],0
u2,1,0.437558,0.602679,[5 7] ; [2 1],[5.6 6.4] ; [1.4 1.6],0
d5,1,0.452984,0.563176,[31 10] ; [3 2],[30.30434783 10.69565217] ; [3.69565217 1.30434783],0
v3,1,0.462264,0.540407,[15 26] ; [1 4],[14.26086957 26.73913043] ; [1.73913043 3.26086957],0
a1,1,0.487196,0.482713,[ 4 37] ; [1 4],[ 4.45652174 36.54347826] ; [0.54347826 4.45652174],0
p9,1,0.502335,0.45,[36  4] ; [4 1],[35.55555556  4.44444444] ; [4.44444444 0.55555556],0
d2,1,0.563789,0.333186,[22 19] ; [2 3],[21.39130435 19.60869565] ; [2.60869565 2.39130435],0
u3,1,0.604773,0.267857,[6 6] ; [2 1],[6.4 5.6] ; [1.6 1.4],0
p3,1,0.622463,0.242422,[29 12] ; [3 2],[28.52173913 12.47826087] ; [3.47826087 1.52173913],0
r3,1,0.624676,0.23935,[36  5] ; [4 1],[35.65217391  5.34782609] ; [4.34782609 0.65217391],0
p1,1,0.663898,0.188823,[12 29] ; [1 4],[11.58695652 29.41304348] ; [1.41304348 3.58695652],0
b5,1,0.710584,0.137694,[21 20] ; [3 2],[21.39130435 19.60869565] ; [2.60869565 2.39130435],0
p11,1,0.742668,0.107795,[30 11] ; [4 1],[30.30434783 10.69565217] ; [3.69565217 1.30434783],0
r4,1,0.752485,0.099455,[35  6] ; [4 1],[34.76086957  6.23913043] ; [4.23913043 0.76086957],0
p7,1,0.76717,0.087663,[26 13] ; [3 2],[25.70454545 13.29545455] ; [3.29545455 1.70454545],0
s5,1,0.80203,0.062861,[20 17] ; [3 2],[20.26190476 16.73809524] ; [2.73809524 2.26190476],0
b1,1,0.868012,0.027617,[23 18] ; [3 2],[23.17391304 17.82608696] ; [2.82608696 2.17391304],0
p12,1,0.890357,0.019003,[ 7 33] ; [1 4],[ 7.11111111 32.88888889] ; [0.88888889 4.11111111],0
a5,1,0.920452,0.009973,[32  9] ; [4 1],[32.08695652  8.91304348] ; [3.91304348 1.08695652],0
b2,1,0.964716,0.001957,[ 9 17] ; [1 2],[ 8.96551724 17.03448276] ; [1.03448276 1.96551724],0
b3,1,0.964716,0.001957,[ 9 17] ; [1 2],[ 8.96551724 17.03448276] ; [1.03448276 1.96551724],0
a6,1,0.966339,0.001781,[25 16] ; [3 2],[24.95652174 16.04347826] ; [3.04347826 1.95652174],0
p10,1,1.0,0.0,[32  8] ; [4 1],[32.  8.] ; [4. 1.],0
