Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,4e-06,21.297342,[83 17] ; [16 21],[72.26277372 27.73722628] ; [26.73722628 10.26277372],1
b1,1,0.011541,6.380073,[54 46] ; [11 26],[47.44525547 52.55474453] ; [17.55474453 19.44525547],0
s4,1,0.011573,6.375123,[17 81] ; [14 23],[22.5037037 75.4962963] ; [ 8.4962963 28.5037037],0
s8,1,0.01241,6.251386,[46 54] ; [ 8 28],[39.70588235 60.29411765] ; [14.29411765 21.70588235],0
d4,1,0.062436,3.471458,[71 29] ; [32  5],[75.18248175 24.81751825] ; [27.81751825  9.18248175],0
p9,1,0.071239,3.254246,[66 32] ; [17 17],[61.62121212 36.37878788] ; [21.37878788 12.62121212],0
a5,1,0.072304,3.229914,[68 32] ; [19 18],[63.50364964 36.49635036] ; [23.49635036 13.50364964],0
p10,1,0.077349,3.119748,[66 33] ; [18 18],[61.6 37.4] ; [22.4 13.6],0
r3,1,0.130427,2.287417,[85 15] ; [35  2],[87.59124088 12.40875912] ; [32.40875912  4.59124088],0
p3,1,0.134377,2.241194,[38 62] ; [ 9 28],[34.30656934 65.69343066] ; [12.69343066 24.30656934],0
a2,1,0.138101,2.19899,[22 78] ; [ 4 33],[18.97810219 81.02189781] ; [ 7.02189781 29.97810219],0
s3,1,0.14395,2.135213,[45 52] ; [12 25],[41.26119403 55.73880597] ; [15.73880597 21.26119403],0
p5,1,0.151544,2.056643,[10 87] ; [ 1 36],[ 7.96268657 89.03731343] ; [ 3.03731343 33.96268657],0
p11,1,0.162265,1.952993,[67 33] ; [20 17],[63.50364964 36.49635036] ; [23.49635036 13.50364964],0
p12,1,0.162854,1.947525,[10 90] ; [ 1 36],[ 8.02919708 91.97080292] ; [ 2.97080292 34.02919708],0
b2,1,0.174027,1.847905,[28 43] ; [ 4 14],[25.52808989 45.47191011] ; [ 6.47191011 11.52808989],0
b3,1,0.174027,1.847905,[28 43] ; [ 4 14],[25.52808989 45.47191011] ; [ 6.47191011 11.52808989],0
d3,1,0.178553,1.809628,[52 48] ; [24 13],[55.47445255 44.52554745] ; [20.52554745 16.47445255],0
n1,1,0.190401,1.714514,[16 16] ; [3 8],[14.13953488 17.86046512] ; [4.86046512 6.13953488],0
s1,1,0.204004,1.613478,[ 9 90] ; [ 1 36],[ 7.27941176 91.72058824] ; [ 2.72058824 34.27941176],0
r4,1,0.209007,1.578291,[80 20] ; [33  4],[82.48175182 17.51824818] ; [30.51824818  6.48175182],0
d2,1,0.233136,1.421625,[51 47] ; [15 22],[47.91111111 50.08888889] ; [18.08888889 18.91111111],0
a4,1,0.258924,1.274503,[45 53] ; [13 24],[42.1037037 55.8962963] ; [15.8962963 21.1037037],0
a1,1,0.266486,1.234748,[ 8 92] ; [ 1 36],[ 6.56934307 93.43065693] ; [ 2.43065693 34.56934307],0
n2,1,0.314879,1.010101,[26  7] ; [7 4],[24.75  8.25] ; [8.25 2.75],0
r2,1,0.325719,0.965845,[87 11] ; [34  2],[88.49253731  9.50746269] ; [32.50746269  3.49253731],0
d5,1,0.328142,0.956216,[67 33] ; [28  9],[69.34306569 30.65693431] ; [25.65693431 11.34306569],0
a6,1,0.341414,0.905113,[63 37] ; [20 17],[60.58394161 39.41605839] ; [22.41605839 14.58394161],0
v1,1,0.349734,0.874421,[41 56] ; [12 24],[38.65413534 58.34586466] ; [14.34586466 21.65413534],0
v3,1,0.351859,0.866743,[37 57] ; [11 25],[34.70769231 59.29230769] ; [13.29230769 22.70769231],0
u2,1,0.407431,0.686284,[18 19] ; [5 9],[16.68627451 20.31372549] ; [6.31372549 7.68627451],0
a8,1,0.420763,0.648184,[ 9 83] ; [ 2 35],[ 7.84496124 84.15503876] ; [ 3.15503876 33.84496124],0
u1,1,0.453203,0.562628,[19 81] ; [ 5 32],[17.51824818 82.48175182] ; [ 6.48175182 30.51824818],0
s5,1,0.495015,0.465608,[27 69] ; [12 23],[28.58015267 67.41984733] ; [10.41984733 24.58015267],0
v2,1,0.524085,0.405846,[45 49] ; [20 17],[46.64122137 47.35877863] ; [18.35877863 18.64122137],0
p6,1,0.589282,0.291467,[23 76] ; [ 7 30],[21.83823529 77.16176471] ; [ 8.16176471 28.83823529],0
n3,1,0.608408,0.2625,[22 10] ; [6 4],[21.33333333 10.66666667] ; [6.66666667 3.33333333],0
p7,1,0.636308,0.223603,[33 64] ; [11 26],[31.85074627 65.14925373] ; [12.14925373 24.85074627],0
d1,1,0.65086,0.204818,[53 47] ; [18 19],[51.82481752 48.17518248] ; [19.17518248 17.82481752],0
a7,1,0.678955,0.171304,[61 39] ; [24 13],[62.04379562 37.95620438] ; [22.95620438 14.04379562],0
u3,1,0.735596,0.114035,[21 17] ; [7 7],[20.46153846 17.53846154] ; [7.53846154 6.46153846],0
