Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,35.712089,[94 32] ; [10 33],[77.53846154 48.46153846] ; [26.46153846 16.53846154],1
d3,1,1.2e-05,19.213192,[98 28] ; [18 25],[86.4852071 39.5147929] ; [29.5147929 13.4852071],1
a2,1,0.00013,14.64283,[44 83] ; [ 2 41],[34.36470588 92.63529412] ; [11.63529412 31.36470588],1
r2,1,0.000659,11.600739,[124   3] ; [35  7],[119.4852071   7.5147929] ; [39.5147929  2.4852071],1
u1,1,0.001365,10.252796,[31 96] ; [ 1 42],[ 23.90588235 103.09411765] ; [ 8.09411765 34.90588235],0
r4,1,0.007512,7.146335,[115  12] ; [32 11],[109.81764706  17.18235294] ; [37.18235294  5.81764706],0
r3,1,0.013421,6.112744,[114  11] ; [33 10],[109.375  15.625] ; [37.625  5.375],0
b1,1,0.0173,5.665646,[59 68] ; [29 14],[65.74117647 61.25882353] ; [22.25882353 20.74117647],0
d5,1,0.030405,4.686231,[109  17] ; [31 12],[104.37869822  21.62130178] ; [35.62130178  7.37869822],0
a5,1,0.033108,4.540211,[93 34] ; [24 19],[87.40588235 39.59411765] ; [29.59411765 13.40588235],0
b5,1,0.064278,3.423408,[85 42] ; [22 21],[79.93529412 47.06470588] ; [27.06470588 15.93529412],0
v4,1,0.066008,3.37959,[118   9] ; [35  7],[114.97633136  12.02366864] ; [38.02366864  3.97633136],0
p9,1,0.067864,3.333931,[81 42] ; [21 21],[76.03636364 46.96363636] ; [25.96363636 16.03636364],0
s1,1,0.122141,2.389649,[  8 117] ; [ 6 37],[ 10.41666667 114.58333333] ; [ 3.58333333 39.41666667],0
v3,1,0.139012,2.188864,[40 81] ; [18 21],[43.8625 77.1375] ; [14.1375 24.8625],0
d1,1,0.148243,2.090243,[78 49] ; [21 22],[73.95882353 53.04117647] ; [25.04117647 17.95882353],0
s6,1,0.184255,1.762963,[90 35] ; [25 16],[86.59638554 38.40361446] ; [28.40361446 12.59638554],0
n3,1,0.212268,1.555887,[36 13] ; [11  8],[33.86764706 15.13235294] ; [13.13235294  5.86764706],0
p2,1,0.217201,1.522767,[88 38] ; [25 17],[84.75 41.25] ; [28.25 13.75],0
b2,1,0.230045,1.440581,[15 49] ; [ 9 16],[17.25842697 46.74157303] ; [ 6.74157303 18.25842697],0
b3,1,0.230045,1.440581,[15 49] ; [ 9 16],[17.25842697 46.74157303] ; [ 6.74157303 18.25842697],0
s2,1,0.267759,1.228192,[68 58] ; [19 24],[64.86390533 61.13609467] ; [22.13609467 20.86390533],0
n4,1,0.365407,0.819225,[81 46] ; [30 12],[83.41420118 43.58579882] ; [27.58579882 14.41420118],0
s3,1,0.393082,0.729387,[71 55] ; [21 22],[68.59171598 57.40828402] ; [23.40828402 19.59171598],0
u2,1,0.455714,0.5564,[17 20] ; [7 5],[18.12244898 18.87755102] ; [5.87755102 6.12244898],0
n2,1,0.505906,0.442525,[35 15] ; [13  8],[33.8028169 16.1971831] ; [14.1971831  6.8028169],0
p6,1,0.511174,0.431662,[41 82] ; [12 31],[39.27108434 83.72891566] ; [13.72891566 29.27108434],0
n5,1,0.519536,0.414815,[77 49] ; [28 14],[78.75 47.25] ; [26.25 15.75],0
s7,1,0.540478,0.374654,[60 56] ; [17 20],[58.37908497 57.62091503] ; [18.62091503 18.37908497],0
a1,1,0.568603,0.325026,[  6 121] ; [ 3 40],[  6.72352941 120.27647059] ; [ 2.27647059 40.72352941],0
a4,1,0.569359,0.323756,[62 64] ; [19 24],[60.39053254 65.60946746] ; [20.60946746 22.39053254],0
b4,1,0.601646,0.272521,[74 53] ; [27 16],[75.45294118 51.54705882] ; [25.54705882 17.45294118],0
p1,1,0.612082,0.257154,[ 12 114] ; [ 3 40],[ 11.18343195 114.81656805] ; [ 3.81656805 39.18343195],0
p5,1,0.626753,0.23649,[  9 116] ; [ 4 38],[  9.73053892 115.26946108] ; [ 3.26946108 38.73053892],0
d4,1,0.632585,0.228571,[106  20] ; [34  8],[105.  21.] ; [35.  7.],0
n6,1,0.702715,0.145663,[87 39] ; [27 14],[86.01197605 39.98802395] ; [27.98802395 13.01197605],0
s8,1,0.716609,0.131765,[50 76] ; [18 24],[51. 75.] ; [17. 25.],0
