Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,59.228635,[88 16] ; [17 49],[64.23529412 39.76470588] ; [40.76470588 25.23529412],1
d4,1,0.0,52.374044,[102   2] ; [35 31],[83.81176471 20.18823529] ; [53.18823529 12.81176471],1
d3,1,0.0,40.171829,[86 18] ; [23 43],[66.68235294 37.31764706] ; [42.31764706 23.68235294],1
u1,1,0.0,28.783173,[44 60] ; [ 3 63],[28.75294118 75.24705882] ; [18.24705882 47.75294118],1
d5,1,0.0,26.914599,[102   2] ; [47 19],[91.15294118 12.84705882] ; [57.84705882  8.15294118],1
a4,1,2e-06,22.810823,[69 35] ; [19 47],[53.83529412 50.16470588] ; [34.16470588 31.83529412],1
a2,1,2e-06,22.283393,[47 57] ; [ 7 59],[33.03529412 70.96470588] ; [20.96470588 45.03529412],1
a5,1,0.000914,10.994758,[89 15] ; [42 24],[80.14117647 23.85882353] ; [50.85882353 15.14117647],1
r2,1,0.00422,8.186631,[101   1] ; [59  7],[97.14285714  4.85714286] ; [62.85714286  3.14285714],0
a6,1,0.011665,6.361047,[79 25] ; [38 28],[71.57647059 32.42352941] ; [45.42352941 20.57647059],0
b5,1,0.017494,5.646151,[82 22] ; [41 25],[75.24705882 28.75294118] ; [47.75294118 18.24705882],0
p9,1,0.022525,5.204769,[93  9] ; [52 14],[88.03571429 13.96428571] ; [56.96428571  9.03571429],0
a7,1,0.022876,5.177933,[80 24] ; [40 26],[73.41176471 30.58823529] ; [46.58823529 19.41176471],0
s2,1,0.027568,4.854857,[81 22] ; [41 24],[74.79761905 28.20238095] ; [47.20238095 17.79761905],0
s3,1,0.044012,4.056109,[79 23] ; [41 24],[73.29341317 28.70658683] ; [46.70658683 18.29341317],0
s7,1,0.051053,3.806542,[80 18] ; [43 20],[74.86956522 23.13043478] ; [48.13043478 14.86956522],0
n4,1,0.056089,3.64942,[87 16] ; [47 18],[82.1547619 20.8452381] ; [51.8452381 13.1547619],0
a3,1,0.068966,3.307469,[85 19] ; [46 20],[80.14117647 23.85882353] ; [50.85882353 15.14117647],0
v2,1,0.094446,2.796912,[63 34] ; [32 30],[57.95597484 39.04402516] ; [37.04402516 24.95597484],0
s6,1,0.098226,2.734121,[90 12] ; [52 14],[86.21428571 15.78571429] ; [55.78571429 10.21428571],0
v4,1,0.154212,2.03008,[102   2] ; [62  4],[100.32941176   3.67058824] ; [63.67058824  2.32941176],0
