Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,43.435523,[35 16] ; [ 6 58],[18.1826087 32.8173913] ; [22.8173913 41.1826087],1
r4,1,1.6e-05,18.615317,[44  7] ; [31 34],[32.97413793 18.02586207] ; [42.02586207 22.97413793],1
s8,1,3.2e-05,17.276277,[24 27] ; [ 8 57],[14.06896552 36.93103448] ; [17.93103448 47.06896552],1
s6,1,4.7e-05,16.562661,[34 16] ; [19 45],[23.24561404 26.75438596] ; [29.75438596 34.24561404],1
s7,1,7.8e-05,15.609586,[25 22] ; [11 52],[15.38181818 31.61818182] ; [20.61818182 42.38181818],1
b3,1,0.000825,11.183714,[ 2 29] ; [13 17],[ 7.62295082 23.37704918] ; [ 7.37704918 22.62295082],1
b2,1,0.000825,11.183714,[ 2 29] ; [13 17],[ 7.62295082 23.37704918] ; [ 7.37704918 22.62295082],1
r3,1,0.00291,8.863019,[46  5] ; [42 21],[39.36842105 11.63157895] ; [48.63157895 14.36842105],0
r2,1,0.006911,7.296,[47  3] ; [48 16],[41.66666667  8.33333333] ; [53.33333333 10.66666667],0
n6,1,0.010021,6.631112,[41 10] ; [37 27],[34.59130435 16.40869565] ; [43.40869565 20.59130435],0
v4,1,0.014248,6.007092,[45  3] ; [49 15],[40.28571429  7.71428571] ; [53.71428571 10.28571429],0
r1,1,0.015629,5.844097,[34 16] ; [29 35],[27.63157895 22.36842105] ; [35.36842105 28.63157895],0
s5,1,0.025239,5.007379,[14 37] ; [ 7 56],[ 9.39473684 41.60526316] ; [11.60526316 51.39473684],0
p10,1,0.035019,4.444233,[35 13] ; [33 29],[29.67272727 18.32727273] ; [38.32727273 23.67272727],0
s4,1,0.04286,4.100924,[14 37] ; [ 8 56],[ 9.75652174 41.24347826] ; [12.24347826 51.75652174],0
n2,1,0.05375,3.72044,[16  2] ; [19 11],[13.125  4.875] ; [21.875  8.125],0
p2,1,0.059146,3.561168,[39 11] ; [40 25],[34.34782609 15.65217391] ; [44.65217391 20.34782609],0
v3,1,0.063122,3.453384,[15 34] ; [10 53],[10.9375 38.0625] ; [14.0625 48.9375],0
s1,1,0.064458,3.418803,[ 6 43] ; [ 2 61],[ 3.5 45.5] ; [ 4.5 58.5],0
p7,1,0.085283,2.961232,[27 22] ; [24 38],[22.51351351 26.48648649] ; [28.48648649 33.51351351],0
n3,1,0.090317,2.868711,[15  2] ; [19 10],[12.56521739  4.43478261] ; [21.43478261  7.56521739],0
