Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,33.762594,[37 81] ; [164  94],[63.07978723 54.92021277] ; [137.92021277 120.07978723],1
n1,1,0.297851,1.083789,[15  7] ; [19 16],[13.12280702  8.87719298] ; [20.87719298 14.12280702],0
a6,1,0.320635,0.986355,[75 45] ; [178  85],[79.2689295 40.7310705] ; [173.7310705  89.2689295],0
s1,1,0.326159,0.964089,[  6 111] ; [  8 253],[  4.33333333 112.66666667] ; [  9.66666667 251.33333333],0
r4,1,0.335564,0.927307,[109  11] ; [248  17],[111.27272727   8.72727273] ; [245.72727273  19.27272727],0
u4,1,0.345419,0.890215,[  2 118] ; [  9 256],[  3.42857143 116.57142857] ; [  7.57142857 257.42857143],0
s2,1,0.359446,0.839828,[61 57] ; [147 112],[65.10344828 52.89655172] ; [142.89655172 116.10344828],0
p9,1,0.386201,0.750869,[102  17] ; [231  29],[104.55672823  14.44327177] ; [228.44327177  31.55672823],0
a8,1,0.40945,0.680396,[16 91] ; [ 43 188],[18.67751479 88.32248521] ; [ 40.32248521 190.67751479],0
u1,1,0.442513,0.589757,[23 97] ; [ 60 205],[25.87012987 94.12987013] ; [ 57.12987013 207.87012987],0
p12,1,0.511941,0.430098,[ 11 108] ; [ 30 231],[ 12.83947368 106.16052632] ; [ 28.16052632 232.83947368],0
n2,1,0.524084,0.405849,[16  6] ; [28  7],[16.98245614  5.01754386] ; [27.01754386  7.98245614],0
p8,1,0.573683,0.316559,[70 49] ; [159  98],[72.47606383 46.52393617] ; [156.52393617 100.47606383],0
v4,1,0.575371,0.313778,[113   6] ; [253  10],[114.01570681   4.98429319] ; [251.98429319  11.01570681],0
a2,1,0.586285,0.296184,[29 91] ; [ 71 194],[31.16883117 88.83116883] ; [ 68.83116883 196.16883117],0
n5,1,0.597114,0.27937,[106  14] ; [237  26],[107.46736292  12.53263708] ; [235.53263708  27.46736292],0
d5,1,0.609841,0.260407,[99 20] ; [225  39],[100.66840731  18.33159269] ; [223.33159269  40.66840731],0
p5,1,0.632015,0.229338,[21 96] ; [ 42 221],[19.39736842 97.60263158] ; [ 43.60263158 219.39736842],0
s6,1,0.648934,0.207247,[82 35] ; [186  71],[83.83957219 33.16042781] ; [184.16042781  72.83957219],0
a4,1,0.695908,0.152764,[56 62] ; [131 133],[57.76439791 60.23560209] ; [129.23560209 134.76439791],0
u2,1,0.715703,0.132647,[19 18] ; [32 26],[19.86315789 17.13684211] ; [31.13684211 26.86315789],0
b5,1,0.744943,0.10583,[74 46] ; [168  97],[75.42857143 44.57142857] ; [166.57142857  98.42857143],0
b4,1,0.74734,0.10378,[69 51] ; [157 108],[70.44155844 49.55844156] ; [155.55844156 109.44155844],0
r1,1,0.753183,0.098876,[102  17] ; [223  41],[100.97911227  18.02088773] ; [224.02088773  39.97911227],0
s3,1,0.792985,0.068873,[67 50] ; [144 114],[65.832 51.168] ; [145.168 112.832],0
a7,1,0.890136,0.019081,[86 34] ; [191  73],[86.5625 33.4375] ; [190.4375  73.5625],0
a1,1,0.937525,0.006144,[  7 113] ; [ 16 249],[  7.16883117 112.83116883] ; [ 15.83116883 249.16883117],0
b2,1,0.960107,0.002502,[35 49] ; [ 74 105],[34.81368821 49.18631179] ; [ 74.18631179 104.81368821],0
b3,1,0.960107,0.002502,[35 49] ; [ 74 105],[34.81368821 49.18631179] ; [ 74.18631179 104.81368821],0
p1,1,0.96324,0.002124,[ 12 108] ; [ 26 238],[ 11.875 108.125] ; [ 26.125 237.875],0
s5,1,0.968956,0.001515,[45 68] ; [101 154],[44.83152174 68.16847826] ; [101.16847826 153.83152174],0
u3,1,0.989354,0.000178,[22 15] ; [35 24],[21.96875 15.03125] ; [35.03125 23.96875],0
