Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,47.090257,[35 40] ; [235  43],[57.36543909 17.63456091] ; [212.63456091  65.36543909],1
p10,1,0.0,36.4849,[35 39] ; [228  51],[55.13314448 18.86685552] ; [207.86685552  71.13314448],1
n6,1,0.0,29.427512,[42 34] ; [236  44],[59.34831461 16.65168539] ; [218.65168539  61.34831461],1
r3,1,0.0,29.347297,[63 13] ; [276   5],[72.16806723  3.83193277] ; [266.83193277  14.16806723],1
r4,1,1e-06,25.208749,[62 14] ; [274   8],[71.32960894  4.67039106] ; [264.67039106  17.32960894],1
p2,1,1e-06,23.772321,[45 30] ; [239  41],[60. 15.] ; [224.  56.],1
v4,1,6.2e-05,16.048389,[65 11] ; [273   8],[71.95518207  4.04481793] ; [266.04481793  14.95518207],1
p8,1,0.000573,11.861349,[23 52] ; [147 130],[36.22159091 38.77840909] ; [133.77840909 143.22159091],1
n4,1,0.001214,10.469229,[42 34] ; [209  72],[53.43417367 22.56582633] ; [197.56582633  83.43417367],0
v1,1,0.001386,10.224245,[26 50] ; [150 123],[38.32664756 37.67335244] ; [137.67335244 135.32664756],0
p4,1,0.004991,7.882598,[27 47] ; [153 126],[37.73371105 36.26628895] ; [142.26628895 136.73371105],0
n5,1,0.005365,7.752094,[41 35] ; [197  81],[51.0960452 24.9039548] ; [186.9039548  91.0960452],0
p3,1,0.013414,6.113728,[21 54] ; [123 158],[30.33707865 44.66292135] ; [113.66292135 167.33707865],0
p7,1,0.017098,5.686262,[33 40] ; [167 108],[41.95402299 31.04597701] ; [158.04597701 116.95402299],0
s8,1,0.035895,4.402072,[ 9 66] ; [ 65 217],[15.54621849 59.45378151] ; [ 58.45378151 223.54621849],0
p6,1,0.037197,4.341376,[13 62] ; [ 81 195],[20.08547009 54.91452991] ; [ 73.91452991 202.08547009],0
v2,1,0.038623,4.27737,[32 40] ; [154 111],[39.7388724 32.2611276] ; [146.2611276 118.7388724],0
a6,1,0.051124,3.804222,[48 28] ; [210  72],[54.77094972 21.22905028] ; [203.22905028  78.77094972],0
r2,1,0.077332,3.120103,[70  5] ; [272   7],[72.45762712  2.54237288] ; [269.54237288   9.45762712],0
b1,1,0.09069,2.862081,[33 43] ; [ 93 189],[26.74860335 49.25139665] ; [ 99.25139665 182.74860335],0
s1,1,0.093819,2.807586,[ 4 72] ; [  5 269],[ 1.95428571 74.04571429] ; [  7.04571429 266.95428571],0
p1,1,0.10712,2.596203,[ 2 74] ; [ 22 258],[ 5.12359551 70.87640449] ; [ 18.87640449 261.12359551],0
b3,1,0.130539,2.286078,[ 9 31] ; [ 54 100],[12.98969072 27.01030928] ; [ 50.01030928 103.98969072],0
b2,1,0.130539,2.286078,[ 9 31] ; [ 54 100],[12.98969072 27.01030928] ; [ 50.01030928 103.98969072],0
u1,1,0.145873,2.11489,[ 6 70] ; [ 40 242],[ 9.76536313 66.23463687] ; [ 36.23463687 245.76536313],0
d3,1,0.146606,2.107209,[45 31] ; [192  90],[50.31284916 25.68715084] ; [186.68715084  95.31284916],0
u2,1,0.180719,1.791703,[11 16] ; [59 48],[14.10447761 12.89552239] ; [55.89552239 51.10447761],0
s4,1,0.211127,1.563682,[13 63] ; [ 32 242],[ 9.77142857 66.22857143] ; [ 35.22857143 238.77142857],0
