Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4.7e-05,16.555796,[23 50] ; [47 25],[35.24137931 37.75862069] ; [34.75862069 37.24137931],1
v3,1,8.7e-05,15.394568,[15 62] ; [36 36],[26.3557047 50.6442953] ; [24.6442953 47.3557047],1
n5,1,0.001492,10.08798,[46 31] ; [60 12],[54.77852349 22.22147651] ; [51.22147651 20.77852349],0
p9,1,0.002916,8.859078,[48 28] ; [61 11],[55.97297297 20.02702703] ; [53.02702703 18.97297297],0
n1,1,0.002993,8.811497,[ 3 19] ; [10  7],[ 7.33333333 14.66666667] ; [ 5.66666667 11.33333333],0
p10,1,0.00481,7.949444,[48 29] ; [59 12],[55.66891892 21.33108108] ; [51.33108108 19.66891892],0
n4,1,0.005685,7.647664,[46 31] ; [58 14],[53.74496644 23.25503356] ; [50.25503356 21.74496644],0
p5,1,0.033986,4.495395,[ 6 71] ; [14 57],[10.40540541 66.59459459] ; [ 9.59459459 61.40540541],0
d4,1,0.038275,4.292752,[46 30] ; [55 17],[51.86486486 24.13513514] ; [49.13513514 22.86486486],0
p12,1,0.042567,4.1125,[ 1 76] ; [ 6 66],[ 3.61744966 73.38255034] ; [ 3.38255034 68.61744966],0
a4,1,0.055338,3.671872,[ 9 68] ; [17 55],[13.43624161 63.56375839] ; [12.56375839 59.43624161],0
s6,1,0.070367,3.274429,[41 35] ; [48 22],[46.32876712 29.67123288] ; [42.67123288 27.32876712],0
s8,1,0.092954,2.822464,[21 56] ; [29 43],[25.83892617 51.16107383] ; [24.16107383 47.83892617],0
b2,1,0.100273,2.7012,[ 6 39] ; [13 35],[ 9.19354839 35.80645161] ; [ 9.80645161 38.19354839],0
b3,1,0.100273,2.7012,[ 6 39] ; [13 35],[ 9.19354839 35.80645161] ; [ 9.80645161 38.19354839],0
p3,1,0.123594,2.37118,[32 45] ; [39 33],[36.69127517 40.30872483] ; [34.30872483 37.69127517],0
a7,1,0.130319,2.288706,[52 24] ; [40 31],[47.56462585 28.43537415] ; [44.43537415 26.56462585],0
a3,1,0.145322,2.120682,[32 45] ; [38 33],[36.41891892 40.58108108] ; [33.58108108 37.41891892],0
s7,1,0.187503,1.737132,[27 45] ; [33 35],[30.85714286 41.14285714] ; [29.14285714 38.85714286],0
p4,1,0.1989,1.65043,[39 38] ; [44 28],[42.89261745 34.10738255] ; [40.10738255 31.89261745],0
p11,1,0.244742,1.35307,[57 20] ; [59 13],[59.94630872 17.05369128] ; [56.05369128 15.94630872],0
u3,1,0.265799,1.238302,[19 25] ; [19 15],[21.43589744 22.56410256] ; [16.56410256 17.43589744],0
