Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,68.79218,[ 20 149] ; [70 52],[ 52.26804124 116.73195876] ; [37.73195876 84.26804124],1
p2,1,2.1e-05,18.130329,[96 74] ; [98 24],[112.94520548  57.05479452] ; [81.05479452 40.94520548],1
s6,1,3.8e-05,16.992653,[78 89] ; [86 35],[95.09722222 71.90277778] ; [68.90277778 52.09722222],1
s2,1,0.000124,14.730869,[ 61 107] ; [71 49],[77. 91.] ; [55. 65.],1
p8,1,0.000148,14.401021,[ 27 142] ; [43 79],[ 40.65292096 128.34707904] ; [29.34707904 92.65292096],1
p6,1,0.000195,13.877878,[ 15 154] ; [30 90],[ 26.31487889 142.68512111] ; [ 18.68512111 101.31487889],1
n5,1,0.001277,10.375127,[95 74] ; [91 31],[108.02061856  60.97938144] ; [77.97938144 44.02061856],0
d1,1,0.002223,9.355593,[102  68] ; [94 28],[114.10958904  55.89041096] ; [81.89041096 40.10958904],0
n6,1,0.003176,8.703775,[119  50] ; [104  18],[129.50859107  39.49140893] ; [93.49140893 28.50859107],0
s8,1,0.003233,8.670857,[ 48 122] ; [54 66],[ 59.79310345 110.20689655] ; [42.20689655 77.79310345],0
n4,1,0.003235,8.669738,[108  62] ; [97 25],[119.34931507  50.65068493] ; [85.65068493 36.34931507],0
p5,1,0.005173,7.817883,[  4 165] ; [ 12 108],[  9.35640138 159.64359862] ; [  6.64359862 113.35640138],0
s7,1,0.006343,7.450194,[ 53 109] ; [55 57],[63.8540146 98.1459854] ; [44.1459854 67.8540146],0
v1,1,0.018479,5.55015,[ 62 103] ; [60 56],[71.63701068 93.36298932] ; [50.36298932 65.63701068],0
v4,1,0.021699,5.269772,[144  26] ; [114   8],[150.20547945  19.79452055] ; [107.79452055  14.20547945],0
d5,1,0.04869,3.886026,[141  29] ; [111  11],[146.71232877  23.28767123] ; [105.28767123  16.71232877],0
u1,1,0.049102,3.871855,[ 25 145] ; [29 93],[ 31.43835616 138.56164384] ; [22.56164384 99.43835616],0
d3,1,0.053474,3.729051,[118  52] ; [97 25],[125.17123288  44.82876712] ; [89.82876712 32.17123288],0
p12,1,0.057808,3.599177,[  8 159] ; [ 13 109],[ 12.1349481 154.8650519] ; [  8.8650519 113.1349481],0
p9,1,0.058782,3.571434,[116  50] ; [95 24],[122.89824561  43.10175439] ; [88.10175439 30.89824561],0
r4,1,0.063784,3.436157,[130  40] ; [104  18],[136.23287671  33.76712329] ; [97.76712329 24.23287671],0
a5,1,0.069767,3.288498,[116  54] ; [95 27],[122.84246575  47.15753425] ; [88.15753425 33.84246575],0
s1,1,0.075311,3.163291,[  4 164] ; [  8 113],[  6.97577855 161.02422145] ; [  5.02422145 115.97577855],0
d2,1,0.081975,3.025298,[84 84] ; [73 48],[91.26643599 76.73356401] ; [65.73356401 55.26643599],0
v2,1,0.09672,2.758817,[74 86] ; [67 52],[80.86021505 79.13978495] ; [60.13978495 58.86021505],0
p10,1,0.101381,2.683677,[107  62] ; [87 33],[113.44636678  55.55363322] ; [80.55363322 39.44636678],0
s3,1,0.123273,2.375236,[76 93] ; [65 55],[82.4532872 86.5467128] ; [58.5467128 61.4532872],0
a1,1,0.161858,1.956786,[ 10 160] ; [  3 119],[  7.56849315 162.43150685] ; [  5.43150685 116.56849315],0
r3,1,0.179,1.805907,[151  19] ; [114   8],[154.28082192  15.71917808] ; [110.71917808  11.28082192],0
s5,1,0.196418,1.668806,[ 37 123] ; [34 79],[ 41.61172161 118.38827839] ; [29.38827839 83.61172161],0
v3,1,0.199047,1.649352,[ 47 114] ; [42 73],[ 51.91666667 109.08333333] ; [37.08333333 77.91666667],0
u4,1,0.228266,1.451632,[  3 167] ; [  5 117],[  4.65753425 165.34246575] ; [  3.34246575 118.65753425],0
a6,1,0.291431,1.112998,[116  54] ; [76 46],[111.78082192  58.21917808] ; [80.21917808 41.78082192],0
n3,1,0.298302,1.081771,[33 25] ; [25 12],[35.41052632 22.58947368] ; [22.58947368 14.41052632],0
p1,1,0.299249,1.077537,[ 11 158] ; [ 12 110],[ 13.35738832 155.64261168] ; [  9.64261168 112.35738832],0
a3,1,0.30798,1.039319,[121  49] ; [80 42],[117.02054795  52.97945205] ; [83.97945205 38.02054795],0
a7,1,0.310108,1.030215,[122  48] ; [94 28],[125.75342466  44.24657534] ; [90.24657534 31.75342466],0
b1,1,0.412425,0.671799,[ 63 107] ; [51 71],[ 66.36986301 103.63013699] ; [47.63013699 74.36986301],0
s4,1,0.479638,0.499687,[ 29 139] ; [ 17 103],[ 26.83333333 141.16666667] ; [ 19.16666667 100.83333333],0
a4,1,0.483001,0.492079,[83 86] ; [65 57],[85.95189003 83.04810997] ; [62.04810997 59.95189003],0
r1,1,0.51355,0.426826,[122  48] ; [91 30],[124.43298969  45.56701031] ; [88.56701031 32.43298969],0
n1,1,0.61156,0.257909,[24 35] ; [17 20],[25.19791667 33.80208333] ; [15.80208333 21.19791667],0
u3,1,0.617975,0.248724,[29 20] ; [27 15],[30.15384615 18.84615385] ; [25.84615385 16.15384615],0
p11,1,0.656113,0.19828,[110  60] ; [82 40],[111.78082192  58.21917808] ; [80.21917808 41.78082192],0
a2,1,0.686094,0.163346,[ 37 133] ; [29 93],[ 38.42465753 131.57534247] ; [27.57534247 94.42465753],0
u2,1,0.70566,0.142651,[29 19] ; [27 15],[29.86666667 18.13333333] ; [26.13333333 15.86666667],0
b4,1,0.779909,0.078086,[110  60] ; [77 45],[108.86986301  61.13013699] ; [78.13013699 43.86986301],0
r2,1,0.900719,0.015563,[152  16] ; [110  11],[152.30449827  15.69550173] ; [109.69550173  11.30449827],0
n2,1,0.91225,0.012144,[39 21] ; [23 13],[38.75 21.25] ; [23.25 12.75],0
a8,1,0.933518,0.006959,[ 13 150] ; [  9 100],[ 13.18382353 149.81617647] ; [  8.81617647 100.18382353],0
b2,1,0.937648,0.006119,[37 56] ; [29 45],[36.75449102 56.24550898] ; [29.24550898 44.75449102],0
b3,1,0.937648,0.006119,[37 56] ; [29 45],[36.75449102 56.24550898] ; [29.24550898 44.75449102],0
b5,1,0.975826,0.000918,[107  63] ; [77 45],[107.12328767  62.87671233] ; [76.87671233 45.12328767],0
