Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,92.172423,[256  95] ; [ 4 53],[223.67647059 127.32352941] ; [36.32352941 20.67647059],1
d3,1,0.0,47.72461,[269  82] ; [18 39],[246.90441176 104.09558824] ; [40.09558824 16.90441176],1
d5,1,0.0,40.27299,[306  45] ; [30 27],[289.05882353  61.94117647] ; [46.94117647 10.05882353],1
d2,1,1.7e-05,18.497437,[200 151] ; [15 42],[184.96323529 166.03676471] ; [30.03676471 26.96323529],1
u2,1,7.8e-05,15.605481,[53 20] ; [ 7 18],[44.69387755 28.30612245] ; [15.30612245  9.69387755],1
a2,1,0.000105,15.047944,[104 247] ; [ 3 54],[ 92.05147059 258.94852941] ; [14.94852941 42.05147059],1
a4,1,0.000106,15.03453,[177 174] ; [13 44],[163.45588235 187.54411765] ; [26.54411765 30.45588235],1
a3,1,0.000264,13.307584,[275  75] ; [32 25],[264.004914  85.995086] ; [42.995086 14.004914],1
u1,1,0.000516,12.057334,[ 83 268] ; [ 2 55],[ 73.125 277.875] ; [11.875 45.125],1
a5,1,0.000904,11.013728,[270  81] ; [32 25],[259.80882353  91.19117647] ; [42.19117647 14.80882353],1
v4,1,0.002336,9.264426,[341   9] ; [49  6],[337.03703704  12.96296296] ; [52.96296296  2.03703704],0
b2,1,0.002339,9.262067,[ 91 127] ; [ 6 32],[ 82.6015625 135.3984375] ; [14.3984375 23.6015625],0
b3,1,0.002339,9.262067,[ 91 127] ; [ 6 32],[ 82.6015625 135.3984375] ; [14.3984375 23.6015625],0
r1,1,0.002628,9.049333,[300  50] ; [39 17],[292.24137931  57.75862069] ; [46.75862069  9.24137931],0
r3,1,0.003257,8.657773,[339   9] ; [51  6],[335.11111111  12.88888889] ; [54.88888889  2.11111111],0
u3,1,0.005423,7.732703,[55 19] ; [11 14],[49.33333333 24.66666667] ; [16.66666667  8.33333333],0
r4,1,0.009163,6.790683,[326  25] ; [47 10],[320.88970588  30.11029412] ; [52.11029412  4.88970588],0
p3,1,0.009968,6.64055,[196 154] ; [21 35],[187.06896552 162.93103448] ; [29.93103448 26.06896552],0
v2,1,0.013811,6.06217,[200 131] ; [24 32],[191.58656331 139.41343669] ; [32.41343669 23.58656331],0
p9,1,0.013884,6.052836,[311  34] ; [45 12],[305.52238806  39.47761194] ; [50.47761194  6.52238806],0
p8,1,0.028904,4.773339,[187 158] ; [22 35],[179.36567164 165.63432836] ; [29.63432836 27.36567164],0
p12,1,0.035524,4.419814,[ 46 302] ; [ 2 55],[ 41.24444444 306.75555556] ; [ 6.75555556 50.24444444],0
p2,1,0.03567,4.412796,[300  49] ; [42 14],[294.71111111  54.28888889] ; [47.28888889  8.71111111],0
p11,1,0.041545,4.153657,[282  69] ; [39 18],[276.15441176  74.84558824] ; [44.84558824 12.15441176],0
a7,1,0.048922,3.878026,[259  91] ; [35 22],[252.82555283  97.17444717] ; [41.17444717 15.82555283],0
v1,1,0.054756,3.68951,[199 137] ; [26 31],[192.36641221 143.63358779] ; [32.63358779 24.36641221],0
p6,1,0.057647,3.603817,[149 196] ; [17 40],[142.46268657 202.53731343] ; [23.53731343 33.46268657],0
p4,1,0.069281,3.299967,[233 116] ; [31 26],[226.93596059 122.06403941] ; [37.06403941 19.93596059],0
