Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,35.852575,[ 20 352] ; [16 38],[ 31.43661972 340.56338028] ; [ 4.56338028 49.43661972],1
p12,1,0.0,29.991371,[ 30 341] ; [18 36],[ 41.90117647 329.09882353] ; [ 6.09882353 47.90117647],1
p4,1,1e-06,24.474268,[215 158] ; [50  4],[231.48711944 141.51288056] ; [33.51288056 20.48711944],1
p8,1,1e-06,23.867004,[184 186] ; [46  8],[200.70754717 169.29245283] ; [29.29245283 24.70754717],1
p3,1,9e-06,19.756443,[184 190] ; [44 10],[199.23364486 174.76635514] ; [28.76635514 25.23364486],1
p6,1,1.1e-05,19.405106,[137 232] ; [36 16],[151.63182898 217.36817102] ; [21.36817102 30.63182898],1
s5,1,0.000208,13.75472,[147 209] ; [34 15],[159.10123457 196.89876543] ; [21.89876543 27.10123457],1
s7,1,0.000363,12.712291,[223 138] ; [46  7],[234.56280193 126.43719807] ; [34.43719807 18.56280193],1
s8,1,0.001786,9.757138,[207 167] ; [42 12],[217.58411215 156.41588785] ; [31.41588785 22.58411215],0
n5,1,0.00231,9.285574,[274  98] ; [50  4],[282.92957746  89.07042254] ; [41.07042254 12.92957746],0
v1,1,0.003489,8.532312,[189 173] ; [39 14],[198.88192771 163.11807229] ; [29.11807229 23.88192771],0
n4,1,0.005713,7.63864,[284  90] ; [50  4],[291.85981308  82.14018692] ; [42.14018692 11.85981308],0
a1,1,0.005819,7.605657,[ 19 356] ; [ 8 46],[ 23.6013986 351.3986014] ; [ 3.3986014 50.6013986],0
b5,1,0.006204,7.489939,[233 142] ; [23 31],[223.77622378 151.22377622] ; [32.22377622 21.77622378],0
v3,1,0.010203,6.599047,[137 223] ; [30 23],[145.56900726 214.43099274] ; [21.43099274 31.56900726],0
n6,1,0.012608,6.22326,[299  72] ; [51  3],[305.52941176  65.47058824] ; [44.47058824  9.52941176],0
u4,1,0.013672,6.079995,[ 10 365] ; [ 5 49],[ 13.11188811 361.88811189] ; [ 1.88811189 52.11188811],0
p7,1,0.02478,5.03919,[233 128] ; [41 10],[240.08252427 120.91747573] ; [33.91747573 17.08252427],0
p9,1,0.030016,4.708386,[317  53] ; [52  2],[322.00471698  47.99528302] ; [46.99528302  7.00471698],0
s6,1,0.039096,4.256707,[308  61] ; [50  3],[313.03791469  55.96208531] ; [44.96208531  8.03791469],0
s1,1,0.050434,3.826975,[ 13 357] ; [ 5 49],[ 15.70754717 354.29245283] ; [ 2.29245283 51.70754717],0
a6,1,0.067807,3.335314,[261 113] ; [31 23],[255.1588785 118.8411215] ; [36.8411215 17.1588785],0
p2,1,0.104717,2.632197,[315  59] ; [50  4],[318.94859813  55.05140187] ; [46.05140187  7.94859813],0
p10,1,0.119397,2.425214,[305  67] ; [48  5],[308.97882353  63.02117647] ; [44.02117647  8.97882353],0
d1,1,0.1294,2.299686,[261 114] ; [43 11],[265.73426573 109.26573427] ; [38.26573427 15.73426573],0
d5,1,0.160019,1.974044,[321  54] ; [50  4],[324.3006993  50.6993007] ; [46.6993007  7.3006993],0
n1,1,0.169776,1.884921,[36 45] ; [9 5],[38.36842105 42.63157895] ; [6.63157895 7.36842105],0
a3,1,0.171905,1.866248,[287  86] ; [46  8],[290.88758782  82.11241218] ; [42.11241218 11.88758782],0
u2,1,0.261492,1.26084,[59 26] ; [4 4],[57.58064516 27.41935484] ; [5.41935484 2.58064516],0
n3,1,0.264738,1.243811,[59 23] ; [8 6],[57.22916667 24.77083333] ; [9.77083333 4.22916667],0
s4,1,0.283046,1.152404,[ 86 285] ; [ 9 45],[ 82.92941176 288.07058824] ; [12.07058824 41.92941176],0
b4,1,0.319826,0.989656,[228 147] ; [29 25],[224.65034965 150.34965035] ; [32.34965035 21.65034965],0
a2,1,0.332802,0.937962,[107 268] ; [12 42],[104.02097902 270.97902098] ; [14.97902098 39.02097902],0
s2,1,0.34521,0.890988,[299  76] ; [46  8],[301.57342657  73.42657343] ; [43.42657343 10.57342657],0
n2,1,0.358907,0.841716,[61 21] ; [12  2],[62.35416667 19.64583333] ; [10.64583333  3.35416667],0
p11,1,0.360154,0.837355,[292  83] ; [45  9],[294.58041958  80.41958042] ; [42.41958042 11.58041958],0
d2,1,0.43446,0.610871,[208 167] ; [33 21],[210.66433566 164.33566434] ; [30.33566434 23.66433566],0
r1,1,0.443528,0.587138,[310  64] ; [47  7],[311.95794393  62.04205607] ; [45.04205607  8.95794393],0
r3,1,0.456657,0.554077,[359  13] ; [51  3],[358.02816901  13.97183099] ; [51.97183099  2.02816901],0
r2,1,0.484933,0.48775,[356  14] ; [52  1],[356.87943262  13.12056738] ; [51.12056738  1.87943262],0
a5,1,0.546053,0.364436,[285  90] ; [39 15],[283.21678322  91.78321678] ; [40.78321678 13.21678322],0
d3,1,0.584744,0.298628,[286  89] ; [43 11],[287.58741259  87.41258741] ; [41.41258741 12.58741259],0
v4,1,0.609077,0.261521,[354  20] ; [52  2],[354.77570093  19.22429907] ; [51.22429907  2.77570093],0
b2,1,0.687666,0.161624,[ 90 132] ; [18 23],[ 91.1634981 130.8365019] ; [16.8365019 24.1634981],0
b3,1,0.687666,0.161624,[ 90 132] ; [18 23],[ 91.1634981 130.8365019] ; [16.8365019 24.1634981],0
u3,1,0.707959,0.140324,[59 27] ; [6 2],[59.46808511 26.53191489] ; [5.53191489 2.46808511],0
b1,1,0.773436,0.082877,[152 223] ; [23 31],[152.97202797 222.02797203] ; [22.02797203 31.97202797],0
v2,1,0.78929,0.071413,[209 148] ; [30 23],[208.10487805 148.89512195] ; [30.89512195 22.10487805],0
a4,1,0.869002,0.027201,[183 192] ; [27 27],[183.56643357 191.43356643] ; [26.43356643 27.56643357],0
a7,1,0.871988,0.025964,[274 100] ; [39 15],[273.50934579 100.49065421] ; [39.49065421 14.50934579],0
r4,1,0.888325,0.019719,[338  37] ; [49  5],[338.28671329  36.71328671] ; [48.71328671  5.28671329],0
u1,1,0.91737,0.010763,[ 81 294] ; [12 42],[ 81.29370629 293.70629371] ; [11.70629371 42.29370629],0
a8,1,0.993488,6.7e-05,[ 54 298] ; [ 8 44],[ 54.01980198 297.98019802] ; [ 7.98019802 44.01980198],0
