Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,55.227356,[48 28] ; [ 16 109],[24.19900498 51.80099502] ; [39.80099502 85.19900498],1
p2,1,2.8e-05,17.526434,[67  9] ; [75 49],[53.96 22.04] ; [88.04 35.96],1
p6,1,5.6e-05,16.228298,[32 43] ; [ 20 101],[19.89795918 55.10204082] ; [32.10204082 88.89795918],1
d5,1,0.000316,12.972569,[57 19] ; [61 63],[44.84 31.16] ; [73.16 50.84],1
p7,1,0.000429,12.401976,[51 23] ; [52 69],[39.08717949 34.91282051] ; [63.91282051 57.08717949],1
p8,1,0.000432,12.387159,[38 37] ; [32 91],[26.51515152 48.48484848] ; [43.48484848 79.51515152],1
s7,1,0.000506,12.092326,[23 49] ; [ 14 107],[13.80310881 58.19689119] ; [23.19689119 97.80310881],1
r3,1,0.001384,10.226848,[72  3] ; [98 25],[64.39393939 10.60606061] ; [105.60606061  17.39393939],0
v4,1,0.001838,9.704388,[73  3] ; [99 24],[65.68844221 10.31155779] ; [106.31155779  16.68844221],0
r4,1,0.002052,9.502493,[64 12] ; [80 45],[54.44776119 21.55223881] ; [89.55223881 35.44776119],0
n6,1,0.002418,9.201325,[63 12] ; [80 45],[53.625 21.375] ; [89.375 35.625],0
n4,1,0.002832,8.912589,[54 22] ; [62 63],[43.86069652 32.13930348] ; [72.13930348 52.86069652],0
v1,1,0.005178,7.816065,[37 37] ; [37 86],[27.79695431 46.20304569] ; [46.20304569 76.79695431],0
p10,1,0.006511,7.403155,[55 21] ; [64 57],[45.90862944 30.09137056] ; [73.09137056 47.90862944],0
d3,1,0.006705,7.350404,[49 27] ; [55 68],[39.71859296 36.28140704] ; [64.28140704 58.71859296],0
p9,1,0.014546,5.970695,[59 17] ; [73 47],[51.18367347 24.81632653] ; [80.81632653 39.18367347],0
a4,1,0.018375,5.560001,[19 57] ; [ 15 109],[12.92 63.08] ; [ 21.08 102.92],0
s6,1,0.019863,5.423935,[40 34] ; [46 78],[32.14141414 41.85858586] ; [53.85858586 70.14141414],0
d1,1,0.042954,4.097225,[27 49] ; [28 97],[20.7960199 55.2039801] ; [34.2039801 90.7960199],0
n5,1,0.052627,3.755725,[53 23] ; [70 55],[46.50746269 29.49253731] ; [76.49253731 48.50746269],0
p11,1,0.079107,3.083157,[56 20] ; [77 48],[50.28855721 25.71144279] ; [82.71144279 42.28855721],0
s5,1,0.095588,2.777649,[20 54] ; [ 21 102],[15.40101523 58.59898477] ; [25.59898477 97.40101523],0
a6,1,0.105285,2.623598,[43 33] ; [56 69],[37.43283582 38.56716418] ; [61.56716418 63.43283582],0
v3,1,0.112173,2.523334,[23 50] ; [26 96],[18.34358974 54.65641026] ; [30.65641026 91.34358974],0
v2,1,0.117703,2.447629,[33 41] ; [39 78],[27.89528796 46.10471204] ; [44.10471204 72.89528796],0
r1,1,0.130227,2.289793,[49 27] ; [67 58],[43.86069652 32.13930348] ; [72.13930348 52.86069652],0
