Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,100.275456,[ 5 53] ; [261  83],[38.37810945 19.62189055] ; [227.62189055 116.37810945],1
d4,1,0.0,87.165695,[27 30] ; [319  24],[49.305  7.695] ; [296.695  46.305],1
d2,1,2e-06,23.074607,[16 42] ; [210 132],[32.77 25.23] ; [193.23 148.77],1
a4,1,6e-06,20.410294,[12 45] ; [183 160],[27.7875 29.2125] ; [167.2125 175.7875],1
d3,1,3.9e-05,16.913757,[28 29] ; [260  84],[40.93765586 16.06234414] ; [247.06234414  96.93765586],1
u1,1,5.9e-05,16.121021,[ 1 57] ; [ 87 257],[12.69651741 45.30348259] ; [ 75.30348259 268.69651741],1
a2,1,0.000208,13.756073,[ 4 54] ; [104 240],[15.58208955 42.41791045] ; [ 92.41791045 251.58208955],1
a3,1,0.000214,13.700241,[33 24] ; [275  68],[43.89 13.11] ; [264.11  78.89],1
a5,1,0.006336,7.452037,[38 19] ; [283  61],[45.62842893 11.37157107] ; [275.37157107  68.62842893],0
p1,1,0.012509,6.237247,[10 46] ; [ 26 318],[ 5.04 50.96] ; [ 30.96 313.04],0
p4,1,0.021655,5.273301,[29 27] ; [229 110],[36.57721519 19.42278481] ; [221.42278481 117.57721519],0
b1,1,0.034479,4.470797,[29 29] ; [122 222],[21.78606965 36.21393035] ; [129.21393035 214.78606965],0
s8,1,0.040746,4.186563,[22 35] ; [181 159],[29.14609572 27.85390428] ; [173.85390428 166.14609572],0
p2,1,0.048026,3.90908,[43 13] ; [297  45],[47.83919598  8.16080402] ; [292.16080402  49.83919598],0
s6,1,0.059014,3.564881,[33 24] ; [236  99],[39.11479592 17.88520408] ; [229.88520408 105.11479592],0
p9,1,0.077673,3.112939,[45 11] ; [300  38],[49.03553299  6.96446701] ; [295.96446701  42.03553299],0
s5,1,0.118805,2.432999,[15 40] ; [125 202],[20.15706806 34.84293194] ; [119.84293194 207.15706806],0
s2,1,0.209032,1.578115,[26 30] ; [188 151],[30.33924051 25.66075949] ; [183.66075949 155.33924051],0
p10,1,0.23083,1.435742,[45 11] ; [293  46],[47.91898734  8.08101266] ; [290.08101266  48.91898734],0
s7,1,0.234867,1.411144,[26 26] ; [191 134],[29.93103448 22.06896552] ; [187.06896552 137.93103448],0
p8,1,0.282231,1.156314,[35 21] ; [183 151],[31.3025641 24.6974359] ; [186.6974359 147.3025641],0
b5,1,0.293913,1.101611,[31 27] ; [209 135],[34.62686567 23.37313433] ; [205.37313433 138.62686567],0
a1,1,0.312172,1.021466,[ 2 56] ; [ 24 320],[ 3.75124378 54.24875622] ; [ 22.24875622 321.75124378],0
