Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000112,14.916006,[206  35] ; [13 11],[199.16603774  41.83396226] ; [19.83396226  4.16603774],1
a8,1,0.388626,0.743237,[ 35 183] ; [ 2 20],[ 33.60833333 184.39166667] ; [ 3.39166667 18.60833333],0
d4,1,0.396136,0.720025,[207  33] ; [20  5],[205.58490566  34.41509434] ; [21.41509434  3.58490566],0
d2,1,0.396321,0.71946,[137 104] ; [12 13],[134.9962406 106.0037594] ; [14.0037594 10.9962406],0
a7,1,0.416812,0.659287,[181  59] ; [17  8],[179.32075472  60.67924528] ; [18.67924528  6.32075472],0
n1,1,0.447019,0.578198,[18 23] ; [2 5],[17.08333333 23.91666667] ; [2.91666667 4.08333333],0
p4,1,0.449663,0.5715,[198  43] ; [19  6],[196.60526316  44.39473684] ; [20.39473684  4.60526316],0
n2,1,0.478736,0.501742,[30 11] ; [6 1],[30.75 10.25] ; [5.25 1.75],0
a2,1,0.486496,0.484266,[ 74 167] ; [ 6 19],[ 72.48120301 168.51879699] ; [ 7.51879699 17.48120301],0
u3,1,0.492658,0.470716,[37 18] ; [5 4],[36.09375 18.90625] ; [5.90625 3.09375],0
s6,1,0.512656,0.428643,[182  52] ; [18  7],[180.69498069  53.30501931] ; [19.30501931  5.69498069],0
b2,1,0.531571,0.391388,[75 83] ; [5 8],[73.91812865 84.08187135] ; [6.08187135 6.91812865],0
b3,1,0.531571,0.391388,[75 83] ; [5 8],[73.91812865 84.08187135] ; [6.08187135 6.91812865],0
u2,1,0.561782,0.336628,[31 24] ; [6 3],[31.796875 23.203125] ; [5.203125 3.796875],0
s2,1,0.562679,0.335087,[148  91] ; [14 11],[146.65909091  92.34090909] ; [15.34090909  9.65909091],0
a4,1,0.583462,0.300671,[129 111] ; [12 13],[127.69811321 112.30188679] ; [13.30188679 11.69811321],0
v2,1,0.590132,0.290138,[143  96] ; [13 11],[141.76425856  97.23574144] ; [14.23574144  9.76425856],0
v1,1,0.599546,0.275682,[156  83] ; [15 10],[154.80681818  84.19318182] ; [16.19318182  8.80681818],0
p2,1,0.639566,0.219311,[219  22] ; [22  3],[218.34962406  22.65037594] ; [22.65037594  2.34962406],0
d5,1,0.672708,0.178451,[200  40] ; [20  5],[199.24528302  40.75471698] ; [20.75471698  4.24528302],0
s3,1,0.699681,0.148804,[149  90] ; [14 10],[148.12547529  90.87452471] ; [14.87452471  9.12547529],0
p8,1,0.709293,0.138984,[171  68] ; [17  8],[170.1969697  68.8030303] ; [17.8030303  7.1969697],0
p3,1,0.744654,0.106078,[162  79] ; [16  9],[161.27067669  79.72932331] ; [16.72932331  8.27067669],0
d3,1,0.850622,0.035466,[179  62] ; [19  6],[179.39097744  61.60902256] ; [18.60902256  6.39097744],0
b4,1,0.903444,0.014716,[138 103] ; [14 11],[137.71428571 103.28571429] ; [14.28571429 10.71428571],0
a6,1,0.925996,0.008627,[161  79] ; [17  8],[161.20754717  78.79245283] ; [16.79245283  8.20754717],0
s1,1,0.953437,0.003409,[  9 230] ; [ 1 24],[  9.0530303 229.9469697] ; [ 0.9469697 24.0530303],0
