Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.002955,8.835028,[10 16] ; [28  9],[15.68253968 10.31746032] ; [22.31746032 14.68253968],0
r3,1,0.003448,8.553706,[18  9] ; [35  2],[22.359375  4.640625] ; [30.640625  6.359375],0
n5,1,0.005757,7.624822,[14 13] ; [31  6],[18.984375  8.015625] ; [26.015625 10.984375],0
p10,1,0.006158,7.503546,[10 16] ; [27 10],[15.26984127 10.73015873] ; [21.73015873 15.26984127],0
n4,1,0.028249,4.812823,[16 11] ; [31  6],[19.828125  7.171875] ; [27.171875  9.828125],0
s7,1,0.032938,4.54902,[ 8 16] ; [21 13],[12. 12.] ; [17. 17.],0
v1,1,0.049276,3.865909,[ 9 18] ; [21 15],[12.85714286 14.14285714] ; [17.14285714 18.85714286],0
v4,1,0.052527,3.7589,[20  7] ; [34  3],[22.78125  4.21875] ; [31.21875  5.78125],0
s8,1,0.053258,3.735789,[ 7 20] ; [18 18],[10.71428571 16.28571429] ; [14.28571429 21.71428571],0
a6,1,0.056483,3.637749,[14 13] ; [27  9],[17.57142857  9.42857143] ; [23.42857143 12.57142857],0
r4,1,0.0582,3.587954,[18  9] ; [32  5],[21.09375  5.90625] ; [28.90625  8.09375],0
a8,1,0.081368,3.037356,[ 4 21] ; [ 1 32],[ 2.15517241 22.84482759] ; [ 2.84482759 30.15517241],0
p7,1,0.083233,3.000607,[ 5 21] ; [14 21],[ 8.09836066 17.90163934] ; [10.90163934 24.09836066],0
s4,1,0.118991,2.430556,[ 6 21] ; [ 3 33],[ 3.85714286 23.14285714] ; [ 5.14285714 30.85714286],0
p5,1,0.121942,2.3922,[ 2 25] ; [ 8 29],[ 4.21875 22.78125] ; [ 5.78125 31.21875],0
n6,1,0.124283,2.3625,[18  9] ; [30  6],[20.57142857  6.42857143] ; [27.42857143  8.57142857],0
n2,1,0.129392,2.299784,[5 5] ; [6 1],[6.47058824 3.52941176] ; [4.52941176 2.47058824],0
s6,1,0.147382,2.099138,[15 12] ; [27 10],[17.71875  9.28125] ; [24.28125 12.71875],0
p3,1,0.159611,1.977907,[ 6 21] ; [14 22],[ 8.57142857 18.42857143] ; [11.42857143 24.57142857],0
v2,1,0.18021,1.795888,[14 13] ; [24 11],[16.5483871 10.4516129] ; [21.4516129 13.5483871],0
u2,1,0.240575,1.377219,[3 3] ; [10  3],[4.10526316 1.89473684] ; [8.89473684 4.10526316],0
p6,1,0.243159,1.362185,[ 4 23] ; [10 27],[ 5.90625 21.09375] ; [ 8.09375 28.90625],0
a3,1,0.264147,1.246889,[21  6] ; [24 13],[18.984375  8.015625] ; [26.015625 10.984375],0
s3,1,0.267814,1.227911,[ 9 18] ; [17 19],[11.14285714 15.85714286] ; [14.85714286 21.14285714],0
d3,1,0.267814,1.227911,[18  9] ; [19 17],[15.85714286 11.14285714] ; [21.14285714 14.85714286],0
s5,1,0.369609,0.804979,[ 6 21] ; [12 25],[ 7.59375 19.40625] ; [10.40625 26.59375],0
d2,1,0.382673,0.762097,[15 12] ; [16 20],[13.28571429 13.71428571] ; [17.71428571 18.28571429],0
s1,1,0.395894,0.720761,[ 4 23] ; [ 3 34],[ 2.953125 24.046875] ; [ 4.046875 32.953125],0
p1,1,0.395894,0.720761,[ 4 23] ; [ 3 34],[ 2.953125 24.046875] ; [ 4.046875 32.953125],0
b2,1,0.414272,0.666506,[ 5 11] ; [11 14],[6.24390244 9.75609756] ; [ 9.75609756 15.24390244],0
b3,1,0.414272,0.666506,[ 5 11] ; [11 14],[6.24390244 9.75609756] ; [ 9.75609756 15.24390244],0
b5,1,0.530249,0.393915,[16 11] ; [19 18],[14.765625 12.234375] ; [20.234375 16.765625],0
s2,1,0.530249,0.393915,[11 16] ; [18 19],[12.234375 14.765625] ; [16.765625 20.234375],0
a7,1,0.538638,0.37807,[17 10] ; [26 11],[18.140625  8.859375] ; [24.859375 12.140625],0
a2,1,0.543222,0.3696,[ 6 21] ; [ 6 31],[ 5.0625 21.9375] ; [ 6.9375 30.0625],0
u1,1,0.586026,0.296593,[ 5 22] ; [ 5 32],[ 4.21875 22.78125] ; [ 5.78125 31.21875],0
d5,1,0.589154,0.291667,[19  8] ; [23 13],[18.  9.] ; [24. 12.],0
n3,1,0.614295,0.253968,[5 4] ; [3 4],[4.5 4.5] ; [3.5 3.5],0
a1,1,0.632415,0.2288,[ 4 23] ; [ 4 33],[ 3.375 23.625] ; [ 4.625 32.375],0
d4,1,0.687288,0.162037,[20  7] ; [25 11],[19.28571429  7.71428571] ; [25.71428571 10.28571429],0
r1,1,0.688088,0.161163,[20  7] ; [29  8],[20.671875  6.328125] ; [28.328125  8.671875],0
p8,1,0.738188,0.111725,[ 7 20] ; [11 26],[ 7.59375 19.40625] ; [10.40625 26.59375],0
