Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.005512,7.703362,[19 32] ; [14 72],[12.28467153 38.71532847] ; [20.71532847 65.28467153],0
s7,1,0.008392,6.947807,[20 27] ; [16 62],[13.536 33.464] ; [22.464 55.536],0
s6,1,0.041228,4.166606,[27 23] ; [31 55],[21.32352941 28.67647059] ; [36.67647059 49.32352941],0
p9,1,0.051418,3.794619,[35 15] ; [45 40],[29.62962963 20.37037037] ; [50.37037037 34.62962963],0
s2,1,0.066704,3.362309,[21 29] ; [23 63],[16.17647059 33.82352941] ; [27.82352941 58.17647059],0
s5,1,0.067799,3.335509,[11 38] ; [ 9 75],[ 7.36842105 41.63157895] ; [12.63157895 71.36842105],0
a6,1,0.074491,3.181176,[27 24] ; [58 27],[31.875 19.125] ; [53.125 31.875],0
p2,1,0.081432,3.036093,[35 16] ; [46 40],[30.15328467 20.84671533] ; [50.84671533 35.15328467],0
a3,1,0.106503,2.605364,[37 14] ; [50 35],[32.625 18.375] ; [54.375 30.625],0
v2,1,0.1219,2.392735,[23 24] ; [28 52],[18.87401575 28.12598425] ; [32.12598425 47.87401575],0
v3,1,0.134802,2.236314,[16 30] ; [18 62],[12.41269841 33.58730159] ; [21.58730159 58.41269841],0
p11,1,0.163443,1.942078,[30 21] ; [40 46],[26.05839416 24.94160584] ; [43.94160584 42.05839416],0
n2,1,0.171931,1.866029,[15  5] ; [18 14],[12.69230769  7.30769231] ; [20.30769231 11.69230769],0
n3,1,0.185804,1.750579,[15  5] ; [17 13],[12.8  7.2] ; [19.2 10.8],0
b5,1,0.220825,1.499001,[31 20] ; [43 43],[27.54744526 23.45255474] ; [46.45255474 39.54744526],0
p4,1,0.223704,1.480451,[14 37] ; [32 53],[17.25 33.75] ; [28.75 56.25],0
v4,1,0.256615,1.286925,[41  8] ; [64 21],[38.39552239 10.60447761] ; [66.60447761 18.39552239],0
p5,1,0.278566,1.174072,[ 3 47] ; [ 2 83],[ 1.85185185 48.14814815] ; [ 3.14814815 81.85185185],0
a7,1,0.308978,1.035039,[30 21] ; [58 28],[32.75912409 18.24087591] ; [55.24087591 30.75912409],0
u1,1,0.335386,0.927989,[ 2 49] ; [ 7 79],[ 3.35036496 47.64963504] ; [ 5.64963504 80.35036496],0
a5,1,0.337397,0.920299,[35 16] ; [52 34],[32.38686131 18.61313869] ; [54.61313869 31.38686131],0
b1,1,0.342367,0.901549,[28 23] ; [40 46],[25.31386861 25.68613139] ; [42.68613139 43.31386861],0
